,time,code,ampshift,fsl,onset,spkamp,exptname
404,85.04121249999999,T,10.0,2.427022518765638,2.0016680567139282,42.4041748046875,20200129_005
406,85.4350125,T,-20.0,4.253544620517098,3.728106755629691,42.266845703125,20200129_005
408,85.8288125,T,-40.0,,,0.0,20200129_005
410,86.2226125,T,-5.0,2.9774812343619685,2.4520433694745623,40.8172607421875,20200129_005
412,86.6164125,T,5.0,2.5771476230191825,2.0517097581317767,38.8641357421875,20200129_005
419,87.99471249999999,T,-30.0,5.854879065888239,5.129274395329441,37.78076171875,20200129_005
421,88.3885325,T,40.0,1.95162635529608,1.0258548790658883,37.1551513671875,20200129_005
423,88.7823325,T,-0.0,2.7522935779816513,2.3769808173477895,36.3922119140625,20200129_005
425,89.1761325,T,20.0,2.201834862385321,1.7764804003336112,35.9649658203125,20200129_005
427,89.5699325,T,-10.0,3.3277731442869056,2.902418682235196,33.1573486328125,20200129_005
429,89.96373249999999,T,30.0,2.0517097581317767,1.0258548790658883,29.998779296875,20200129_005
431,90.35753249999999,T,10.0,2.427022518765638,1.0258548790658883,29.205322265625,20200129_005
433,90.75133249999999,T,-20.0,4.278565471226021,3.853211009174312,27.9388427734375,20200129_005
435,91.1451525,T,-40.0,,,0.0,20200129_005
437,91.5389525,T,-5.0,3.0025020850708923,2.602168473728107,26.8707275390625,20200129_005
439,91.93275249999999,T,5.0,2.5771476230191825,1.0258548790658883,26.7791748046875,20200129_005
446,93.31105249999999,T,-30.0,6.0800667222685565,5.579649708090075,26.5350341796875,20200129_005
448,93.70485249999999,T,40.0,1.95162635529608,1.0258548790658883,27.7862548828125,20200129_005
450,94.09867249999999,T,0.0,2.8023352793995,1.0258548790658883,26.79443359375,20200129_005
452,94.4924925,T,20.0,2.201834862385321,1.0258548790658883,27.4658203125,20200129_005
454,94.8862925,T,-10.0,3.3778148457047537,1.0258548790658883,27.4200439453125,20200129_005
456,95.2800925,T,30.0,2.0767306088407005,1.676396997497915,27.252197265625,20200129_005
458,95.6738925,T,10.0,2.4520433694745623,1.0258548790658883,27.4810791015625,20200129_005
460,96.06769249999999,T,-20.0,4.178482068390325,3.8031693077564634,26.9317626953125,20200129_005
462,96.46149249999999,T,-40.0,,,0.0,20200129_005
464,96.85529249999999,T,-5.0,3.0275229357798166,2.677231025854879,27.5726318359375,20200129_005
466,97.2491125,T,5.0,2.5771476230191825,2.1517931609674728,26.9927978515625,20200129_005
473,98.62739249999998,T,-30.0,6.330275229357798,1.0258548790658883,27.801513671875,20200129_005
475,99.02121249999999,T,40.0,1.976647206005004,1.0258548790658883,28.472900390625,20200129_005
477,99.4149925,T,0.0,2.7522935779816513,1.0258548790658883,28.3966064453125,20200129_005
479,99.8087925,T,20.0,2.2268557130942455,1.0258548790658883,28.3203125,20200129_005
481,100.20261249999999,T,-10.0,3.3277731442869056,2.9524603836530443,27.77099609375,20200129_005
483,100.59641249999999,T,30.0,2.0517097581317767,1.0258548790658883,28.3966064453125,20200129_005
485,100.99021249999998,T,10.0,2.4520433694745623,1.0258548790658883,28.6102294921875,20200129_005
487,101.3840125,T,-20.0,4.278565471226021,1.0258548790658883,28.228759765625,20200129_005
489,101.7778125,T,-40.0,,,0.0,20200129_005
491,102.1716125,T,-5.0,3.0025020850708923,1.0258548790658883,28.0914306640625,20200129_005
493,102.5654125,T,5.0,2.5771476230191825,2.1517931609674728,27.9998779296875,20200129_005
500,103.9437325,T,-30.0,6.6805671392827355,5.604670558799,27.77099609375,20200129_005
502,104.3375325,T,40.0,1.95162635529608,1.0258548790658883,28.961181640625,20200129_005
504,104.7313325,T,0.0,2.8023352793995,1.0258548790658883,28.2745361328125,20200129_005
506,105.12513249999999,T,20.0,2.201834862385321,1.0258548790658883,28.5491943359375,20200129_005
508,105.51893249999999,T,-10.0,3.3277731442869056,2.902418682235196,27.9998779296875,20200129_005
510,105.9127525,T,30.0,2.0517097581317767,1.0258548790658883,29.2816162109375,20200129_005
512,106.3065525,T,10.0,2.427022518765638,1.0258548790658883,29.0985107421875,20200129_005
514,106.7003525,T,-20.0,4.278565471226021,3.878231859883236,28.50341796875,20200129_005
516,107.09415249999999,T,-40.0,,,0.0,20200129_005
518,107.48795249999999,T,-5.0,3.0025020850708923,2.702251876563803,27.557373046875,20200129_005
520,107.8817725,T,5.0,2.5771476230191825,1.0258548790658883,28.900146484375,20200129_005
527,109.26009249999998,T,-30.0,6.055045871559633,5.42952460383653,27.9083251953125,20200129_005
529,109.65389249999998,T,40.0,1.95162635529608,1.0508757297748124,29.022216796875,20200129_005
531,110.04771249999999,T,0.0,2.8023352793995,1.0258548790658883,28.74755859375,20200129_005
533,110.4414925,T,20.0,2.2268557130942455,1.0258548790658883,29.541015625,20200129_005
535,110.8352925,T,-10.0,3.3778148457047537,3.0025020850708923,28.3355712890625,20200129_005
537,111.22911249999999,T,30.0,2.0517097581317767,1.0258548790658883,28.778076171875,20200129_005
539,111.62291249999998,T,10.0,2.427022518765638,1.0258548790658883,28.5797119140625,20200129_005
541,112.01669249999999,T,-20.0,4.403669724770642,3.953294412010008,27.8472900390625,20200129_005
543,112.4105125,T,-40.0,,,0.0,20200129_005
545,112.8043125,T,-5.0,3.0025020850708923,2.677231025854879,27.496337890625,20200129_005
547,113.1981125,T,5.0,2.602168473728107,1.0258548790658883,27.64892578125,20200129_005
554,114.57641249999999,T,-30.0,7.256046705587989,5.72977481234362,26.7486572265625,20200129_005
556,114.97021249999999,T,40.0,1.95162635529608,1.0258548790658883,27.587890625,20200129_005
558,115.36401249999999,T,0.0,2.8273561301084236,2.5020850708924103,27.1148681640625,20200129_005
560,115.75783249999999,T,20.0,2.201834862385321,1.0258548790658883,27.984619140625,20200129_005
562,116.15163249999999,T,-10.0,3.3778148457047537,1.0258548790658883,27.7252197265625,20200129_005
564,116.54543249999999,T,30.0,2.0517097581317767,1.0258548790658883,27.6947021484375,20200129_005
566,116.93923249999999,T,10.0,2.427022518765638,1.926605504587156,27.2369384765625,20200129_005
568,117.3330525,T,-20.0,4.228523769808174,1.0258548790658883,27.6336669921875,20200129_005
570,117.72685249999999,T,-40.0,,,0.0,20200129_005
572,118.12065249999999,T,-5.0,2.9774812343619685,1.0258548790658883,27.496337890625,20200129_005
574,118.51449249999999,T,5.0,2.5771476230191825,1.0258548790658883,28.228759765625,20200129_005
581,119.89281249999999,T,-30.0,6.955796497080901,5.904920767306089,28.228759765625,20200129_005
583,120.28661249999999,T,40.0,1.95162635529608,1.0258548790658883,29.9224853515625,20200129_005
585,120.6803925,T,0.0,2.7773144286905755,1.0258548790658883,30.0445556640625,20200129_005
587,121.07421249999999,T,20.0,2.201834862385321,1.0258548790658883,30.8074951171875,20200129_005
589,121.46801249999999,T,-10.0,3.3277731442869056,1.0258548790658883,30.3192138671875,20200129_005
591,121.86181249999998,T,30.0,2.0517097581317767,1.0508757297748124,30.76171875,20200129_005
593,122.25561249999998,T,10.0,2.427022518765638,1.0258548790658883,31.1279296875,20200129_005
595,122.64941249999998,T,-20.0,4.253544620517098,3.828190158465388,30.6854248046875,20200129_005
597,123.0432125,T,-40.0,,,0.0,20200129_005
599,123.43703249999999,T,-5.0,3.0025020850708923,1.0258548790658883,30.94482421875,20200129_005
601,123.83083249999999,T,5.0,2.5771476230191825,1.0258548790658883,31.524658203125,20200129_005
608,125.20915249999999,T,-30.0,6.630525437864888,5.254378648874062,31.4178466796875,20200129_005
610,125.60295249999999,T,40.0,1.926605504587156,1.5262718932443702,32.1807861328125,20200129_005
612,125.99679249999998,T,0.0,2.7773144286905755,1.0258548790658883,32.28759765625,20200129_005
614,126.39059249999998,T,20.0,2.176814011676397,1.0258548790658883,33.1878662109375,20200129_005
616,126.78441249999999,T,-10.0,3.302752293577982,1.0258548790658883,33.02001953125,20200129_005
618,127.1781925,T,30.0,2.0517097581317767,1.0258548790658883,33.2183837890625,20200129_005
620,127.57201249999999,T,10.0,2.427022518765638,1.0258548790658883,32.958984375,20200129_005
622,127.96579249999999,T,-20.0,4.253544620517098,1.0258548790658883,32.5469970703125,20200129_005
624,128.3596125,T,-40.0,,,0.0,20200129_005
626,128.7534125,T,-5.0,3.0775646371976646,1.0258548790658883,32.2418212890625,20200129_005
628,129.1472325,T,5.0,2.5521267723102583,1.0258548790658883,32.562255859375,20200129_005
635,130.52555249999997,T,-30.0,6.230191826522102,5.404503753127606,32.4249267578125,20200129_005
637,130.9193525,T,40.0,1.926605504587156,1.0258548790658883,33.3251953125,20200129_005
639,131.3131525,T,0.0,2.7773144286905755,2.427022518765638,32.53173828125,20200129_005
641,131.70699249999998,T,20.0,2.201834862385321,1.0258548790658883,33.477783203125,20200129_005
643,132.1008125,T,-10.0,3.35279399499583,2.9774812343619685,33.2183837890625,20200129_005
645,132.4946125,T,30.0,2.0517097581317767,1.0258548790658883,33.8897705078125,20200129_005
647,132.8884125,T,10.0,2.4020016680567142,1.95162635529608,33.4320068359375,20200129_005
649,133.28221249999999,T,-20.0,4.178482068390325,3.8031693077564634,33.6761474609375,20200129_005
651,133.67599249999998,T,-40.0,,,0.0,20200129_005
653,134.06979249999998,T,-5.0,3.0525437864887404,1.0258548790658883,33.5540771484375,20200129_005
655,134.46361249999998,T,5.0,2.5771476230191825,2.176814011676397,33.1878662109375,20200129_005
662,135.84193249999998,T,-30.0,6.180150125104253,5.329441201000834,33.7371826171875,20200129_005
664,136.23573249999998,T,40.0,1.926605504587156,1.0258548790658883,34.7900390625,20200129_005
666,136.6295525,T,0.0,2.8023352793995,1.0258548790658883,33.9813232421875,20200129_005
668,137.0233525,T,20.0,2.176814011676397,1.0258548790658883,33.8897705078125,20200129_005
670,137.4171525,T,-10.0,3.402835696413678,1.0258548790658883,33.9202880859375,20200129_005
672,137.81095249999998,T,30.0,2.026688907422852,1.0258548790658883,33.7371826171875,20200129_005
674,138.2047925,T,10.0,2.427022518765638,1.0258548790658883,33.69140625,20200129_005
676,138.5985925,T,-20.0,4.2035029190992494,3.828190158465388,33.050537109375,20200129_005
678,138.9923925,T,-40.0,,,0.0,20200129_005
680,139.3861925,T,-5.0,3.0525437864887404,1.0258548790658883,33.4320068359375,20200129_005
682,139.7799925,T,5.0,2.5521267723102583,1.0258548790658883,33.1268310546875,20200129_005
689,141.1583125,T,-30.0,6.355296080066722,1.0258548790658883,33.5235595703125,20200129_005
691,141.5521125,T,40.0,1.95162635529608,1.0258548790658883,33.4930419921875,20200129_005
693,141.9459125,T,0.0,2.7773144286905755,2.427022518765638,32.928466796875,20200129_005
695,142.3397325,T,20.0,2.176814011676397,1.0508757297748124,32.71484375,20200129_005
697,142.7335325,T,-10.0,3.3277731442869056,1.0258548790658883,32.7911376953125,20200129_005
699,143.1273525,T,30.0,2.026688907422852,1.0258548790658883,33.02001953125,20200129_005
701,143.5211525,T,10.0,2.3769808173477895,1.0258548790658883,32.5164794921875,20200129_005
703,143.9149525,T,-20.0,4.128440366972478,1.0258548790658883,32.196044921875,20200129_005
705,144.30877249999998,T,-40.0,,,0.0,20200129_005
707,144.70259249999998,T,-5.0,3.0025020850708923,1.0258548790658883,32.318115234375,20200129_005
709,145.09639249999998,T,5.0,2.5521267723102583,1.0258548790658883,32.318115234375,20200129_005
716,146.47471249999998,T,-30.0,5.854879065888239,1.0258548790658883,32.2265625,20200129_005
718,146.86851249999998,T,40.0,1.926605504587156,1.0258548790658883,32.71484375,20200129_005
720,147.26231249999998,T,0.0,2.7773144286905755,1.0258548790658883,32.1502685546875,20200129_005
722,147.65611249999998,T,20.0,2.201834862385321,1.0258548790658883,32.4859619140625,20200129_005
724,148.04993249999998,T,-10.0,3.35279399499583,3.0525437864887404,31.524658203125,20200129_005
726,148.44373249999998,T,30.0,2.026688907422852,1.0258548790658883,32.2418212890625,20200129_005
728,148.83753249999998,T,10.0,2.4020016680567142,1.0258548790658883,32.562255859375,20200129_005
730,149.23133249999998,T,-20.0,4.3035863219349455,3.953294412010008,31.8145751953125,20200129_005
732,149.62515249999998,T,-40.0,,,0.0,20200129_005
734,150.01895249999998,T,-5.0,3.0025020850708923,2.652210175145955,32.4859619140625,20200129_005
736,150.41275249999998,T,5.0,2.5521267723102583,1.0258548790658883,33.0963134765625,20200129_005
743,151.7911125,T,-30.0,6.105087572977481,5.204336947456214,32.9437255859375,20200129_005
745,152.1848925,T,40.0,1.95162635529608,1.1009174311926604,33.782958984375,20200129_005
747,152.5786925,T,0.0,2.7773144286905755,1.0258548790658883,33.721923828125,20200129_005
749,152.9724925,T,20.0,2.201834862385321,1.0258548790658883,33.8134765625,20200129_005
751,153.3663125,T,-10.0,3.277731442869057,2.9524603836530443,33.172607421875,20200129_005
753,153.7601125,T,30.0,2.0517097581317767,1.0258548790658883,33.8897705078125,20200129_005
755,154.1539125,T,10.0,2.427022518765638,1.0258548790658883,33.9202880859375,20200129_005
757,154.5477325,T,-20.0,4.3035863219349455,3.90325271059216,33.172607421875,20200129_005
759,154.9415325,T,-40.0,,,0.0,20200129_005
761,155.3353325,T,-5.0,3.0025020850708923,2.677231025854879,33.4320068359375,20200129_005
763,155.7291325,T,5.0,2.5771476230191825,1.0258548790658883,34.1644287109375,20200129_005
770,157.1074725,T,-30.0,6.6805671392827355,1.0258548790658883,33.1878662109375,20200129_005
772,157.5012725,T,40.0,1.95162635529608,1.0258548790658883,33.416748046875,20200129_005
774,157.89509249999998,T,-0.0,2.7773144286905755,1.0258548790658883,32.65380859375,20200129_005
776,158.28889249999997,T,20.0,2.201834862385321,1.0258548790658883,32.77587890625,20200129_005
778,158.68271249999998,T,-10.0,3.302752293577982,2.9774812343619685,32.3028564453125,20200129_005
780,159.07651249999998,T,30.0,2.026688907422852,1.0508757297748124,32.8216552734375,20200129_005
782,159.4702925,T,10.0,2.427022518765638,1.0508757297748124,32.6385498046875,20200129_005
784,159.86411249999998,T,-20.0,4.228523769808174,1.0258548790658883,32.5469970703125,20200129_005
786,160.25791249999997,T,-40.0,,,0.0,20200129_005
788,160.65173249999998,T,-5.0,3.0525437864887404,1.0258548790658883,32.5469970703125,20200129_005
790,161.04553249999998,T,5.0,2.5771476230191825,1.0258548790658883,32.89794921875,20200129_005
797,162.4238725,T,-30.0,6.330275229357798,5.554628857381151,32.9437255859375,20200129_005
799,162.8176925,T,40.0,1.926605504587156,1.0258548790658883,33.2183837890625,20200129_005
801,163.2114925,T,0.0,2.7773144286905755,1.0258548790658883,33.233642578125,20200129_005
803,163.6052925,T,20.0,2.201834862385321,1.7514595496246872,33.599853515625,20200129_005
805,163.9990925,T,-10.0,3.3277731442869056,2.9524603836530443,32.867431640625,20200129_005
807,164.3929125,T,30.0,2.026688907422852,1.0258548790658883,33.3709716796875,20200129_005
809,164.7867125,T,10.0,2.427022518765638,1.0258548790658883,33.477783203125,20200129_005
811,165.18055249999998,T,-20.0,4.2035029190992494,1.0258548790658883,33.1268310546875,20200129_005
813,165.5743325,T,-40.0,,,0.0,20200129_005
815,165.9681325,T,-5.0,3.0025020850708923,1.0258548790658883,32.6385498046875,20200129_005
817,166.36195249999997,T,5.0,2.5521267723102583,1.0258548790658883,32.40966796875,20200129_005
824,167.74029249999998,T,-30.0,6.605504587155964,5.479566305254378,32.2418212890625,20200129_005
826,168.13409249999998,T,40.0,1.95162635529608,1.0258548790658883,32.989501953125,20200129_005
828,168.52791249999999,T,-0.0,2.8023352793995,1.0258548790658883,32.8369140625,20200129_005
830,168.92171249999998,T,20.0,2.201834862385321,1.0508757297748124,33.0963134765625,20200129_005
832,169.31549249999998,T,-10.0,3.302752293577982,1.0258548790658883,32.867431640625,20200129_005
834,169.70931249999998,T,30.0,2.0517097581317767,1.0258548790658883,33.1268310546875,20200129_005
836,170.10311249999998,T,10.0,2.427022518765638,1.0258548790658883,33.477783203125,20200129_005
838,170.49691249999998,T,-20.0,4.278565471226021,1.0258548790658883,33.3099365234375,20200129_005
840,170.89071249999998,T,-40.0,,,0.0,20200129_005
842,171.28453249999998,T,-5.0,3.0525437864887404,1.0258548790658883,32.623291015625,20200129_005
844,171.6783525,T,5.0,2.5771476230191825,1.0258548790658883,32.5164794921875,20200129_005
851,173.0566925,T,-30.0,7.3811509591326105,5.354462051709758,30.2886962890625,20200129_005
853,173.45051249999997,T,40.0,1.95162635529608,1.0258548790658883,31.3262939453125,20200129_005
5,1.9574174999999998,T,5.0,5.104253544620517,1.0258548790658883,45.4864501953125,20200129_006
7,2.3512774999999997,T,-30.0,,,0.0,20200129_006
9,2.7451375,T,-40.0,,,0.0,20200129_006
11,3.1389774999999998,T,-10.0,7.231025854879065,1.0258548790658883,48.5687255859375,20200129_006
13,3.5328375,T,20.0,4.278565471226021,1.0258548790658883,48.248291015625,20200129_006
15,3.9266974999999995,T,10.0,5.054211843202668,1.0258548790658883,49.1943359375,20200129_006
17,4.3205975,T,-20.0,,,0.0,20200129_006
19,4.7144175,T,0.0,5.679733110925771,5.229357798165138,50.84228515625,20200129_006
21,5.1082775,T,40.0,3.177648040033361,2.7522935779816513,50.72021484375,20200129_006
23,5.5021175,T,-5.0,,,0.0,20200129_006
25,5.8959775,T,30.0,4.028356964136781,1.0258548790658883,52.9327392578125,20200129_006
32,7.2744775,T,5.0,5.879899916597164,1.0258548790658883,53.7109375,20200129_006
34,7.668337499999999,T,-30.0,,,0.0,20200129_006
36,8.0621975,T,-40.0,,,0.0,20200129_006
38,8.4560775,T,-10.0,7.581317764804003,7.055879899916597,53.314208984375,20200129_006
40,8.8499175,T,20.0,4.378648874061717,1.0258548790658883,54.840087890625,20200129_006
42,9.2437975,T,10.0,5.379482902418682,1.0258548790658883,54.5501708984375,20200129_006
44,9.637637499999999,T,-20.0,,,0.0,20200129_006
46,10.031497499999999,T,-0.0,5.904920767306089,5.379482902418682,53.6041259765625,20200129_006
48,10.425357499999999,T,40.0,3.35279399499583,1.6263552960800667,54.779052734375,20200129_006
50,10.819217499999999,T,-5.0,,,0.0,20200129_006
52,11.213077499999999,T,30.0,4.078398665554628,1.0258548790658883,54.50439453125,20200129_006
59,12.5915775,T,5.0,5.654712260216847,1.0258548790658883,55.7861328125,20200129_006
61,12.985417499999999,T,-30.0,,,0.0,20200129_006
63,13.379277499999999,T,-40.0,,,0.0,20200129_006
65,13.773137499999999,T,-10.0,8.256880733944955,6.555462885738114,57.0220947265625,20200129_006
67,14.166997499999999,T,20.0,4.32860717264387,3.778148457047539,57.9986572265625,20200129_006
69,14.560877499999998,T,10.0,5.829858215179316,4.653878231859883,58.135986328125,20200129_006
71,14.9547175,T,-20.0,,,0.0,20200129_006
73,15.3485775,T,0.0,5.954962468723937,5.279399499582985,59.0057373046875,20200129_006
75,15.7424375,T,40.0,3.2527105921601334,1.0258548790658883,58.4716796875,20200129_006
77,16.1362775,T,-5.0,,,0.0,20200129_006
79,16.5301375,T,30.0,3.8031693077564634,3.427856547122602,58.7005615234375,20200129_006
86,17.908637499999998,T,5.0,5.704753961634696,5.179316096747289,58.3038330078125,20200129_006
88,18.302497499999998,T,-30.0,,,0.0,20200129_006
90,18.696377499999997,T,-40.0,,,0.0,20200129_006
92,19.090217499999998,T,-10.0,,,0.0,20200129_006
94,19.484077499999998,T,20.0,4.2035029190992494,3.8031693077564634,58.28857421875,20200129_006
96,19.877937499999998,T,10.0,5.029190992493745,4.628857381150959,56.6864013671875,20200129_006
98,20.271797499999998,T,-20.0,,,0.0,20200129_006
100,20.6656375,T,0.0,6.155129274395329,1.0258548790658883,58.1512451171875,20200129_006
102,21.0594975,T,40.0,3.5529608006672224,1.0258548790658883,58.3953857421875,20200129_006
104,21.4533775,T,-5.0,,,0.0,20200129_006
106,21.8472175,T,30.0,3.728106755629691,1.0258548790658883,58.0291748046875,20200129_006
113,23.2257175,T,5.0,5.754795663052543,5.379482902418682,57.0068359375,20200129_006
115,23.6195775,T,-30.0,,,0.0,20200129_006
117,24.0134375,T,-40.0,,,0.0,20200129_006
119,24.4072975,T,-10.0,7.3811509591326105,6.980817347789825,56.5948486328125,20200129_006
121,24.801177499999998,T,20.0,4.603836530442035,3.928273561301084,56.427001953125,20200129_006
123,25.1950175,T,10.0,6.180150125104253,5.054211843202668,55.4656982421875,20200129_006
125,25.5888775,T,-20.0,,,0.0,20200129_006
127,25.9827375,T,0.0,6.230191826522102,5.629691409507923,55.84716796875,20200129_006
129,26.3765975,T,40.0,3.3277731442869056,1.0258548790658883,55.6182861328125,20200129_006
131,26.770437499999996,T,-5.0,,,0.0,20200129_006
133,27.164297499999996,T,30.0,3.928273561301084,3.3778148457047537,54.74853515625,20200129_006
140,28.5427975,T,5.0,6.180150125104253,1.0258548790658883,55.938720703125,20200129_006
142,28.9366775,T,-30.0,,,0.0,20200129_006
144,29.3305175,T,-40.0,,,0.0,20200129_006
146,29.724377499999996,T,-10.0,7.831526271893244,7.231025854879065,54.718017578125,20200129_006
148,30.118217499999997,T,20.0,4.653878231859883,1.0258548790658883,55.267333984375,20200129_006
150,30.512077499999997,T,10.0,5.054211843202668,1.0258548790658883,54.87060546875,20200129_006
152,30.905937499999997,T,-20.0,,,0.0,20200129_006
154,31.299797499999997,T,0.0,9.858215179316097,6.53044203502919,54.8095703125,20200129_006
156,31.6936975,T,40.0,3.5029190992493744,1.0258548790658883,55.328369140625,20200129_006
158,32.0875175,T,-5.0,7.981651376146789,7.406171809841535,54.962158203125,20200129_006
160,32.4813775,T,30.0,3.828190158465388,1.0258548790658883,55.2825927734375,20200129_006
167,33.859897499999995,T,5.0,6.505421184320267,5.054211843202668,55.145263671875,20200129_006
169,34.2537375,T,-30.0,,,0.0,20200129_006
171,34.6475775,T,-40.0,,,0.0,20200129_006
173,35.041437499999994,T,-10.0,,,0.0,20200129_006
175,35.4352975,T,20.0,4.378648874061717,1.0258548790658883,55.1300048828125,20200129_006
177,35.8291775,T,10.0,6.155129274395329,1.0258548790658883,55.3436279296875,20200129_006
179,36.2230175,T,-20.0,,,0.0,20200129_006
181,36.616877499999994,T,0.0,6.230191826522102,5.579649708090075,54.7637939453125,20200129_006
183,37.0107375,T,40.0,3.302752293577982,1.0258548790658883,55.023193359375,20200129_006
185,37.404597499999994,T,-5.0,,,0.0,20200129_006
187,37.7984375,T,30.0,3.853211009174312,1.0258548790658883,54.74853515625,20200129_006
194,39.176937499999994,T,5.0,6.055045871559633,5.354462051709758,55.35888671875,20200129_006
196,39.5707975,T,-30.0,,,0.0,20200129_006
198,39.96467749999999,T,-40.0,,,0.0,20200129_006
200,40.3585175,T,-10.0,,,0.0,20200129_006
202,40.752377499999994,T,20.0,4.2035029190992494,3.8031693077564634,54.2755126953125,20200129_006
204,41.1462375,T,10.0,5.779816513761467,5.129274395329441,53.253173828125,20200129_006
206,41.540097499999995,T,-20.0,,,0.0,20200129_006
208,41.9339375,T,0.0,6.505421184320267,5.879899916597164,53.2379150390625,20200129_006
210,42.327797499999996,T,40.0,3.2527105921601334,1.0258548790658883,53.3905029296875,20200129_006
212,42.7216575,T,-5.0,9.683069224353629,9.307756463719766,53.192138671875,20200129_006
214,43.115517499999996,T,30.0,3.953294412010008,1.0258548790658883,53.64990234375,20200129_006
221,44.4939975,T,5.0,5.404503753127606,1.0258548790658883,53.2073974609375,20200129_006
223,44.887877499999995,T,-30.0,,,0.0,20200129_006
225,45.2817175,T,-40.0,,,0.0,20200129_006
227,45.675577499999996,T,-10.0,,,0.0,20200129_006
229,46.0694375,T,20.0,4.078398665554628,1.0258548790658883,53.5430908203125,20200129_006
231,46.4632775,T,10.0,5.604670558799,5.029190992493745,52.8717041015625,20200129_006
233,46.85713749999999,T,-20.0,,,0.0,20200129_006
235,47.2509975,T,0.0,6.005004170141785,5.579649708090075,52.6885986328125,20200129_006
237,47.64487749999999,T,40.0,3.3778148457047537,1.0258548790658883,53.3447265625,20200129_006
239,48.0387175,T,-5.0,,,0.0,20200129_006
241,48.432577499999994,T,30.0,4.228523769808174,1.0258548790658883,53.89404296875,20200129_006
248,49.811077499999996,T,5.0,6.5804837364470385,5.504587155963303,53.558349609375,20200129_006
250,50.20491749999999,T,-30.0,,,0.0,20200129_006
252,50.5987775,T,-40.0,,,0.0,20200129_006
254,50.992637499999994,T,-10.0,,,0.0,20200129_006
256,51.3864775,T,20.0,4.403669724770642,1.0258548790658883,53.52783203125,20200129_006
258,51.780337499999995,T,10.0,6.330275229357798,4.854045037531276,53.0853271484375,20200129_006
260,52.1741975,T,-20.0,,,0.0,20200129_006
262,52.568077499999994,T,0.0,6.180150125104253,5.779816513761467,52.91748046875,20200129_006
264,52.9619175,T,40.0,3.4778982485404506,1.0258548790658883,52.8717041015625,20200129_006
266,53.355777499999995,T,-5.0,,,0.0,20200129_006
268,53.74961749999999,T,30.0,3.978315262718932,1.0258548790658883,52.67333984375,20200129_006
275,55.128117499999995,T,5.0,6.230191826522102,5.379482902418682,51.8646240234375,20200129_006
277,55.5219775,T,-30.0,,,0.0,20200129_006
279,55.915837499999995,T,-40.0,,,0.0,20200129_006
281,56.30969749999999,T,-10.0,,,0.0,20200129_006
283,56.703537499999996,T,20.0,4.403669724770642,1.0258548790658883,52.18505859375,20200129_006
285,57.09739749999999,T,10.0,5.579649708090075,4.854045037531276,51.94091796875,20200129_006
287,57.491277499999995,T,-20.0,,,0.0,20200129_006
289,57.88511749999999,T,0.0,6.855713094245204,1.0258548790658883,52.3834228515625,20200129_006
291,58.279017499999995,T,40.0,3.5029190992493744,3.0275229357798166,51.055908203125,20200129_006
293,58.672817499999994,T,-5.0,,,0.0,20200129_006
295,59.0666975,T,30.0,3.928273561301084,1.0258548790658883,51.8951416015625,20200129_006
302,60.44517749999999,T,5.0,,,0.0,20200129_006
304,60.839037499999996,T,-30.0,,,0.0,20200129_006
306,61.23289749999999,T,-40.0,,,0.0,20200129_006
308,61.6267575,T,-10.0,,,0.0,20200129_006
310,62.020597499999994,T,20.0,4.453711426188491,1.0258548790658883,52.1240234375,20200129_006
312,62.414497499999996,T,10.0,6.505421184320267,1.0258548790658883,51.788330078125,20200129_006
314,62.808317499999994,T,-20.0,,,0.0,20200129_006
316,63.2021975,T,0.0,6.955796497080901,5.679733110925771,52.0477294921875,20200129_006
318,63.596037499999994,T,40.0,3.3778148457047537,1.0258548790658883,52.093505859375,20200129_006
320,63.98987749999999,T,-5.0,,,0.0,20200129_006
322,64.3837375,T,30.0,4.2035029190992494,1.0258548790658883,52.093505859375,20200129_006
329,65.7622375,T,5.0,8.156797331109257,1.0258548790658883,52.215576171875,20200129_006
331,66.1560775,T,-30.0,,,0.0,20200129_006
333,66.5499375,T,-40.0,,,0.0,20200129_006
335,66.94379749999999,T,-10.0,,,0.0,20200129_006
337,67.3376375,T,20.0,4.678899082568807,1.0258548790658883,51.4678955078125,20200129_006
339,67.73149749999999,T,10.0,5.42952460383653,4.728940783986655,51.0406494140625,20200129_006
341,68.1253775,T,-20.0,,,0.0,20200129_006
343,68.5192175,T,0.0,7.506255212677231,6.005004170141785,51.5899658203125,20200129_006
345,68.9130775,T,40.0,3.2527105921601334,1.0258548790658883,51.7578125,20200129_006
347,69.3069175,T,-5.0,,,0.0,20200129_006
349,69.7007775,T,30.0,3.853211009174312,3.427856547122602,50.6439208984375,20200129_006
356,71.07927749999999,T,5.0,8.206839032527107,1.0258548790658883,51.605224609375,20200129_006
358,71.4731175,T,-30.0,,,0.0,20200129_006
360,71.86697749999999,T,-40.0,,,0.0,20200129_006
362,72.2608375,T,-10.0,,,0.0,20200129_006
364,72.65471749999999,T,20.0,4.378648874061717,3.928273561301084,50.567626953125,20200129_006
366,73.0485375,T,10.0,5.254378648874062,4.778982485404503,50.750732421875,20200129_006
368,73.4423975,T,-20.0,,,0.0,20200129_006
370,73.8362775,T,0.0,6.430358632193494,5.829858215179316,50.323486328125,20200129_006
372,74.23011749999999,T,40.0,3.277731442869057,1.0258548790658883,50.567626953125,20200129_006
374,74.6239775,T,-5.0,,,0.0,20200129_006
