,time,code,ampshift,fsl,onset,spkamp,exptname
845,125.57616749999998,T,-0.0,4.106844741235392,1.0517529215358932,27.9388427734375,20200621_004
847,125.85683749999998,T,-40.0,,,0.0,20200621_004
849,126.16626749999999,T,-20.0,6.460767946577628,1.0517529215358932,28.6712646484375,20200621_004
851,126.41279749999998,T,30.0,3.35559265442404,1.0517529215358932,28.717041015625,20200621_004
853,126.72822749999999,T,-10.0,4.858096828046744,1.0517529215358932,29.0985107421875,20200621_004
861,128.04370749999998,T,5.0,3.8564273789649413,1.0517529215358932,30.5023193359375,20200621_004
863,128.3655775,T,-30.0,,,0.0,20200621_004
865,128.7009075,T,20.0,3.4557595993322203,1.0517529215358932,30.7769775390625,20200621_004
867,129.0281775,T,40.0,3.2554257095158596,1.0517529215358932,30.548095703125,20200621_004
869,129.3642275,T,-5.0,4.4073455759599325,1.0517529215358932,31.6925048828125,20200621_004
871,129.6956775,T,10.0,3.706176961602671,1.0517529215358932,31.9366455078125,20200621_004
873,130.0059675,T,-0.0,4.106844741235392,1.0517529215358932,32.40966796875,20200621_004
875,130.3261375,T,-40.0,,,0.0,20200621_004
877,130.6749875,T,-20.0,6.110183639398998,1.0517529215358932,32.562255859375,20200621_004
879,131.03413749999999,T,30.0,3.35559265442404,1.0517529215358932,32.65380859375,20200621_004
881,131.38600749999998,T,-10.0,4.808013355592654,1.0517529215358932,32.6385498046875,20200621_004
889,132.72760749999998,T,5.0,3.8564273789649413,1.1018363939899831,33.14208984375,20200621_004
891,133.04019749999998,T,-30.0,8.013355592654424,1.0517529215358932,2.4261474609375,20200621_004
893,133.3936675,T,20.0,3.4557595993322203,1.0517529215358932,33.1268310546875,20200621_004
895,133.73827749999998,T,40.0,3.2554257095158596,1.0517529215358932,32.77587890625,20200621_004
897,134.1093875,T,-5.0,4.4073455759599325,1.0517529215358932,33.111572265625,20200621_004
899,134.43751749999998,T,10.0,3.6560934891485806,1.0517529215358932,33.0352783203125,20200621_004
901,134.7433275,T,0.0,4.056761268781302,1.0517529215358932,33.1268310546875,20200621_004
903,135.05087749999998,T,-40.0,,,0.0,20200621_004
905,135.3855275,T,-20.0,6.4106844741235385,1.0517529215358932,32.6995849609375,20200621_004
907,135.8164775,T,30.0,3.30550918196995,1.0517529215358932,33.0963134765625,20200621_004
909,136.20416749999998,T,-10.0,4.757929883138564,1.0517529215358932,33.2183837890625,20200621_004
917,137.41958749999998,T,5.0,3.8564273789649413,1.0517529215358932,33.1573486328125,20200621_004
919,137.6983175,T,-30.0,7.863105175292152,1.0517529215358932,2.3956298828125,20200621_004
921,138.0066675,T,20.0,3.4557595993322203,1.0517529215358932,33.294677734375,20200621_004
923,138.32647749999998,T,40.0,3.2554257095158596,1.0517529215358932,32.8216552734375,20200621_004
925,138.65982749999998,T,-5.0,4.4073455759599325,1.0517529215358932,33.1878662109375,20200621_004
927,139.0096975,T,10.0,3.706176961602671,1.0517529215358932,32.8216552734375,20200621_004
929,139.3548275,T,-0.0,4.106844741235392,1.0517529215358932,32.684326171875,20200621_004
931,139.6794775,T,-40.0,,,0.0,20200621_004
933,140.0176875,T,-20.0,6.110183639398998,1.0517529215358932,32.40966796875,20200621_004
935,140.3177175,T,30.0,3.30550918196995,1.0517529215358932,32.04345703125,20200621_004
937,140.65778749999998,T,-10.0,4.858096828046744,1.0517529215358932,32.3333740234375,20200621_004
945,141.9502475,T,5.0,3.9065108514190316,1.1018363939899831,31.25,20200621_004
947,142.2487975,T,-30.0,7.813021702838063,1.0517529215358932,2.5634765625,20200621_004
949,142.5985675,T,20.0,3.4557595993322203,1.0517529215358932,31.2652587890625,20200621_004
951,142.90749749999998,T,40.0,3.2554257095158596,1.0517529215358932,30.8685302734375,20200621_004
953,143.24338749999998,T,-5.0,4.4073455759599325,1.0517529215358932,31.3720703125,20200621_004
955,143.52121749999998,T,10.0,3.6560934891485806,1.0517529215358932,31.0211181640625,20200621_004
957,143.8506675,T,0.0,4.056761268781302,1.0517529215358932,31.1737060546875,20200621_004
959,144.19261749999998,T,-40.0,,,0.0,20200621_004
961,144.5217275,T,-20.0,6.4106844741235385,1.0517529215358932,30.8380126953125,20200621_004
963,144.89417749999998,T,30.0,3.30550918196995,1.0517529215358932,30.731201171875,20200621_004
965,145.23576749999998,T,-10.0,4.757929883138564,1.0517529215358932,30.6549072265625,20200621_004
973,146.6478075,T,5.0,3.8564273789649413,1.0517529215358932,30.059814453125,20200621_004
975,146.9483775,T,-30.0,,,0.0,20200621_004
977,147.30272749999997,T,20.0,3.4557595993322203,1.0517529215358932,30.2734375,20200621_004
979,147.62967749999999,T,40.0,3.2554257095158596,1.0517529215358932,29.998779296875,20200621_004
981,147.9647675,T,-5.0,4.3572621035058425,1.0517529215358932,30.364990234375,20200621_004
983,148.3739775,T,10.0,3.6560934891485806,1.0517529215358932,30.3955078125,20200621_004
985,148.7192675,T,0.0,4.056761268781302,1.0517529215358932,30.1055908203125,20200621_004
987,149.03797749999998,T,-40.0,,,0.0,20200621_004
989,149.3648275,T,-20.0,6.4106844741235385,1.0517529215358932,30.0750732421875,20200621_004
991,149.7134975,T,30.0,3.35559265442404,1.0517529215358932,29.9530029296875,20200621_004
993,150.0689275,T,-10.0,4.757929883138564,1.0517529215358932,30.0750732421875,20200621_004
1001,151.4785675,T,5.0,3.8564273789649413,1.0517529215358932,29.998779296875,20200621_004
1003,151.8169175,T,-30.0,,,0.0,20200621_004
1005,152.1400675,T,20.0,3.4557595993322203,1.0517529215358932,29.693603515625,20200621_004
1007,152.4791775,T,40.0,3.2554257095158596,1.0517529215358932,29.022216796875,20200621_004
1009,152.81848749999997,T,-5.0,4.4073455759599325,1.0517529215358932,29.0679931640625,20200621_004
1011,153.1186775,T,10.0,3.706176961602671,1.0517529215358932,28.778076171875,20200621_004
1013,153.43876749999998,T,0.0,4.156928213689483,1.0517529215358932,28.7322998046875,20200621_004
1015,153.7636775,T,-40.0,,,0.0,20200621_004
1017,154.08578749999998,T,-20.0,6.71118530884808,1.0517529215358932,28.6102294921875,20200621_004
1019,154.40579749999998,T,30.0,3.35559265442404,1.0517529215358932,28.9764404296875,20200621_004
1021,154.72232749999998,T,-10.0,4.908180300500834,1.0517529215358932,29.2510986328125,20200621_004
1029,156.1906675,T,5.0,3.8564273789649413,1.0517529215358932,29.4036865234375,20200621_004
1031,156.5635375,T,-30.0,,,0.0,20200621_004
1033,156.91858749999997,T,20.0,3.4557595993322203,1.0517529215358932,29.1900634765625,20200621_004
1035,157.3018775,T,40.0,3.2554257095158596,1.0517529215358932,28.900146484375,20200621_004
1037,157.63250749999997,T,-5.0,4.3572621035058425,1.1018363939899831,29.1595458984375,20200621_004
1039,157.9747775,T,10.0,3.706176961602671,1.0517529215358932,28.9306640625,20200621_004
1041,158.3410075,T,0.0,4.056761268781302,1.0517529215358932,28.8238525390625,20200621_004
1043,158.7471975,T,-40.0,,,0.0,20200621_004
1045,159.05542749999998,T,-20.0,6.310517529215359,1.0517529215358932,28.8238525390625,20200621_004
1047,159.36593749999997,T,30.0,3.30550918196995,1.0517529215358932,28.5186767578125,20200621_004
1049,159.71676749999997,T,-10.0,4.808013355592654,1.0517529215358932,29.0679931640625,20200621_004
1057,161.00574749999998,T,5.0,3.8564273789649413,1.0517529215358932,28.6712646484375,20200621_004
1059,161.3494175,T,-30.0,,,0.0,20200621_004
1061,161.68258749999998,T,20.0,3.4557595993322203,1.0517529215358932,28.106689453125,20200621_004
1063,162.01217749999998,T,40.0,3.2554257095158596,1.0517529215358932,27.2674560546875,20200621_004
1065,162.4055075,T,-5.0,4.3572621035058425,1.0517529215358932,27.52685546875,20200621_004
1067,162.77451749999997,T,10.0,3.6560934891485806,1.0517529215358932,27.313232421875,20200621_004
1069,163.12606749999998,T,0.0,4.056761268781302,1.0517529215358932,27.34375,20200621_004
1071,163.46971749999997,T,-40.0,,,0.0,20200621_004
1073,163.81850749999998,T,-20.0,6.310517529215359,1.0517529215358932,27.740478515625,20200621_004
1075,164.20819749999998,T,30.0,3.30550918196995,1.0517529215358932,27.4658203125,20200621_004
1077,164.55612749999997,T,-10.0,4.808013355592654,1.0517529215358932,27.8778076171875,20200621_004
1085,165.8982475,T,5.0,3.8564273789649413,1.0517529215358932,27.3284912109375,20200621_004
51,7.136257499999999,T,-5.0,5.358931552587646,1.0517529215358932,13.2904052734375,20200621_005
53,7.396107499999999,T,5.0,4.657762938230383,1.0517529215358932,14.58740234375,20200621_005
55,7.674317499999999,T,30.0,3.6060100166944906,1.0517529215358932,13.885498046875,20200621_005
57,7.978507499999999,T,20.0,3.9565943238731216,1.0517529215358932,14.2669677734375,20200621_005
59,8.205817499999998,T,-30.0,,,0.0,20200621_005
61,8.343047499999999,T,-20.0,9.966611018363938,1.0517529215358932,14.2822265625,20200621_005
63,8.4531175,T,0.0,5.208681135225376,1.0517529215358932,14.6331787109375,20200621_005
65,8.577907499999998,T,-10.0,6.260434056761268,1.0517529215358932,13.85498046875,20200621_005
67,8.713417499999998,T,-40.0,,,0.0,20200621_005
69,8.825407499999999,T,10.0,4.4073455759599325,1.0517529215358932,15.1519775390625,20200621_005
71,8.955197499999999,T,40.0,3.4557595993322203,1.2520868113522536,14.7705078125,20200621_005
79,9.625717499999999,T,-5.0,5.659432387312187,1.0517529215358932,14.6331787109375,20200621_005
81,9.841507499999999,T,5.0,4.707846410684474,1.0517529215358932,14.923095703125,20200621_005
83,10.0676975,T,30.0,3.706176961602671,1.0517529215358932,14.739990234375,20200621_005
85,10.3055075,T,20.0,4.006677796327212,1.0517529215358932,14.2364501953125,20200621_005
87,10.554817499999999,T,-30.0,,,0.0,20200621_005
89,10.8125275,T,-20.0,10.21702838063439,1.0517529215358932,13.2904052734375,20200621_005
91,11.0903975,T,-0.0,5.108514190317195,1.0517529215358932,13.092041015625,20200621_005
93,11.3428475,T,-10.0,6.060100166944908,1.0517529215358932,12.1002197265625,20200621_005
95,11.625237499999999,T,-40.0,,,0.0,20200621_005
97,11.8914075,T,10.0,4.3572621035058425,1.0517529215358932,12.420654296875,20200621_005
99,12.1880975,T,40.0,3.4557595993322203,1.0517529215358932,12.1307373046875,20200621_005
107,13.303097499999998,T,-5.0,5.609348914858097,1.0517529215358932,11.8255615234375,20200621_005
109,13.551147499999999,T,5.0,4.757929883138564,1.302170283806344,12.02392578125,20200621_005
111,13.8526175,T,30.0,3.6560934891485806,1.0517529215358932,11.7034912109375,20200621_005
113,14.151447499999998,T,20.0,4.006677796327212,1.2520868113522536,11.23046875,20200621_005
115,14.4659775,T,-30.0,,,0.0,20200621_005
117,14.637547499999998,T,-20.0,8.414023372287145,1.0517529215358932,10.5743408203125,20200621_005
119,14.8170975,T,0.0,5.158597662771285,1.0517529215358932,10.772705078125,20200621_005
121,15.032667499999999,T,-10.0,6.310517529215359,1.0517529215358932,10.8184814453125,20200621_005
123,15.2969575,T,-40.0,,,0.0,20200621_005
125,15.596347499999998,T,10.0,4.457429048414023,1.0517529215358932,10.6964111328125,20200621_005
127,15.899497499999999,T,40.0,3.4557595993322203,1.2520868113522536,9.979248046875,20200621_005
135,17.0387375,T,-5.0,5.659432387312187,1.0517529215358932,9.918212890625,20200621_005
137,17.3185075,T,5.0,4.707846410684474,1.0517529215358932,9.8419189453125,20200621_005
139,17.5917575,T,30.0,3.6560934891485806,1.0517529215358932,9.796142578125,20200621_005
141,17.886507499999997,T,20.0,4.006677796327212,1.0517529215358932,8.9569091796875,20200621_005
143,18.2325575,T,-30.0,,,0.0,20200621_005
145,18.4399475,T,-20.0,8.864774624373956,1.0517529215358932,8.11767578125,20200621_005
147,18.645617499999997,T,0.0,5.108514190317195,1.0517529215358932,8.7432861328125,20200621_005
149,18.863047499999997,T,-10.0,6.310517529215359,1.0517529215358932,7.598876953125,20200621_005
151,19.140617499999998,T,-40.0,,,0.0,20200621_005
153,19.426947499999997,T,10.0,4.457429048414023,1.0517529215358932,9.21630859375,20200621_005
155,19.7016775,T,40.0,3.4056761268781304,1.0517529215358932,9.3994140625,20200621_005
163,21.011757499999998,T,-5.0,5.609348914858097,1.0517529215358932,8.97216796875,20200621_005
165,21.3498475,T,5.0,4.757929883138564,1.0517529215358932,9.490966796875,20200621_005
167,21.681157499999998,T,30.0,3.6560934891485806,1.0517529215358932,9.5062255859375,20200621_005
169,22.039847499999997,T,20.0,4.006677796327212,1.0517529215358932,9.3536376953125,20200621_005
171,22.382197499999997,T,-30.0,,,0.0,20200621_005
173,22.7347075,T,-20.0,8.764607679465776,1.0517529215358932,8.056640625,20200621_005
175,23.068297499999996,T,-0.0,5.108514190317195,1.0517529215358932,8.3160400390625,20200621_005
177,23.429407499999996,T,-10.0,6.110183639398998,1.0517529215358932,7.2174072265625,20200621_005
179,23.7578975,T,-40.0,,,0.0,20200621_005
181,24.151307499999998,T,10.0,4.3572621035058425,3.4557595993322203,8.7432861328125,20200621_005
183,24.510097499999997,T,40.0,3.4557595993322203,1.1018363939899831,8.697509765625,20200621_005
191,25.753217499999998,T,-5.0,5.609348914858097,1.0517529215358932,8.453369140625,20200621_005
193,26.0857675,T,5.0,4.707846410684474,1.0517529215358932,9.9334716796875,20200621_005
195,26.443557499999997,T,30.0,3.6060100166944906,1.0517529215358932,10.1470947265625,20200621_005
197,26.807367499999998,T,20.0,4.006677796327212,1.1519198664440733,10.07080078125,20200621_005
199,27.1522175,T,-30.0,,,0.0,20200621_005
201,27.3581075,T,-20.0,9.766277128547578,1.0517529215358932,10.3302001953125,20200621_005
203,27.6143975,T,0.0,5.108514190317195,1.0517529215358932,9.1705322265625,20200621_005
205,27.957607499999998,T,-10.0,6.160267111853088,1.0517529215358932,7.7972412109375,20200621_005
207,28.301037499999996,T,-40.0,,,0.0,20200621_005
209,28.619327499999997,T,10.0,4.3572621035058425,1.0517529215358932,8.48388671875,20200621_005
211,28.979817499999996,T,40.0,3.4557595993322203,1.0517529215358932,8.7738037109375,20200621_005
219,30.415857499999998,T,-5.0,5.559265442404007,1.0517529215358932,7.7972412109375,20200621_005
221,30.796147499999996,T,5.0,4.757929883138564,1.0517529215358932,9.1094970703125,20200621_005
223,31.124597499999997,T,30.0,3.706176961602671,1.1519198664440733,9.6282958984375,20200621_005
225,31.474047499999998,T,20.0,4.106844741235392,1.0517529215358932,9.8724365234375,20200621_005
227,31.812817499999998,T,-30.0,,,0.0,20200621_005
229,32.1568475,T,-20.0,8.514190317195325,1.0517529215358932,8.5906982421875,20200621_005
38,6.720685,T,-30.0,,,0.0,20200621_006
40,7.023334999999999,T,0.0,6.811352253756261,1.0517529215358932,35.09521484375,20200621_006
42,7.3181449999999995,T,5.0,6.010016694490817,1.0517529215358932,35.0341796875,20200621_006
44,7.618174999999999,T,-10.0,7.662771285475793,1.0517529215358932,6.744384765625,20200621_006
46,7.8913649999999995,T,-5.0,6.961602671118531,1.0517529215358932,6.2103271484375,20200621_006
48,8.195495,T,-40.0,,,0.0,20200621_006
50,8.506945,T,10.0,5.509181969949917,1.0517529215358932,34.3475341796875,20200621_006
52,8.792174999999999,T,-20.0,9.465776293823037,1.0517529215358932,4.94384765625,20200621_006
54,9.075685,T,40.0,3.9065108514190316,1.0517529215358932,32.53173828125,20200621_006
56,9.379135,T,20.0,4.858096828046744,1.0517529215358932,33.5693359375,20200621_006
58,9.686964999999999,T,30.0,4.257095158597663,1.0517529215358932,32.6385498046875,20200621_006
66,10.310205,T,-30.0,,,0.0,20200621_006
68,10.510634999999999,T,0.0,6.6110183639399,1.0517529215358932,31.92138671875,20200621_006
70,10.731245,T,5.0,6.060100166944908,1.0517529215358932,32.0281982421875,20200621_006
72,10.999455,T,-10.0,8.163606010016695,1.0517529215358932,31.06689453125,20200621_006
74,11.318444999999999,T,-5.0,6.961602671118531,1.0517529215358932,30.9600830078125,20200621_006
76,11.586974999999999,T,-40.0,,,0.0,20200621_006
78,11.908285,T,10.0,5.409015025041736,1.0517529215358932,30.914306640625,20200621_006
80,12.196874999999999,T,-20.0,9.365609348914857,1.0517529215358932,5.1116943359375,20200621_006
82,12.547344999999998,T,40.0,3.806343906510851,1.0517529215358932,29.23583984375,20200621_006
84,12.900134999999999,T,20.0,4.757929883138564,1.0517529215358932,29.5257568359375,20200621_006
86,13.212924999999998,T,30.0,4.307178631051753,1.0517529215358932,28.564453125,20200621_006
94,14.473844999999999,T,-30.0,,,0.0,20200621_006
96,14.781654999999999,T,0.0,6.260434056761268,1.0517529215358932,26.885986328125,20200621_006
98,15.101124999999998,T,5.0,5.809682804674457,1.0517529215358932,27.52685546875,20200621_006
100,15.429134999999999,T,-10.0,7.562604340567612,1.0517529215358932,25.5584716796875,20200621_006
102,15.746284999999999,T,-5.0,6.811352253756261,1.0517529215358932,25.787353515625,20200621_006
104,16.070375,T,-40.0,,,0.0,20200621_006
106,16.398125,T,10.0,5.308848080133556,1.0517529215358932,26.4434814453125,20200621_006
108,16.700495,T,-20.0,8.964941569282136,1.0517529215358932,3.23486328125,20200621_006
110,17.044825,T,40.0,3.8564273789649413,1.0517529215358932,24.7344970703125,20200621_006
112,17.402735,T,20.0,4.757929883138564,1.0517529215358932,25.2685546875,20200621_006
114,17.729844999999997,T,30.0,4.3572621035058425,1.1018363939899831,24.0936279296875,20200621_006
122,19.153325,T,-30.0,,,0.0,20200621_006
124,19.451935,T,0.0,6.160267111853088,1.0517529215358932,23.101806640625,20200621_006
126,19.802284999999998,T,5.0,5.7095158597662765,1.0517529215358932,23.2086181640625,20200621_006
128,20.153335,T,-10.0,7.462437395659432,1.0517529215358932,21.4080810546875,20200621_006
130,20.495044999999998,T,-5.0,6.66110183639399,1.1018363939899831,21.9573974609375,20200621_006
132,20.773335,T,-40.0,,,0.0,20200621_006
134,21.087045,T,10.0,5.358931552587646,1.0517529215358932,21.9268798828125,20200621_006
136,21.405175,T,-20.0,9.165275459098497,1.0517529215358932,3.5858154296875,20200621_006
138,21.754264999999997,T,40.0,3.8564273789649413,1.0517529215358932,20.6756591796875,20200621_006
140,22.079774999999998,T,20.0,4.757929883138564,1.0517529215358932,21.42333984375,20200621_006
142,22.411624999999997,T,30.0,4.3572621035058425,1.0517529215358932,20.904541015625,20200621_006
150,23.762024999999998,T,-30.0,,,0.0,20200621_006
152,24.103354999999997,T,0.0,6.110183639398998,1.0517529215358932,18.2952880859375,20200621_006
154,24.417965,T,5.0,5.659432387312187,1.0517529215358932,18.951416015625,20200621_006
156,24.739774999999998,T,-10.0,7.362270450751252,1.0517529215358932,17.1356201171875,20200621_006
158,25.090545,T,-5.0,6.56093489148581,1.0517529215358932,17.0440673828125,20200621_006
160,25.449534999999997,T,-40.0,,,0.0,20200621_006
162,25.824685,T,10.0,5.258764607679466,1.0517529215358932,17.486572265625,20200621_006
164,26.150674999999996,T,-20.0,9.265442404006677,1.0517529215358932,13.6260986328125,20200621_006
166,26.499325,T,40.0,3.9565943238731216,1.0517529215358932,16.3116455078125,20200621_006
168,26.873794999999998,T,20.0,4.707846410684474,1.0517529215358932,16.754150390625,20200621_006
170,27.255484999999997,T,30.0,4.3572621035058425,1.0517529215358932,16.29638671875,20200621_006
178,28.770144999999996,T,-30.0,,,0.0,20200621_006
69,10.803069999999998,T,-10.0,5.909849749582637,1.0517529215358932,39.031982421875,20200621_007
71,11.129679999999999,T,-30.0,,,0.0,20200621_007
73,11.452509999999998,T,30.0,3.105175292153589,1.1018363939899831,35.8734130859375,20200621_007
75,11.75428,T,10.0,4.156928213689483,1.0517529215358932,36.4532470703125,20200621_007
77,11.990549999999999,T,5.0,4.457429048414023,1.0517529215358932,36.2091064453125,20200621_007
79,12.203499999999998,T,20.0,3.6560934891485806,1.0517529215358932,35.675048828125,20200621_007
81,12.482029999999998,T,-20.0,7.7128547579298825,1.0517529215358932,36.0565185546875,20200621_007
83,12.785139999999998,T,0.0,4.908180300500834,1.0517529215358932,34.48486328125,20200621_007
85,13.088589999999998,T,40.0,2.9549248747913186,1.0517529215358932,33.3099365234375,20200621_007
87,13.41424,T,-5.0,5.409015025041736,1.0517529215358932,33.7371826171875,20200621_007
89,13.682789999999999,T,-40.0,,,0.0,20200621_007
97,14.836269999999999,T,-10.0,5.859766277128547,1.0517529215358932,30.5938720703125,20200621_007
99,15.153019999999998,T,-30.0,10.21702838063439,1.0517529215358932,17.3187255859375,20200621_007
101,15.465489999999999,T,30.0,3.2554257095158596,1.0517529215358932,27.2216796875,20200621_007
103,15.815819999999999,T,10.0,4.207011686143573,1.0517529215358932,26.9622802734375,20200621_007
105,16.11687,T,5.0,4.507512520868113,1.0517529215358932,26.5960693359375,20200621_007
107,16.43678,T,20.0,3.706176961602671,1.0517529215358932,25.299072265625,20200621_007
109,16.771169999999998,T,-20.0,7.362270450751252,1.0517529215358932,25.08544921875,20200621_007
111,17.10278,T,0.0,4.908180300500834,1.0517529215358932,25.1007080078125,20200621_007
113,17.426869999999997,T,40.0,3.1552587646076793,1.0517529215358932,22.8118896484375,20200621_007
115,17.77388,T,-5.0,5.409015025041736,1.0517529215358932,24.2156982421875,20200621_007
117,18.080109999999998,T,-40.0,,,0.0,20200621_007
125,19.35099,T,-10.0,5.859766277128547,1.0517529215358932,22.430419921875,20200621_007
127,19.62782,T,-30.0,10.016694490818029,1.0517529215358932,10.3302001953125,20200621_007
129,19.95875,T,30.0,3.5559265442404007,1.0517529215358932,20.660400390625,20200621_007
131,20.29734,T,10.0,4.3572621035058425,1.0517529215358932,21.1181640625,20200621_007
133,20.641129999999997,T,5.0,4.657762938230383,1.0517529215358932,21.5606689453125,20200621_007
135,20.972879999999996,T,20.0,3.9565943238731216,1.0517529215358932,20.0347900390625,20200621_007
137,21.33271,T,-20.0,7.161936560934891,1.0517529215358932,10.8795166015625,20200621_007
139,21.69758,T,-0.0,5.0083472454090145,1.0517529215358932,20.751953125,20200621_007
141,22.022969999999997,T,40.0,3.706176961602671,1.0517529215358932,19.378662109375,20200621_007
143,22.3891,T,-5.0,5.559265442404007,1.0517529215358932,20.263671875,20200621_007
145,22.73257,T,-40.0,,,0.0,20200621_007
153,24.11499,T,-10.0,6.210350584307178,1.0517529215358932,17.88330078125,20200621_007
155,24.47242,T,-30.0,,,0.0,20200621_007
157,24.83291,T,30.0,3.8564273789649413,1.0517529215358932,16.7999267578125,20200621_007
159,25.1651,T,10.0,4.507512520868113,1.0517529215358932,18.0206298828125,20200621_007
161,25.547269999999997,T,5.0,4.858096828046744,1.0517529215358932,16.7694091796875,20200621_007
163,25.87858,T,20.0,4.257095158597663,1.0517529215358932,14.70947265625,20200621_007
165,26.225309999999997,T,-20.0,7.462437395659432,1.0517529215358932,8.6517333984375,20200621_007
167,26.543779999999998,T,0.0,5.208681135225376,1.0517529215358932,17.1966552734375,20200621_007
169,26.893349999999998,T,40.0,3.706176961602671,1.0517529215358932,16.6473388671875,20200621_007
171,27.224919999999997,T,-5.0,5.759599332220367,1.0517529215358932,16.693115234375,20200621_007
173,27.523789999999998,T,-40.0,,,0.0,20200621_007
131,21.872282499999997,T,-10.0,6.56093489148581,1.0517529215358932,8.85009765625,20200621_008
133,22.244852499999997,T,5.0,4.657762938230383,1.0517529215358932,8.392333984375,20200621_008
135,22.6264425,T,-5.0,5.659432387312187,1.0517529215358932,8.758544921875,20200621_008
137,22.999712499999998,T,-40.0,,,0.0,20200621_008
139,23.3586425,T,40.0,3.1552587646076793,1.0517529215358932,8.2244873046875,20200621_008
141,23.716392499999998,T,-30.0,,,0.0,20200621_008
143,24.0787825,T,20.0,3.8564273789649413,1.0517529215358932,8.1787109375,20200621_008
145,24.372952499999997,T,0.0,5.058430717863105,1.0517529215358932,8.5601806640625,20200621_008
147,24.688902499999998,T,10.0,4.3572621035058425,1.0517529215358932,8.087158203125,20200621_008
149,24.9877525,T,-20.0,,,0.0,20200621_008
151,25.3230625,T,30.0,3.35559265442404,1.0517529215358932,7.843017578125,20200621_008
159,26.627742499999997,T,-10.0,6.66110183639399,1.0517529215358932,8.392333984375,20200621_008
161,26.943812499999996,T,5.0,4.657762938230383,1.1018363939899831,7.7362060546875,20200621_008
163,27.289342499999997,T,-5.0,5.7095158597662765,1.0517529215358932,7.9803466796875,20200621_008
165,27.627552499999997,T,-40.0,,,0.0,20200621_008
167,28.000122499999996,T,40.0,3.105175292153589,1.0517529215358932,7.598876953125,20200621_008
169,28.3300925,T,-30.0,,,0.0,20200621_008
171,28.6510425,T,20.0,3.806343906510851,1.0517529215358932,7.598876953125,20200621_008
173,28.961712499999997,T,0.0,5.108514190317195,1.0517529215358932,8.148193359375,20200621_008
175,29.267182499999997,T,10.0,4.307178631051753,1.0517529215358932,7.9193115234375,20200621_008
177,29.5955925,T,-20.0,,,0.0,20200621_008
179,29.931942499999998,T,30.0,3.4056761268781304,1.0517529215358932,7.7056884765625,20200621_008
187,31.2527825,T,-10.0,7.111853088480801,1.0517529215358932,8.85009765625,20200621_008
189,31.6008525,T,5.0,4.757929883138564,1.0517529215358932,7.99560546875,20200621_008
191,31.920242499999997,T,-5.0,6.310517529215359,1.0517529215358932,8.6822509765625,20200621_008
193,32.2471525,T,-40.0,,,0.0,20200621_008
195,32.574682499999994,T,40.0,3.105175292153589,1.0517529215358932,7.4005126953125,20200621_008
197,32.9417525,T,-30.0,,,0.0,20200621_008
199,33.2526425,T,20.0,3.8564273789649413,1.0517529215358932,7.4462890625,20200621_008
201,33.590712499999995,T,0.0,5.158597662771285,1.0517529215358932,8.087158203125,20200621_008
203,33.9152625,T,10.0,4.307178631051753,1.0517529215358932,7.8582763671875,20200621_008
205,34.2446725,T,-20.0,,,0.0,20200621_008
207,34.5393425,T,30.0,3.4056761268781304,1.1018363939899831,7.5225830078125,20200621_008
215,35.8228425,T,-10.0,6.71118530884808,1.0517529215358932,8.6822509765625,20200621_008
217,36.1786925,T,5.0,4.657762938230383,1.0517529215358932,8.1634521484375,20200621_008
219,36.485862499999996,T,-5.0,6.010016694490817,1.0517529215358932,8.5906982421875,20200621_008
221,36.8388925,T,-40.0,,,0.0,20200621_008
223,37.1691425,T,40.0,3.1552587646076793,1.0517529215358932,8.0718994140625,20200621_008
225,37.5421925,T,-30.0,,,0.0,20200621_008
227,37.9125825,T,20.0,3.9065108514190316,1.0517529215358932,8.1024169921875,20200621_008
229,38.270552499999994,T,0.0,5.308848080133556,1.0517529215358932,8.6517333984375,20200621_008
231,38.6256425,T,10.0,4.3572621035058425,1.0517529215358932,8.3770751953125,20200621_008
233,38.9825525,T,-20.0,,,0.0,20200621_008
235,39.3491825,T,30.0,3.4056761268781304,1.0517529215358932,8.2550048828125,20200621_008
243,40.9007825,T,-10.0,7.262103505843071,1.0517529215358932,9.33837890625,20200621_008
245,41.274292499999994,T,5.0,4.908180300500834,1.0517529215358932,8.7890625,20200621_008
247,41.598862499999996,T,-5.0,5.859766277128547,1.0517529215358932,9.1552734375,20200621_008
249,41.9482125,T,-40.0,,,0.0,20200621_008
251,42.197202499999996,T,40.0,3.105175292153589,1.0517529215358932,8.392333984375,20200621_008
253,42.322672499999996,T,-30.0,,,0.0,20200621_008
255,42.42006249999999,T,20.0,3.9565943238731216,1.0517529215358932,8.48388671875,20200621_008
257,42.5489725,T,0.0,5.459098497495826,1.0517529215358932,9.27734375,20200621_008
259,42.8270425,T,10.0,4.457429048414023,1.1018363939899831,8.7890625,20200621_008
261,43.18705249999999,T,-20.0,,,0.0,20200621_008
263,43.546902499999995,T,30.0,3.4056761268781304,1.0517529215358932,8.30078125,20200621_008
271,45.022682499999995,T,-10.0,6.861435726210351,1.0517529215358932,9.6435546875,20200621_008
273,45.377152499999994,T,5.0,4.707846410684474,1.0517529215358932,9.002685546875,20200621_008
275,45.6982425,T,-5.0,5.859766277128547,1.0517529215358932,9.1705322265625,20200621_008
277,46.019592499999995,T,-40.0,,,0.0,20200621_008
