,time,code,ampshift,fsl,onset,spkamp,pspamp,exptname,nspk
827,165.49693,T,10.0,31.31565782891446,6.778389194597299,7.110595703125,7.8582763671875,20200122_004_ampshift,0
829,166.12234999999998,T,-5.0,,,0.0,5.2337646484375,20200122_004_ampshift,0
831,166.81736999999998,T,30.0,29.31465732866433,5.727863931965984,9.307861328125,9.2315673828125,20200122_004_ampshift,0
833,167.49206999999998,T,40.0,29.48974487243622,5.602801400700351,8.148193359375,8.5601806640625,20200122_004_ampshift,0
835,168.17925,T,20.0,27.913956978489246,6.178089044522261,9.3994140625,9.33837890625,20200122_004_ampshift,0
837,168.89043249999997,T,-20.0,,,0.0,1.0833740234375,20200122_004_ampshift,0
839,169.58622999999997,T,5.0,26.038019009504755,7.128564282141071,4.9285888671875,5.5694580078125,20200122_004_ampshift,0
841,170.21309,T,-40.0,,,0.0,-0.3509521484375,20200122_004_ampshift,0
848,172.50089,T,-0.0,25.662831415707853,7.303651825912957,5.096435546875,5.4473876953125,20200122_004_ampshift,0
850,173.11966999999999,T,-10.0,,,0.0,2.86865234375,20200122_004_ampshift,0
852,173.84906999999998,T,-30.0,,,0.0,-0.48828125,20200122_004_ampshift,0
854,174.47803,T,10.0,33.96698349174587,6.353176588294147,8.697509765625,8.6822509765625,20200122_004_ampshift,0
856,175.08523,T,-5.0,,,0.0,3.84521484375,20200122_004_ampshift,0
858,175.82099,T,30.0,8.229114557278638,5.802901450725363,4.7454833984375,9.124755859375,20200122_004_ampshift,0
860,176.05034999999998,T,40.0,27.113556778389196,5.577788894447224,8.544921875,8.7127685546875,20200122_004_ampshift,0
862,176.33622999999997,T,20.0,25.012506253126567,6.103051525762882,7.9193115234375,7.6751708984375,20200122_004_ampshift,0
864,176.87069,T,-20.0,,,0.0,0.5950927734375,20200122_004_ampshift,0
866,177.66754999999998,T,5.0,29.164582291145575,6.803401700850426,6.34765625,6.4544677734375,20200122_004_ampshift,0
868,178.52152999999998,T,-40.0,,,0.0,-0.4425048828125,20200122_004_ampshift,0
875,181.32852999999997,T,0.0,27.46373186593297,7.35367683841921,5.889892578125,6.1798095703125,20200122_004_ampshift,0
877,181.99958999999998,T,-10.0,,,0.0,2.777099609375,20200122_004_ampshift,0
879,182.64192999999997,T,-30.0,,,0.0,-0.3509521484375,20200122_004_ampshift,0
881,183.32073,T,10.0,26.438219109554776,6.503251625812907,7.2174072265625,7.6141357421875,20200122_004_ampshift,0
883,184.04372999999998,T,-5.0,,,0.0,4.8675537109375,20200122_004_ampshift,0
885,184.77716999999998,T,30.0,28.88944472236118,5.777888944472236,8.209228515625,8.1787109375,20200122_004_ampshift,0
887,185.40203,T,40.0,31.065532766383193,5.552776388194097,8.7890625,8.880615234375,20200122_004_ampshift,0
889,186.01674999999997,T,20.0,31.940970485242623,6.178089044522261,9.2010498046875,9.3536376953125,20200122_004_ampshift,0
891,186.72546999999997,T,-20.0,,,0.0,0.4730224609375,20200122_004_ampshift,0
893,187.47635,T,5.0,32.51625812906454,6.928464232116059,7.50732421875,6.988525390625,20200122_004_ampshift,0
895,188.18186999999998,T,-40.0,,,0.0,-0.5035400390625,20200122_004_ampshift,0
902,189.93381,T,-0.0,,,0.0,6.89697265625,20200122_004_ampshift,0
904,190.70382999999998,T,-10.0,,,0.0,3.72314453125,20200122_004_ampshift,0
906,191.67748999999998,T,-30.0,,,0.0,-0.4425048828125,20200122_004_ampshift,0
908,192.48253,T,10.0,33.516758379189596,6.278139069534768,7.9345703125,7.354736328125,20200122_004_ampshift,0
910,193.15312999999998,T,-5.0,,,0.0,4.7607421875,20200122_004_ampshift,0
912,193.84248999999997,T,30.0,26.963481740870435,5.67783891945973,9.7198486328125,9.5977783203125,20200122_004_ampshift,0
914,194.61655,T,40.0,27.5887943971986,5.702851425712857,7.9803466796875,8.1787109375,20200122_004_ampshift,0
916,195.33783,T,20.0,11.05552776388194,6.303151575787894,4.1656494140625,8.056640625,20200122_004_ampshift,0
918,196.09414999999998,T,-20.0,,,0.0,0.1220703125,20200122_004_ampshift,0
920,196.90176999999997,T,5.0,29.5647823911956,6.878439219609805,7.7972412109375,7.6751708984375,20200122_004_ampshift,0
922,197.74938999999998,T,-40.0,,,0.0,-0.0762939453125,20200122_004_ampshift,0
929,200.29673,T,0.0,29.5647823911956,7.628814407203603,6.103515625,6.34765625,20200122_004_ampshift,0
931,201.00124999999997,T,-10.0,,,0.0,3.387451171875,20200122_004_ampshift,0
933,201.70233,T,-30.0,,,0.0,-0.30517578125,20200122_004_ampshift,0
935,202.32612999999998,T,10.0,35.4927463731866,6.478239119559781,10.040283203125,10.07080078125,20200122_004_ampshift,0
937,202.98483,T,-5.0,,,0.0,4.486083984375,20200122_004_ampshift,0
939,203.65783,T,30.0,8.15407703851926,5.702851425712857,4.547119140625,8.1634521484375,20200122_004_ampshift,0
941,204.37543,T,40.0,30.565282641320664,5.67783891945973,7.6904296875,7.2479248046875,20200122_004_ampshift,0
2427,383.52320999999995,T,-30.0,,,0.0,0.3814697265625,20200121_001,0
2429,383.94417,T,-10.0,16.558279139569784,5.052526263131566,4.119873046875,4.974365234375,20200121_001,0
2431,384.26185,T,-20.0,,,0.0,1.3885498046875,20200121_001,0
2433,384.60056999999995,T,10.0,7.5037518759379696,3.8269134567283642,5.2337646484375,4.669189453125,20200121_001,0
2435,385.07014999999996,T,5.0,6.728364182091046,4.15207603801901,4.6539306640625,5.9967041015625,20200121_001,0
2437,385.51829,T,20.0,6.778389194597299,3.776888444222111,5.8746337890625,5.37109375,20200121_001,0
2439,386.18571,T,-5.0,16.933466733366686,4.627313656828415,6.34765625,6.1187744140625,20200121_001,0
2441,386.79688999999996,T,-40.0,,,0.0,1.190185546875,20200121_001,0
2443,387.25489,T,0.0,6.003001500750375,4.477238619309655,3.47900390625,5.31005859375,20200121_001,0
2445,387.67434999999995,T,40.0,6.62831415707854,3.7268634317158584,5.9356689453125,5.706787109375,20200121_001,0
2447,388.24017,T,30.0,6.528264132066033,3.7018509254627316,6.195068359375,5.889892578125,20200121_001,0
2454,390.26144999999997,T,-30.0,,,0.0,0.4425048828125,20200121_001,0
2456,390.87715,T,-10.0,,,0.0,3.570556640625,20200121_001,0
2458,391.50525,T,-20.0,,,0.0,1.190185546875,20200121_001,0
2460,391.97804999999994,T,10.0,7.628814407203603,4.102051025512757,4.6844482421875,4.4097900390625,20200121_001,0
2462,392.74177,T,5.0,7.1035517758879445,4.07703851925963,4.5928955078125,4.69970703125,20200121_001,0
2464,393.46941,T,20.0,6.503251625812907,3.7018509254627316,6.5155029296875,6.4544677734375,20200121_001,0
2466,393.93158999999997,T,-5.0,17.233616808404204,4.8024012006003005,4.3487548828125,4.3792724609375,20200121_001,0
2468,394.53835,T,-40.0,,,0.0,-0.213623046875,20200121_001,0
2470,395.26201,T,0.0,19.85992996498249,4.352176088044022,5.950927734375,6.072998046875,20200121_001,0
2472,395.97716999999994,T,40.0,6.203101550775388,3.6018009004502254,7.14111328125,6.5765380859375,20200121_001,0
2474,396.66785,T,30.0,6.578289144572286,3.6518259129564785,6.805419921875,6.7596435546875,20200121_001,0
2481,398.96264999999994,T,-30.0,,,0.0,0.7781982421875,20200121_001,0
2483,399.57165,T,-10.0,16.108054027013505,5.0775387693846925,3.143310546875,2.2125244140625,20200121_001,0
2485,400.17825,T,-20.0,,,0.0,1.7242431640625,20200121_001,0
2487,400.72688999999997,T,10.0,6.903451725862932,3.976988494247124,4.852294921875,4.39453125,20200121_001,0
2489,401.17915,T,5.0,5.902951475737869,4.027013506753376,3.265380859375,4.2572021484375,20200121_001,0
2491,401.50904999999995,T,20.0,6.578289144572286,3.9019509754877437,4.7607421875,4.5166015625,20200121_001,0
2493,401.82456999999994,T,-5.0,21.210605302651327,4.702351175587794,5.035400390625,5.18798828125,20200121_001,0
2495,402.11404999999996,T,-40.0,,,0.0,0.2899169921875,20200121_001,0
2497,402.47894999999994,T,0.0,14.932466233116559,4.427213606803402,4.6844482421875,4.058837890625,20200121_001,0
2499,402.75595,T,40.0,6.278139069534768,3.626813406703352,6.1492919921875,5.6610107421875,20200121_001,0
2501,403.04470999999995,T,30.0,6.353176588294147,3.6518259129564785,6.439208984375,5.9356689453125,20200121_001,0
2508,404.13205,T,-30.0,,,0.0,0.2288818359375,20200121_001,0
2510,404.52520999999996,T,-10.0,,,0.0,2.50244140625,20200121_001,0
2512,404.95511,T,-20.0,,,0.0,2.0904541015625,20200121_001,0
2514,405.27268999999995,T,10.0,7.478739369684843,4.00200100050025,5.2947998046875,5.0048828125,20200121_001,0
2516,405.86915,T,5.0,7.578789394697349,4.102051025512757,6.9122314453125,6.8511962890625,20200121_001,0
2518,406.16438999999997,T,20.0,7.228614307153578,3.876938469234618,5.7525634765625,4.791259765625,20200121_001,0
2520,406.48125,T,-5.0,14.032016008004003,4.752376188094047,4.425048828125,4.45556640625,20200121_001,0
2522,406.79785,T,-40.0,,,0.0,-0.274658203125,20200121_001,0
2524,407.11051,T,0.0,21.835917958979493,4.502251125562782,5.8135986328125,5.1422119140625,20200121_001,0
2526,407.53547,T,40.0,6.203101550775388,3.676838419209605,6.195068359375,6.04248046875,20200121_001,0
2528,407.90194999999994,T,30.0,7.078539269634818,3.676838419209605,8.0108642578125,7.8277587890625,20200121_001,0
2535,410.28884999999997,T,-30.0,,,0.0,0.42724609375,20200121_001,0
2537,411.04614999999995,T,-10.0,18.409204602301152,4.852426213106553,3.5247802734375,3.875732421875,20200121_001,0
2539,411.43050999999997,T,-20.0,,,0.0,2.7618408203125,20200121_001,0
2541,411.90290999999996,T,10.0,6.7033516758379195,3.8269134567283642,4.9285888671875,5.096435546875,20200121_001,0
2543,412.39394999999996,T,5.0,17.608804402201102,4.15207603801901,6.011962890625,5.0201416015625,20200121_001,0
2545,412.74476999999996,T,20.0,7.028514257128564,3.876938469234618,5.3863525390625,4.9896240234375,20200121_001,0
2547,413.08126999999996,T,-5.0,16.008004002001,4.652326163081542,5.6610107421875,5.67626953125,20200121_001,0
2549,413.55370999999997,T,-40.0,,,0.0,0.701904296875,20200121_001,0
2551,413.98448999999994,T,0.0,6.32816408204102,4.427213606803402,3.2806396484375,5.5694580078125,20200121_001,0
2553,414.33131,T,40.0,6.253126563281642,3.6518259129564785,7.568359375,7.0648193359375,20200121_001,0
2555,414.85134999999997,T,30.0,6.528264132066033,3.7268634317158584,6.2103271484375,5.5389404296875,20200121_001,0
2562,416.96954999999997,T,-30.0,,,0.0,0.640869140625,20200121_001,0
2564,417.30364999999995,T,-10.0,,,0.0,1.434326171875,20200121_001,0
2566,417.62735,T,-20.0,,,0.0,1.6632080078125,20200121_001,0
2568,418.11659,T,10.0,6.32816408204102,3.976988494247124,4.913330078125,4.5623779296875,20200121_001,0
2570,418.57165,T,5.0,7.728864432216109,4.15207603801901,4.6844482421875,4.5928955078125,20200121_001,0
2572,419.30861,T,20.0,6.478239119559781,3.8269134567283642,5.92041015625,5.4473876953125,20200121_001,0
2574,419.81654999999995,T,-5.0,17.05852926463232,4.627313656828415,4.4097900390625,4.5928955078125,20200121_001,0
2576,420.17814999999996,T,-40.0,,,0.0,-0.2593994140625,20200121_001,0
2578,420.46694999999994,T,0.0,17.63381690845423,4.352176088044022,6.5155029296875,6.927490234375,20200121_001,0
2580,420.77387,T,40.0,6.353176588294147,3.6518259129564785,6.988525390625,8.4381103515625,20200121_001,0
2582,421.05494999999996,T,30.0,7.303651825912957,3.6518259129564785,6.40869140625,6.77490234375,20200121_001,0
2589,421.96460999999994,T,-30.0,,,0.0,-0.152587890625,20200121_001,0
2591,422.23981,T,-10.0,,,0.0,3.0364990234375,20200121_001,0
2593,422.50686999999994,T,-20.0,,,0.0,0.4730224609375,20200121_001,0
2595,422.77977,T,10.0,6.55327663831916,3.9019509754877437,4.852294921875,6.7291259765625,20200121_001,0
2597,423.05168999999995,T,5.0,17.358679339669834,4.027013506753376,6.9732666015625,6.65283203125,20200121_001,0
2599,423.31345,T,20.0,6.403201600800401,3.776888444222111,5.31005859375,4.7149658203125,20200121_001,0
2601,423.61200999999994,T,-5.0,14.382191095547775,4.87743871935968,4.791259765625,5.4779052734375,20200121_001,0
2603,423.88131,T,-40.0,,,0.0,0.3204345703125,20200121_001,0
2605,424.15982999999994,T,0.0,17.808904452226116,4.502251125562782,6.134033203125,6.378173828125,20200121_001,0
2607,424.42486999999994,T,40.0,6.078039019509755,3.676838419209605,6.500244140625,5.92041015625,20200121_001,0
2609,424.82430999999997,T,30.0,6.228114057028515,3.7018509254627316,6.6680908203125,6.3934326171875,20200121_001,0
2616,425.88494999999995,T,-30.0,,,0.0,-0.274658203125,20200121_001,0
2618,426.25408999999996,T,-10.0,,,0.0,2.7618408203125,20200121_001,0
2620,426.52756999999997,T,-20.0,,,0.0,1.251220703125,20200121_001,0
2622,426.83455,T,10.0,7.853926963481741,4.07703851925963,4.6539306640625,5.218505859375,20200121_001,0
2624,427.27754999999996,T,5.0,17.433716858429214,4.227113556778389,6.2103271484375,5.92041015625,20200121_001,0
2626,427.85324999999995,T,20.0,6.653326663331666,3.8269134567283642,6.0577392578125,5.79833984375,20200121_001,0
2628,428.47544999999997,T,-5.0,17.18359179589795,4.752376188094047,4.6844482421875,4.4097900390625,20200121_001,0
2630,429.01458999999994,T,-40.0,,,0.0,1.0833740234375,20200121_001,0
2632,429.53196999999994,T,-0.0,17.033516758379193,4.352176088044022,5.2337646484375,5.126953125,20200121_001,0
2634,430.10224999999997,T,40.0,6.378189094547274,3.6518259129564785,6.2255859375,5.828857421875,20200121_001,0
2636,430.66610999999995,T,30.0,6.503251625812907,3.6018009004502254,7.75146484375,7.232666015625,20200121_001,0
2643,431.89764999999994,T,-30.0,,,0.0,-0.274658203125,20200121_001,0
2645,432.36177,T,-10.0,16.858429214607305,5.252626313156578,3.631591796875,3.35693359375,20200121_001,0
2647,432.81944999999996,T,-20.0,,,0.0,1.7547607421875,20200121_001,0
2649,433.34686999999997,T,10.0,6.62831415707854,4.00200100050025,4.6234130859375,3.692626953125,20200121_001,0
2651,433.80818999999997,T,5.0,6.55327663831916,4.052026013006503,4.974365234375,5.828857421875,20200121_001,0
2653,434.26901,T,20.0,6.378189094547274,3.8269134567283642,4.730224609375,4.180908203125,20200121_001,0
2655,434.57955,T,-5.0,17.408704352176088,4.702351175587794,4.8675537109375,4.9285888671875,20200121_001,0
2657,434.90574999999995,T,-40.0,,,0.0,0.579833984375,20200121_001,0
2659,435.41776999999996,T,-0.0,21.935967983991997,4.277138569284642,4.7760009765625,4.5166015625,20200121_001,0
2661,435.89030999999994,T,40.0,6.203101550775388,3.6518259129564785,7.8277587890625,7.8582763671875,20200121_001,0
2663,436.30424999999997,T,30.0,6.578289144572286,3.7518759379689848,6.3018798828125,5.859375,20200121_001,0
2670,437.63451,T,-30.0,,,0.0,0.946044921875,20200121_001,0
2672,437.91999,T,-10.0,,,0.0,2.9296875,20200121_001,0
2674,438.17688999999996,T,-20.0,,,0.0,1.1138916015625,20200121_001,0
2676,438.45284999999996,T,10.0,6.128064032016009,3.976988494247124,4.6234130859375,4.425048828125,20200121_001,0
2678,438.71315,T,5.0,16.458229114557277,4.15207603801901,7.0037841796875,6.744384765625,20200121_001,0
2680,439.00928999999996,T,20.0,6.753376688344173,3.776888444222111,5.0201416015625,5.2490234375,20200121_001,0
2682,439.29088999999993,T,-5.0,16.883441720860432,4.777388694347174,3.997802734375,4.4403076171875,20200121_001,0
2684,439.57379,T,-40.0,,,0.0,-0.1068115234375,20200121_001,0
2686,439.99738999999994,T,-0.0,15.882941470735368,4.327163581790896,4.7607421875,4.4403076171875,20200121_001,0
2688,440.35405,T,40.0,6.228114057028515,3.6018009004502254,6.8206787109375,6.9580078125,20200121_001,0
2690,440.67310999999995,T,30.0,6.32816408204102,3.7018509254627316,5.9051513671875,5.7220458984375,20200121_001,0
2697,442.28047,T,-30.0,,,0.0,0.7171630859375,20200121_001,0
2699,442.56694999999996,T,-10.0,,,0.0,2.960205078125,20200121_001,0
2701,442.85688999999996,T,-20.0,,,0.0,2.50244140625,20200121_001,0
2703,443.13634999999994,T,10.0,6.653326663331666,4.00200100050025,4.7760009765625,5.79833984375,20200121_001,0
2705,443.41637,T,5.0,17.10855427713857,4.202101050525263,5.3863525390625,5.096435546875,20200121_001,0
2707,443.69716999999997,T,20.0,6.378189094547274,3.9019509754877437,5.5084228515625,5.7830810546875,20200121_001,0
2709,444.09666999999996,T,-5.0,,,0.0,3.2806396484375,20200121_001,0
2711,444.52398999999997,T,-40.0,,,0.0,4.1656494140625,20200121_001,0
2713,444.68827,T,0.0,12.106053026513257,4.502251125562782,3.265380859375,6.9427490234375,20200121_001,0
2715,444.88874999999996,T,40.0,6.303151575787894,3.7268634317158584,6.072998046875,6.34765625,20200121_001,0
2717,445.06704999999994,T,30.0,7.3786893446723365,3.7518759379689848,6.8359375,6.9732666015625,20200121_001,0
2724,445.80324999999993,T,-30.0,,,0.0,0.48828125,20200121_001,0
2726,446.05704999999995,T,-10.0,,,0.0,3.7384033203125,20200121_001,0
2728,446.31591,T,-20.0,,,0.0,2.1209716796875,20200121_001,0
2730,446.58084999999994,T,10.0,16.683341670835418,4.177088544272137,7.2479248046875,6.8359375,20200121_001,0
2732,446.86544999999995,T,5.0,17.48374187093547,4.177088544272137,6.7596435546875,6.439208984375,20200121_001,0
2734,447.15416999999997,T,20.0,6.928464232116059,3.851925962981491,5.43212890625,5.5999755859375,20200121_001,0
2736,447.51674999999994,T,-5.0,,,0.0,3.5247802734375,20200121_001,0
2738,447.81010999999995,T,-40.0,,,0.0,1.0223388671875,20200121_001,0
2740,448.11884999999995,T,0.0,17.933966983491747,4.427213606803402,5.6304931640625,5.9814453125,20200121_001,0
2742,448.40038999999996,T,40.0,6.178089044522261,3.676838419209605,6.8817138671875,6.1492919921875,20200121_001,0
2744,448.70295,T,30.0,7.1035517758879445,3.8269134567283642,6.77490234375,6.2713623046875,20200121_001,0
2751,450.01538999999997,T,-30.0,,,0.0,0.2899169921875,20200121_001,0
2753,450.36968999999993,T,-10.0,,,0.0,2.86865234375,20200121_001,0
2755,450.69019,T,-20.0,,,0.0,2.0751953125,20200121_001,0
2757,451.07755,T,10.0,6.903451725862932,3.9269634817408705,4.8065185546875,4.9285888671875,20200121_001,0
2759,451.38544999999993,T,5.0,17.90895447723862,4.377188594297149,6.9580078125,7.6446533203125,20200121_001,0
2761,451.69525,T,20.0,7.453726863431717,3.851925962981491,5.8746337890625,5.706787109375,20200121_001,0
2763,452.14588999999995,T,-5.0,22.11105552776388,4.652326163081542,4.6234130859375,4.486083984375,20200121_001,0
2765,452.49184999999994,T,-40.0,,,0.0,-0.1678466796875,20200121_001,0
2767,452.84930999999995,T,-0.0,6.278139069534768,4.302151075537769,3.204345703125,4.669189453125,20200121_001,0
2769,453.12879,T,40.0,6.803401700850426,3.6518259129564785,7.7972412109375,8.1024169921875,20200121_001,0
2771,453.46668999999997,T,30.0,6.653326663331666,3.7018509254627316,6.3018798828125,5.767822265625,20200121_001,0
42,9.2323025,T,-5.0,27.913956978489246,5.277638819409705,5.9051513671875,5.67626953125,20200121_004_ampshift,0
44,9.7650425,T,-20.0,,,0.0,2.9449462890625,20200121_004_ampshift,0
46,10.245402499999999,T,40.0,8.854427213606805,4.327163581790896,4.6234130859375,3.60107421875,20200121_004_ampshift,0
48,10.585082499999999,T,20.0,,,0.0,2.838134765625,20200121_004_ampshift,0
50,10.951542499999999,T,-40.0,,,0.0,-0.1983642578125,20200121_004_ampshift,0
52,11.268302499999999,T,-0.0,21.010505252626313,5.252626313156578,4.8980712890625,4.425048828125,20200121_004_ampshift,0
54,11.617882499999999,T,10.0,9.079539769884944,5.2026013006503256,2.4566650390625,5.6915283203125,20200121_004_ampshift,0
56,11.9863825,T,-10.0,,,0.0,5.9051513671875,20200121_004_ampshift,0
58,12.3804825,T,-30.0,,,0.0,3.4637451171875,20200121_004_ampshift,0
60,12.866482499999998,T,5.0,38.69434717358679,4.95247623811906,3.509521484375,3.0364990234375,20200121_004_ampshift,0
62,13.3207425,T,30.0,8.454227113556778,4.677338669334668,3.7078857421875,3.143310546875,20200121_004_ampshift,0
69,14.447882499999999,T,-5.0,17.48374187093547,5.3526763381690845,43.5638427734375,43.8995361328125,20200121_004_ampshift,1
71,14.826582499999999,T,-20.0,,,0.0,3.0059814453125,20200121_004_ampshift,0
73,15.299582499999998,T,40.0,,,0.0,2.3956298828125,20200121_004_ampshift,0
75,15.680842499999999,T,20.0,27.5887943971986,4.752376188094047,5.6915283203125,5.37109375,20200121_004_ampshift,0
77,16.1132025,T,-40.0,,,0.0,0.91552734375,20200121_004_ampshift,0
79,16.5276225,T,0.0,27.788894447223615,5.102551275637819,4.0740966796875,3.5400390625,20200121_004_ampshift,0
81,16.869642499999998,T,10.0,19.209604802401202,5.002501250625313,3.0975341796875,2.838134765625,20200121_004_ampshift,0
83,17.2076025,T,-10.0,,,0.0,5.37109375,20200121_004_ampshift,0
85,17.667582499999998,T,-30.0,,,0.0,2.349853515625,20200121_004_ampshift,0
87,18.082282499999998,T,5.0,10.055027513756878,4.87743871935968,4.1961669921875,5.645751953125,20200121_004_ampshift,0
89,18.525982499999998,T,30.0,9.229614807403701,5.002501250625313,2.777099609375,3.0975341796875,20200121_004_ampshift,0
96,20.0995225,T,-5.0,25.162581290645324,5.777888944472236,4.2724609375,4.33349609375,20200121_004_ampshift,0
98,20.7100825,T,-20.0,,,0.0,4.33349609375,20200121_004_ampshift,0
100,21.2205825,T,40.0,8.904452226113058,4.602301150575288,3.8604736328125,3.753662109375,20200121_004_ampshift,0
102,21.7539025,T,20.0,8.404202101050526,4.652326163081542,4.0740966796875,3.8299560546875,20200121_004_ampshift,0
104,22.483402499999997,T,-40.0,,,0.0,-0.335693359375,20200121_004_ampshift,0
106,23.046482499999996,T,0.0,27.9639819909955,5.452726363181592,3.96728515625,4.2724609375,20200121_004_ampshift,0
108,23.4312825,T,10.0,8.179089544772387,4.827413706853427,3.265380859375,4.119873046875,20200121_004_ampshift,0
110,23.9326825,T,-10.0,,,0.0,6.2408447265625,20200121_004_ampshift,0
112,24.529082499999998,T,-30.0,,,0.0,1.739501953125,20200121_004_ampshift,0
114,25.111942499999998,T,5.0,40.99549774887444,4.72736368184092,4.2266845703125,3.6163330078125,20200121_004_ampshift,0
116,25.582582499999997,T,30.0,8.904452226113058,4.527263631815908,3.7841796875,3.204345703125,20200121_004_ampshift,0
123,27.3104825,T,-5.0,27.213606803401703,5.3526763381690845,43.853759765625,43.670654296875,20200121_004_ampshift,1
125,27.8671825,T,-20.0,,,0.0,3.2806396484375,20200121_004_ampshift,0
127,28.354822499999997,T,40.0,6.9784892446223115,4.477238619309655,3.4942626953125,2.685546875,20200121_004_ampshift,0
129,28.9504025,T,20.0,7.978989494747374,4.777388694347174,3.7689208984375,3.47900390625,20200121_004_ampshift,0
131,29.4197225,T,-40.0,,,0.0,-0.3814697265625,20200121_004_ampshift,0
133,29.909922499999997,T,0.0,25.912956478239124,5.277638819409705,3.936767578125,3.8604736328125,20200121_004_ampshift,0
135,30.425042499999996,T,10.0,9.179589794897451,4.927463731865934,3.3416748046875,3.23486328125,20200121_004_ampshift,0
137,30.804622499999997,T,-10.0,,,0.0,5.279541015625,20200121_004_ampshift,0
139,31.492882499999997,T,-30.0,,,0.0,1.678466796875,20200121_004_ampshift,0
141,32.1724025,T,5.0,8.15407703851926,4.72736368184092,2.9754638671875,3.1280517578125,20200121_004_ampshift,0
143,32.874582499999995,T,30.0,6.953476738369186,4.502251125562782,3.509521484375,3.5858154296875,20200121_004_ampshift,0
150,35.08822249999999,T,-5.0,23.58679339669835,5.5027513756878434,42.5567626953125,42.7398681640625,20200121_004_ampshift,1
152,35.8354825,T,-20.0,,,0.0,2.5634765625,20200121_004_ampshift,0
154,36.298602499999994,T,40.0,7.828914457228615,4.427213606803402,3.997802734375,3.7078857421875,20200121_004_ampshift,0
156,36.775702499999994,T,20.0,8.579289644822412,4.552276138069034,3.84521484375,3.4637451171875,20200121_004_ampshift,0
158,37.1249225,T,-40.0,,,0.0,0.1678466796875,20200121_004_ampshift,0
160,37.6279225,T,0.0,29.41470735367684,5.177588794397199,5.7220458984375,6.072998046875,20200121_004_ampshift,0
162,37.993382499999996,T,10.0,9.729864932466233,4.752376188094047,4.2724609375,3.3416748046875,20200121_004_ampshift,0
164,38.363142499999995,T,-10.0,,,0.0,5.889892578125,20200121_004_ampshift,0
166,38.863882499999995,T,-30.0,,,0.0,1.2359619140625,20200121_004_ampshift,0
168,39.3848425,T,5.0,8.254127063531767,4.927463731865934,3.0975341796875,5.1116943359375,20200121_004_ampshift,0
170,40.220902499999994,T,30.0,7.078539269634818,4.452226113056529,4.1046142578125,3.448486328125,20200121_004_ampshift,0
177,41.868402499999995,T,-5.0,,,0.0,7.0648193359375,20200121_004_ampshift,0
179,42.235882499999995,T,-20.0,,,0.0,3.7841796875,20200121_004_ampshift,0
181,42.786922499999996,T,40.0,8.52926463231616,4.477238619309655,4.1656494140625,3.3721923828125,20200121_004_ampshift,0
183,43.23294249999999,T,20.0,8.179089544772387,4.502251125562782,4.241943359375,3.4027099609375,20200121_004_ampshift,0
185,43.58448249999999,T,-40.0,,,0.0,0.3204345703125,20200121_004_ampshift,0
187,44.305682499999996,T,0.0,13.631815907953978,4.95247623811906,4.3182373046875,3.60107421875,20200121_004_ampshift,0
189,44.8968825,T,10.0,7.853926963481741,4.627313656828415,3.5400390625,2.5482177734375,20200121_004_ampshift,0
191,45.2290425,T,-10.0,,,0.0,5.2642822265625,20200121_004_ampshift,0
193,45.550242499999996,T,-30.0,,,0.0,1.678466796875,20200121_004_ampshift,0
195,45.8709825,T,5.0,28.064032016008007,5.002501250625313,4.5013427734375,4.8065185546875,20200121_004_ampshift,0
197,46.18508249999999,T,30.0,9.504752376188094,4.777388694347174,4.1656494140625,3.692626953125,20200121_004_ampshift,0
204,47.255622499999994,T,-5.0,28.08904452226113,5.477738869434718,6.6986083984375,7.476806640625,20200121_004_ampshift,0
206,47.5775825,T,-20.0,,,0.0,2.86865234375,20200121_004_ampshift,0
208,47.899542499999995,T,40.0,8.829414707353678,4.552276138069034,4.1351318359375,3.814697265625,20200121_004_ampshift,0
210,48.2265825,T,20.0,8.329164582291146,4.72736368184092,3.5552978515625,4.0283203125,20200121_004_ampshift,0
212,48.5609025,T,-40.0,,,0.0,1.4495849609375,20200121_004_ampshift,0
214,48.96060249999999,T,0.0,23.73686843421711,5.277638819409705,6.2713623046875,6.40869140625,20200121_004_ampshift,0
216,49.3018825,T,10.0,8.52926463231616,4.977488744372186,3.692626953125,5.31005859375,20200121_004_ampshift,0
218,49.6926825,T,-10.0,,,0.0,5.767822265625,20200121_004_ampshift,0
220,50.13498249999999,T,-30.0,,,0.0,1.89208984375,20200121_004_ampshift,0
222,50.488122499999996,T,5.0,32.66633316658329,5.0775387693846925,4.5013427734375,3.7078857421875,20200121_004_ampshift,0
224,50.8731825,T,30.0,8.679339669834917,4.552276138069034,3.5247802734375,3.35693359375,20200121_004_ampshift,0
231,52.332182499999995,T,-5.0,24.187093546773387,5.5027513756878434,5.92041015625,6.256103515625,20200121_004_ampshift,0
233,52.837082499999994,T,-20.0,,,0.0,2.6397705078125,20200121_004_ampshift,0
235,53.359602499999994,T,40.0,8.379189594797399,4.602301150575288,3.4027099609375,2.9144287109375,20200121_004_ampshift,0
237,54.067122499999996,T,20.0,8.254127063531767,4.527263631815908,4.94384765625,4.364013671875,20200121_004_ampshift,0
239,54.6153025,T,-40.0,,,0.0,0.457763671875,20200121_004_ampshift,0
241,55.21228249999999,T,0.0,7.778889444722362,5.027513756878439,3.23486328125,4.7149658203125,20200121_004_ampshift,0
