,time,code,ampshift,s0t,s0a,s1t,s1a,s2t,s2a,animalID,exptname
214,43.283199999999994,T,0.0,3.6560934891485806,37.41455078125,5.409015025041736,26.1383056640625,,,20200129,20200129_004
221,44.66141999999999,T,30.0,2.5542570951585977,37.017822265625,3.931552587646076,25.4974365234375,,,20200129,20200129_004
223,45.05522,T,-20.0,5.809682804674457,36.0870361328125,,,,,20200129,20200129_004
225,45.449,T,-10.0,4.482470784641068,37.9638671875,,,,,20200129,20200129_004
227,45.8428,T,-40.0,,,,,,,20200129,20200129_004
229,46.236599999999996,T,20.0,2.7796327212020033,33.7371826171875,4.232053422370617,23.101806640625,,,20200129,20200129_004
231,46.630399999999995,T,40.0,2.429048414023372,34.6527099609375,3.731218697829716,23.6663818359375,5.609348914858097,23.345947265625,20200129,20200129_004
233,47.024159999999995,T,10.0,3.130217028380634,36.4990234375,4.657762938230383,25.81787109375,,,20200129,20200129_004
235,47.417959999999994,T,5.0,3.4307178631051753,34.48486328125,5.133555926544241,25.1007080078125,,,20200129,20200129_004
237,47.81173999999999,T,-5.0,4.106844741235392,32.77587890625,,,,,20200129,20200129_004
239,48.20554,T,-30.0,,,,,,,20200129,20200129_004
241,48.59932,T,-0.0,3.756260434056761,26.91650390625,5.609348914858097,20.538330078125,,,20200129,20200129_004
248,49.977599999999995,T,30.0,2.5792988313856426,26.519775390625,3.9565943238731216,19.0887451171875,6.385642737896493,22.15576171875,20200129,20200129_004
250,50.371359999999996,T,-20.0,6.110183639398998,26.1993408203125,,,,,20200129,20200129_004
392,82.67839249999999,T,-30.0,5.959933222036727,43.9910888671875,7.562604340567612,19.2413330078125,,,20200129,20200129_005
394,83.07219249999999,T,40.0,2.003338898163606,41.3818359375,3.130217028380634,18.49365234375,4.6828046744574285,13.9923095703125,20200129,20200129_005
396,83.46601249999999,T,0.0,2.8046744574290483,41.412353515625,3.9565943238731216,20.3094482421875,,,20200129,20200129_005
398,83.85981249999999,T,20.0,2.2287145242070117,40.6341552734375,3.380634390651085,18.85986328125,4.958263772954925,15.4571533203125,20200129,20200129_005
400,84.25361249999999,T,-10.0,3.35559265442404,41.3970947265625,4.6828046744574285,23.162841796875,,,20200129,20200129_005
402,84.64741249999999,T,30.0,2.0784641068447414,41.5191650390625,3.2053422370617692,19.2108154296875,4.782971619365608,15.7470703125,20200129,20200129_005
404,85.04121249999999,T,10.0,2.429048414023372,42.205810546875,3.5809682804674456,20.6298828125,5.509181969949917,18.798828125,20200129,20200129_005
406,85.4350125,T,-20.0,4.257095158597663,42.083740234375,5.659432387312187,24.261474609375,,,20200129,20200129_005
408,85.8288125,T,-40.0,,,,,,,20200129,20200129_005
410,86.2226125,T,-5.0,2.9799666110183636,40.6036376953125,4.232053422370617,21.8505859375,,,20200129,20200129_005
412,86.6164125,T,5.0,2.5792988313856426,38.7420654296875,3.756260434056761,20.0042724609375,5.759599332220367,17.2119140625,20200129,20200129_005
419,87.99471249999999,T,-30.0,5.859766277128547,38.3758544921875,7.3873121869782965,21.7132568359375,,,20200129,20200129_005
421,88.3885325,T,40.0,1.9532554257095158,36.62109375,3.130217028380634,18.6614990234375,4.7328881469115185,14.70947265625,20200129,20200129_005
423,88.7823325,T,-0.0,2.7545909849749584,36.041259765625,3.9565943238731216,21.2249755859375,,,20200129,20200129_005
425,89.1761325,T,20.0,2.2036727879799662,35.5072021484375,3.330550918196995,18.5089111328125,4.908180300500834,16.876220703125,20200129,20200129_005
427,89.5699325,T,-10.0,3.330550918196995,32.806396484375,4.6828046744574285,22.430419921875,,,20200129,20200129_005
429,89.96373249999999,T,30.0,2.053422370617696,29.510498046875,3.2053422370617692,15.960693359375,4.808013355592654,13.671875,20200129,20200129_005
431,90.35753249999999,T,10.0,2.429048414023372,28.961181640625,3.6060100166944906,16.0980224609375,5.534223706176961,16.6168212890625,20200129,20200129_005
433,90.75133249999999,T,-20.0,4.282136894824708,27.9541015625,5.734557595993322,19.6380615234375,,,20200129,20200129_005
435,91.1451525,T,-40.0,,,,,,,20200129,20200129_005
437,91.5389525,T,-5.0,3.0050083472454086,26.7333984375,4.282136894824708,18.157958984375,,,20200129,20200129_005
439,91.93275249999999,T,5.0,2.5792988313856426,26.2603759765625,3.756260434056761,15.7012939453125,5.809682804674457,19.3634033203125,20200129,20200129_005
446,93.31105249999999,T,-30.0,6.0851419031719525,26.9927978515625,7.537562604340567,20.56884765625,,,20200129,20200129_005
448,93.70485249999999,T,40.0,1.9532554257095158,27.099609375,3.1552587646076793,16.0980224609375,4.657762938230383,12.6953125,20200129,20200129_005
450,94.09867249999999,T,0.0,2.8046744574290483,26.3519287109375,4.031719532554257,17.5018310546875,,,20200129,20200129_005
452,94.4924925,T,20.0,2.2036727879799662,26.91650390625,3.380634390651085,16.41845703125,4.983305509181969,14.2364501953125,20200129,20200129_005
454,94.8862925,T,-10.0,3.380634390651085,26.85546875,4.6828046744574285,19.3328857421875,,,20200129,20200129_005
456,95.2800925,T,30.0,2.0784641068447414,27.03857421875,3.2554257095158596,16.3421630859375,4.782971619365608,13.763427734375,20200129,20200129_005
458,95.6738925,T,10.0,2.454090150250417,27.008056640625,3.6310517529215356,17.486572265625,5.534223706176961,21.7742919921875,20200129,20200129_005
460,96.06769249999999,T,-20.0,4.181969949916527,26.91650390625,5.559265442404007,21.0418701171875,,,20200129,20200129_005
462,96.46149249999999,T,-40.0,,,,,,,20200129,20200129_005
464,96.85529249999999,T,-5.0,3.030050083472454,27.4658203125,4.257095158597663,19.8516845703125,,,20200129,20200129_005
466,97.2491125,T,5.0,2.5792988313856426,27.2216796875,3.731218697829716,17.852783203125,5.784641068447412,22.3541259765625,20200129,20200129_005
473,98.62739249999998,T,-30.0,6.335559265442403,27.6947021484375,7.9883138564273795,22.2625732421875,,,20200129,20200129_005
475,99.02121249999999,T,40.0,1.9782971619365608,27.679443359375,3.1552587646076793,17.333984375,4.632721202003339,13.824462890625,20200129,20200129_005
477,99.4149925,T,0.0,2.7545909849749584,27.801513671875,3.9565943238731216,19.6380615234375,,,20200129,20200129_005
479,99.8087925,T,20.0,2.2287145242070117,27.862548828125,3.4056761268781304,17.7764892578125,5.108514190317195,19.9127197265625,20200129,20200129_005
481,100.20261249999999,T,-10.0,3.330550918196995,27.64892578125,4.632721202003339,20.8740234375,,,20200129,20200129_005
483,100.59641249999999,T,30.0,2.053422370617696,27.7557373046875,3.230383973288814,17.2271728515625,4.808013355592654,14.068603515625,20200129,20200129_005
485,100.99021249999998,T,10.0,2.454090150250417,28.1219482421875,3.6060100166944906,18.4326171875,5.559265442404007,22.857666015625,20200129,20200129_005
487,101.3840125,T,-20.0,4.282136894824708,28.1524658203125,5.684474123539232,22.216796875,,,20200129,20200129_005
489,101.7778125,T,-40.0,,,,,,,20200129,20200129_005
491,102.1716125,T,-5.0,3.0050083472454086,27.587890625,4.232053422370617,20.0958251953125,,,20200129,20200129_005
493,102.5654125,T,5.0,2.5792988313856426,27.64892578125,3.756260434056761,18.61572265625,,,20200129,20200129_005
500,103.9437325,T,-30.0,6.686143572621035,28.13720703125,,,,,20200129,20200129_005
502,104.3375325,T,40.0,1.9532554257095158,28.2440185546875,3.1552587646076793,17.852783203125,4.6828046744574285,14.5263671875,20200129,20200129_005
504,104.7313325,T,0.0,2.8046744574290483,27.9388427734375,3.9816360601001666,19.5159912109375,,,20200129,20200129_005
506,105.12513249999999,T,20.0,2.2036727879799662,28.2135009765625,3.380634390651085,18.341064453125,5.108514190317195,20.3857421875,20200129,20200129_005
508,105.51893249999999,T,-10.0,3.330550918196995,28.106689453125,4.582637729549249,20.7672119140625,,,20200129,20200129_005
510,105.9127525,T,30.0,2.053422370617696,28.472900390625,3.230383973288814,18.0816650390625,4.808013355592654,16.2506103515625,20200129,20200129_005
512,106.3065525,T,10.0,2.429048414023372,28.5491943359375,3.6060100166944906,18.7225341796875,5.459098497495826,22.64404296875,20200129,20200129_005
514,106.7003525,T,-20.0,4.282136894824708,28.4881591796875,5.7095158597662765,22.64404296875,,,20200129,20200129_005
516,107.09415249999999,T,-40.0,,,,,,,20200129,20200129_005
518,107.48795249999999,T,-5.0,3.0050083472454086,27.77099609375,4.257095158597663,20.08056640625,,,20200129,20200129_005
520,107.8817725,T,5.0,2.5792988313856426,28.3966064453125,3.731218697829716,19.1802978515625,,,20200129,20200129_005
527,109.26009249999998,T,-30.0,6.060100166944908,28.594970703125,7.537562604340567,22.4609375,,,20200129,20200129_005
529,109.65389249999998,T,40.0,1.9532554257095158,28.411865234375,3.1803005008347243,18.218994140625,4.808013355592654,15.1824951171875,20200129,20200129_005
531,110.04771249999999,T,0.0,2.8046744574290483,28.1829833984375,4.031719532554257,19.83642578125,,,20200129,20200129_005
533,110.4414925,T,20.0,2.2287145242070117,29.022216796875,3.4307178631051753,18.6614990234375,5.158597662771285,21.2554931640625,20200129,20200129_005
535,110.8352925,T,-10.0,3.380634390651085,28.167724609375,4.6828046744574285,21.17919921875,,,20200129,20200129_005
537,111.22911249999999,T,30.0,2.053422370617696,28.228759765625,3.2554257095158596,18.3258056640625,4.782971619365608,15.93017578125,20200129,20200129_005
539,111.62291249999998,T,10.0,2.429048414023372,27.9998779296875,3.6060100166944906,18.9208984375,5.834724540901502,23.8494873046875,20200129,20200129_005
541,112.01669249999999,T,-20.0,4.4073455759599325,27.923583984375,5.759599332220367,22.2930908203125,,,20200129,20200129_005
543,112.4105125,T,-40.0,,,,,,,20200129,20200129_005
545,112.8043125,T,-5.0,3.0050083472454086,27.28271484375,4.257095158597663,20.08056640625,,,20200129,20200129_005
547,113.1981125,T,5.0,2.604340567612688,26.9622802734375,3.756260434056761,18.6767578125,5.834724540901502,22.88818359375,20200129,20200129_005
554,114.57641249999999,T,-30.0,7.262103505843071,27.28271484375,,,,,20200129,20200129_005
556,114.97021249999999,T,40.0,1.9532554257095158,27.008056640625,3.1552587646076793,17.7001953125,4.757929883138564,15.2130126953125,20200129,20200129_005
558,115.36401249999999,T,0.0,2.8297161936560933,27.069091796875,4.031719532554257,19.53125,,,20200129,20200129_005
560,115.75783249999999,T,20.0,2.2036727879799662,27.435302734375,3.380634390651085,18.0511474609375,5.083472454090151,20.5841064453125,20200129,20200129_005
562,116.15163249999999,T,-10.0,3.380634390651085,27.1759033203125,4.657762938230383,20.5078125,,,20200129,20200129_005
564,116.54543249999999,T,30.0,2.053422370617696,27.3284912109375,3.230383973288814,17.852783203125,4.808013355592654,16.41845703125,20200129,20200129_005
566,116.93923249999999,T,10.0,2.429048414023372,27.1148681640625,3.6060100166944906,18.218994140625,5.484140233722871,22.1710205078125,20200129,20200129_005
568,117.3330525,T,-20.0,4.232053422370617,27.28271484375,5.609348914858097,21.0723876953125,,,20200129,20200129_005
570,117.72685249999999,T,-40.0,,,,,,,20200129,20200129_005
572,118.12065249999999,T,-5.0,2.9799666110183636,27.1453857421875,4.232053422370617,20.1416015625,,,20200129,20200129_005
574,118.51449249999999,T,5.0,2.5792988313856426,27.9388427734375,3.756260434056761,19.5159912109375,5.784641068447412,23.6663818359375,20200129,20200129_005
581,119.89281249999999,T,-30.0,6.961602671118531,28.8543701171875,,,,,20200129,20200129_005
583,120.28661249999999,T,40.0,1.9532554257095158,29.327392578125,3.130217028380634,19.378662109375,4.757929883138564,18.157958984375,20200129,20200129_005
585,120.6803925,T,0.0,2.7796327212020033,29.6478271484375,3.9816360601001666,21.759033203125,,,20200129,20200129_005
587,121.07421249999999,T,20.0,2.2036727879799662,30.0750732421875,3.380634390651085,20.050048828125,5.058430717863105,23.3612060546875,20200129,20200129_005
589,121.46801249999999,T,-10.0,3.330550918196995,29.998779296875,4.607679465776293,22.857666015625,,,20200129,20200129_005
591,121.86181249999998,T,30.0,2.053422370617696,30.2886962890625,3.230383973288814,20.1873779296875,4.883138564273789,17.9443359375,20200129,20200129_005
593,122.25561249999998,T,10.0,2.429048414023372,30.5938720703125,3.6060100166944906,20.93505859375,5.434056761268781,24.6734619140625,20200129,20200129_005
595,122.64941249999998,T,-20.0,4.257095158597663,30.7159423828125,5.634390651085142,24.4903564453125,,,20200129,20200129_005
597,123.0432125,T,-40.0,,,,,,,20200129,20200129_005
599,123.43703249999999,T,-5.0,3.0050083472454086,30.731201171875,4.232053422370617,22.979736328125,,,20200129,20200129_005
601,123.83083249999999,T,5.0,2.5792988313856426,30.8837890625,3.756260434056761,21.5911865234375,,,20200129,20200129_005
608,125.20915249999999,T,-30.0,6.636060100166945,31.890869140625,,,,,20200129,20200129_005
610,125.60295249999999,T,40.0,1.9282136894824706,31.768798828125,3.1552587646076793,21.3775634765625,4.958263772954925,21.240234375,20200129,20200129_005
612,125.99679249999998,T,0.0,2.7796327212020033,31.8756103515625,3.9816360601001666,23.2391357421875,,,20200129,20200129_005
614,126.39059249999998,T,20.0,2.1786310517529213,32.4554443359375,3.35559265442404,21.6217041015625,5.083472454090151,24.9481201171875,20200129,20200129_005
616,126.78441249999999,T,-10.0,3.30550918196995,32.4249267578125,4.607679465776293,24.7955322265625,,,20200129,20200129_005
618,127.1781925,T,30.0,2.053422370617696,32.5927734375,3.2554257095158596,21.575927734375,5.033388981636059,22.94921875,20200129,20200129_005
620,127.57201249999999,T,10.0,2.429048414023372,32.5164794921875,3.6060100166944906,22.613525390625,5.459098497495826,26.9012451171875,20200129,20200129_005
622,127.96579249999999,T,-20.0,4.257095158597663,32.1502685546875,5.634390651085142,24.9176025390625,,,20200129,20200129_005
624,128.3596125,T,-40.0,,,,,,,20200129,20200129_005
626,128.7534125,T,-5.0,3.080133555926544,31.8756103515625,4.307178631051753,23.5443115234375,,,20200129,20200129_005
628,129.1472325,T,5.0,2.5542570951585977,32.257080078125,3.731218697829716,22.8424072265625,5.659432387312187,26.8096923828125,20200129,20200129_005
635,130.52555249999997,T,-30.0,6.235392320534223,32.7606201171875,7.737896494156927,25.32958984375,,,20200129,20200129_005
637,130.9193525,T,40.0,1.9282136894824706,32.745361328125,3.130217028380634,21.392822265625,4.6828046744574285,18.6004638671875,20200129,20200129_005
639,131.3131525,T,0.0,2.7796327212020033,32.2723388671875,3.9816360601001666,23.193359375,,,20200129,20200129_005
641,131.70699249999998,T,20.0,2.2036727879799662,33.050537109375,3.380634390651085,22.1405029296875,5.083472454090151,25.8331298828125,20200129,20200129_005
643,132.1008125,T,-10.0,3.35559265442404,33.172607421875,4.657762938230383,25.5279541015625,,,20200129,20200129_005
645,132.4946125,T,30.0,2.053422370617696,33.172607421875,3.2554257095158596,21.7742919921875,4.958263772954925,22.1099853515625,20200129,20200129_005
647,132.8884125,T,10.0,2.404006677796327,33.2489013671875,3.5809682804674456,22.52197265625,5.358931552587646,26.336669921875,20200129,20200129_005
649,133.28221249999999,T,-20.0,4.181969949916527,33.721923828125,5.584307178631051,26.580810546875,,,20200129,20200129_005
651,133.67599249999998,T,-40.0,,,,,,,20200129,20200129_005
653,134.06979249999998,T,-5.0,3.055091819699499,33.050537109375,4.282136894824708,24.2767333984375,,,20200129,20200129_005
655,134.46361249999998,T,5.0,2.5792988313856426,32.9437255859375,3.756260434056761,22.8271484375,5.984974958263773,28.5186767578125,20200129,20200129_005
662,135.84193249999998,T,-30.0,6.185308848080133,33.843994140625,7.813021702838063,27.4658203125,,,20200129,20200129_005
664,136.23573249999998,T,40.0,1.9282136894824706,34.1339111328125,3.1552587646076793,22.4151611328125,4.757929883138564,20.99609375,20200129,20200129_005
666,136.6295525,T,0.0,2.8046744574290483,33.50830078125,4.006677796327212,24.3988037109375,,,20200129,20200129_005
668,137.0233525,T,20.0,2.1786310517529213,33.355712890625,3.35559265442404,22.2625732421875,5.058430717863105,25.9246826171875,20200129,20200129_005
670,137.4171525,T,-10.0,3.4056761268781304,33.6456298828125,4.657762938230383,25.634765625,,,20200129,20200129_005
672,137.81095249999998,T,30.0,2.028380634390651,33.26416015625,3.2554257095158596,22.1099853515625,4.933222036727879,24.0325927734375,20200129,20200129_005
674,138.2047925,T,10.0,2.429048414023372,33.2794189453125,3.6060100166944906,22.76611328125,5.434056761268781,27.03857421875,20200129,20200129_005
676,138.5985925,T,-20.0,4.207011686143573,33.0810546875,5.559265442404007,26.123046875,,,20200129,20200129_005
678,138.9923925,T,-40.0,,,,,,,20200129,20200129_005
680,139.3861925,T,-5.0,3.055091819699499,33.1573486328125,4.307178631051753,24.3988037109375,,,20200129,20200129_005
682,139.7799925,T,5.0,2.5542570951585977,32.8369140625,3.731218697829716,23.3306884765625,,,20200129,20200129_005
689,141.1583125,T,-30.0,6.3606010016694485,33.2489013671875,7.938230383973288,26.9622802734375,,,20200129,20200129_005
691,141.5521125,T,40.0,1.9532554257095158,32.7911376953125,3.130217028380634,21.8963623046875,4.757929883138564,19.6685791015625,20200129,20200129_005
693,141.9459125,T,0.0,2.7796327212020033,32.806396484375,3.9816360601001666,23.3612060546875,,,20200129,20200129_005
695,142.3397325,T,20.0,2.1786310517529213,32.2265625,3.380634390651085,21.697998046875,5.083472454090151,23.6663818359375,20200129,20200129_005
697,142.7335325,T,-10.0,3.330550918196995,32.3944091796875,4.607679465776293,24.71923828125,,,20200129,20200129_005
699,143.1273525,T,30.0,2.028380634390651,32.3944091796875,3.230383973288814,21.2554931640625,4.908180300500834,23.193359375,20200129,20200129_005
701,143.5211525,T,10.0,2.378964941569282,32.04345703125,3.5809682804674456,21.9573974609375,5.659432387312187,26.5960693359375,20200129,20200129_005
703,143.9149525,T,-20.0,4.131886477462437,31.8145751953125,5.509181969949917,24.1546630859375,,,20200129,20200129_005
705,144.30877249999998,T,-40.0,,,,,,,20200129,20200129_005
707,144.70259249999998,T,-5.0,3.0050083472454086,31.9061279296875,4.257095158597663,23.3154296875,,,20200129,20200129_005
709,145.09639249999998,T,5.0,2.5542570951585977,31.768798828125,3.731218697829716,22.186279296875,,,20200129,20200129_005
716,146.47471249999998,T,-30.0,5.859766277128547,31.8145751953125,7.412353923205342,25.8331298828125,,,20200129,20200129_005
718,146.86851249999998,T,40.0,1.9282136894824706,31.9671630859375,3.130217028380634,21.2554931640625,4.707846410684474,18.98193359375,20200129,20200129_005
720,147.26231249999998,T,0.0,2.7796327212020033,31.92138671875,3.9816360601001666,22.9034423828125,,,20200129,20200129_005
722,147.65611249999998,T,20.0,2.2036727879799662,31.982421875,3.380634390651085,21.484375,5.108514190317195,24.8260498046875,20200129,20200129_005
724,148.04993249999998,T,-10.0,3.35559265442404,31.5704345703125,4.657762938230383,23.9715576171875,,,20200129,20200129_005
726,148.44373249999998,T,30.0,2.028380634390651,31.73828125,3.2554257095158596,20.8740234375,4.908180300500834,24.9176025390625,20200129,20200129_005
728,148.83753249999998,T,10.0,2.404006677796327,32.135009765625,3.5809682804674456,21.8963623046875,5.459098497495826,26.0009765625,20200129,20200129_005
730,149.23133249999998,T,-20.0,4.307178631051753,31.5093994140625,5.684474123539232,25.1007080078125,,,20200129,20200129_005
732,149.62515249999998,T,-40.0,,,,,,,20200129,20200129_005
734,150.01895249999998,T,-5.0,3.0050083472454086,32.3486328125,4.257095158597663,24.0478515625,,,20200129,20200129_005
736,150.41275249999998,T,5.0,2.5542570951585977,32.6385498046875,3.756260434056761,22.796630859375,,,20200129,20200129_005
743,151.7911125,T,-30.0,6.110183639398998,33.294677734375,7.587646076794657,26.8096923828125,,,20200129,20200129_005
745,152.1848925,T,40.0,1.9532554257095158,33.1573486328125,3.1552587646076793,22.308349609375,4.6828046744574285,18.951416015625,20200129,20200129_005
747,152.5786925,T,0.0,2.7796327212020033,33.203125,4.006677796327212,23.956298828125,,,20200129,20200129_005
749,152.9724925,T,20.0,2.2036727879799662,33.1878662109375,3.35559265442404,21.9268798828125,5.058430717863105,25.604248046875,20200129,20200129_005
751,153.3663125,T,-10.0,3.280467445742905,33.0963134765625,4.582637729549249,25.2838134765625,,,20200129,20200129_005
753,153.7601125,T,30.0,2.053422370617696,33.1573486328125,3.2554257095158596,22.216796875,4.958263772954925,24.6124267578125,20200129,20200129_005
755,154.1539125,T,10.0,2.429048414023372,33.416748046875,3.5809682804674456,22.796630859375,5.559265442404007,27.587890625,20200129,20200129_005
757,154.5477325,T,-20.0,4.307178631051753,32.8826904296875,5.734557595993322,26.397705078125,,,20200129,20200129_005
759,154.9415325,T,-40.0,,,,,,,20200129,20200129_005
761,155.3353325,T,-5.0,3.0050083472454086,33.2183837890625,4.232053422370617,24.749755859375,,,20200129,20200129_005
763,155.7291325,T,5.0,2.5792988313856426,33.5845947265625,3.756260434056761,23.223876953125,5.784641068447412,28.1829833984375,20200129,20200129_005
770,157.1074725,T,-30.0,6.686143572621035,32.867431640625,,,,,20200129,20200129_005
772,157.5012725,T,40.0,1.9532554257095158,32.806396484375,3.1552587646076793,21.8353271484375,4.883138564273789,22.9644775390625,20200129,20200129_005
774,157.89509249999998,T,-0.0,2.7796327212020033,32.1807861328125,3.9816360601001666,23.0712890625,,,20200129,20200129_005
776,158.28889249999997,T,20.0,2.2036727879799662,32.1807861328125,3.380634390651085,21.3775634765625,5.0083472454090145,24.169921875,20200129,20200129_005
778,158.68271249999998,T,-10.0,3.30550918196995,31.951904296875,4.632721202003339,24.505615234375,,,20200129,20200129_005
780,159.07651249999998,T,30.0,2.028380634390651,32.28759765625,3.230383973288814,21.392822265625,4.782971619365608,19.4244384765625,20200129,20200129_005
782,159.4702925,T,10.0,2.429048414023372,32.196044921875,3.5809682804674456,21.728515625,5.7095158597662765,26.9927978515625,20200129,20200129_005
784,159.86411249999998,T,-20.0,4.232053422370617,32.2265625,5.609348914858097,25.238037109375,,,20200129,20200129_005
786,160.25791249999997,T,-40.0,,,,,,,20200129,20200129_005
788,160.65173249999998,T,-5.0,3.055091819699499,32.16552734375,4.332220367278798,23.5748291015625,,,20200129,20200129_005
790,161.04553249999998,T,5.0,2.5792988313856426,32.470703125,3.756260434056761,22.4761962890625,,,20200129,20200129_005
797,162.4238725,T,-30.0,6.335559265442403,33.203125,8.013355592654424,27.313232421875,,,20200129,20200129_005
799,162.8176925,T,40.0,1.9282136894824706,32.5775146484375,3.1552587646076793,21.484375,4.808013355592654,19.4091796875,20200129,20200129_005
801,163.2114925,T,0.0,2.7796327212020033,32.806396484375,3.9816360601001666,23.5748291015625,,,20200129,20200129_005
803,163.6052925,T,20.0,2.2036727879799662,33.1878662109375,3.4056761268781304,21.942138671875,5.158597662771285,25.360107421875,20200129,20200129_005
805,163.9990925,T,-10.0,3.330550918196995,32.77587890625,4.657762938230383,25.421142578125,,,20200129,20200129_005
807,164.3929125,T,30.0,2.028380634390651,32.745361328125,3.2053422370617692,21.4691162109375,4.858096828046744,22.88818359375,20200129,20200129_005
809,164.7867125,T,10.0,2.429048414023372,32.89794921875,3.6060100166944906,22.52197265625,5.534223706176961,27.1453857421875,20200129,20200129_005
811,165.18055249999998,T,-20.0,4.207011686143573,32.5775146484375,5.659432387312187,25.7415771484375,,,20200129,20200129_005
813,165.5743325,T,-40.0,,,,,,,20200129,20200129_005
815,165.9681325,T,-5.0,3.0050083472454086,32.135009765625,4.232053422370617,23.8189697265625,,,20200129,20200129_005
817,166.36195249999997,T,5.0,2.5542570951585977,32.0281982421875,3.731218697829716,22.3236083984375,,,20200129,20200129_005
824,167.74029249999998,T,-30.0,6.6110183639399,32.6385498046875,,,,,20200129,20200129_005
826,168.13409249999998,T,40.0,1.9532554257095158,32.318115234375,3.1552587646076793,21.3165283203125,4.657762938230383,19.0277099609375,20200129,20200129_005
828,168.52791249999999,T,-0.0,2.8046744574290483,32.2265625,4.006677796327212,23.040771484375,,,20200129,20200129_005
830,168.92171249999998,T,20.0,2.2036727879799662,32.71484375,3.380634390651085,21.97265625,5.033388981636059,24.90234375,20200129,20200129_005
832,169.31549249999998,T,-10.0,3.30550918196995,32.470703125,4.607679465776293,24.7650146484375,,,20200129,20200129_005
834,169.70931249999998,T,30.0,2.053422370617696,32.6080322265625,3.2554257095158596,21.66748046875,4.908180300500834,23.4527587890625,20200129,20200129_005
836,170.10311249999998,T,10.0,2.429048414023372,32.8521728515625,3.6060100166944906,22.4151611328125,5.509181969949917,26.7791748046875,20200129,20200129_005
838,170.49691249999998,T,-20.0,4.282136894824708,32.8826904296875,5.634390651085142,25.7110595703125,,,20200129,20200129_005
840,170.89071249999998,T,-40.0,,,,,,,20200129,20200129_005
842,171.28453249999998,T,-5.0,3.055091819699499,32.3028564453125,4.282136894824708,24.2767333984375,,,20200129,20200129_005
844,171.6783525,T,5.0,2.5792988313856426,31.951904296875,3.781302170283806,22.3846435546875,,,20200129,20200129_005
851,173.0566925,T,-30.0,7.3873121869782965,30.4412841796875,,,,,20200129,20200129_005
853,173.45051249999997,T,40.0,1.9532554257095158,30.8074951171875,3.130217028380634,20.3399658203125,4.833055091819699,21.5911865234375,20200129,20200129_005
5,1.9574174999999998,T,5.0,5.108514190317195,44.6929931640625,,,,,20200129,20200129_006
7,2.3512774999999997,T,-30.0,,,,,,,20200129,20200129_006
9,2.7451375,T,-40.0,,,,,,,20200129,20200129_006
11,3.1389774999999998,T,-10.0,7.237061769616027,48.065185546875,,,,,20200129,20200129_006
13,3.5328375,T,20.0,4.282136894824708,48.187255859375,6.736227045075125,42.78564453125,,,20200129,20200129_006
15,3.9266974999999995,T,10.0,5.058430717863105,48.8739013671875,,,,,20200129,20200129_006
17,4.3205975,T,-20.0,,,,,,,20200129,20200129_006
19,4.7144175,T,0.0,5.684474123539232,50.1861572265625,,,,,20200129,20200129_006
21,5.1082775,T,40.0,3.1803005008347243,49.6368408203125,4.6828046744574285,40.6036376953125,,,20200129,20200129_006
23,5.5021175,T,-5.0,,,,,,,20200129,20200129_006
25,5.8959775,T,30.0,4.031719532554257,52.1697998046875,5.909849749582637,45.684814453125,,,20200129,20200129_006
32,7.2744775,T,5.0,5.884808013355593,53.5736083984375,,,,,20200129,20200129_006
34,7.668337499999999,T,-30.0,,,,,,,20200129,20200129_006
36,8.0621975,T,-40.0,,,,,,,20200129,20200129_006
38,8.4560775,T,-10.0,7.587646076794657,53.5125732421875,,,,,20200129,20200129_006
40,8.8499175,T,20.0,4.382303839732888,54.01611328125,,,,,20200129,20200129_006
42,9.2437975,T,10.0,5.383973288814691,54.0008544921875,,,,,20200129,20200129_006
44,9.637637499999999,T,-20.0,,,,,,,20200129,20200129_006
46,10.031497499999999,T,-0.0,5.909849749582637,53.5736083984375,,,,,20200129,20200129_006
48,10.425357499999999,T,40.0,3.35559265442404,54.168701171875,4.883138564273789,44.891357421875,,,20200129,20200129_006
50,10.819217499999999,T,-5.0,,,,,,,20200129,20200129_006
52,11.213077499999999,T,30.0,4.081803005008347,54.13818359375,6.310517529215359,49.2706298828125,,,20200129,20200129_006
59,12.5915775,T,5.0,5.659432387312187,55.6488037109375,,,,,20200129,20200129_006
61,12.985417499999999,T,-30.0,,,,,,,20200129,20200129_006
63,13.379277499999999,T,-40.0,,,,,,,20200129,20200129_006
65,13.773137499999999,T,-10.0,8.263772954924875,56.8389892578125,,,,,20200129,20200129_006
67,14.166997499999999,T,20.0,4.332220367278798,57.7239990234375,6.3606010016694485,52.5665283203125,,,20200129,20200129_006
69,14.560877499999998,T,10.0,5.834724540901502,57.7850341796875,,,,,20200129,20200129_006
71,14.9547175,T,-20.0,,,,,,,20200129,20200129_006
73,15.3485775,T,0.0,5.959933222036727,58.65478515625,,,,,20200129,20200129_006
75,15.7424375,T,40.0,3.2554257095158596,58.10546875,4.757929883138564,49.346923828125,,,20200129,20200129_006
77,16.1362775,T,-5.0,,,,,,,20200129,20200129_006
79,16.5301375,T,30.0,3.806343906510851,58.258056640625,5.7095158597662765,53.0853271484375,,,20200129,20200129_006
86,17.908637499999998,T,5.0,5.7095158597662765,58.0596923828125,,,,,20200129,20200129_006
88,18.302497499999998,T,-30.0,,,,,,,20200129,20200129_006
90,18.696377499999997,T,-40.0,,,,,,,20200129,20200129_006
