,time,code,ampshift,peakAmp,peakT,exptname
394,36.546839999999996,T,-40.0,0.1373291015625,,20200719_001
396,36.676809999999996,T,20.0,44.9066162109375,4.702351175587794,20200719_001
398,36.814859999999996,T,10.0,43.487548828125,5.302651325662832,20200719_001
400,36.976409999999994,T,-5.0,42.724609375,6.003001500750375,20200719_001
402,37.10912,T,-20.0,4.8065185546875,7.453726863431717,20200719_001
410,37.867419999999996,T,40.0,45.4559326171875,4.15207603801901,20200719_001
412,38.021829999999994,T,5.0,43.0755615234375,5.3526763381690845,20200719_001
414,38.18042,T,-10.0,40.008544921875,7.003501750875438,20200719_001
416,38.419109999999996,T,0.0,42.724609375,5.5027513756878434,20200719_001
418,38.682779999999994,T,-30.0,3.7841796875,8.404202101050526,20200719_001
420,38.94369,T,30.0,46.295166015625,4.4022011005502755,20200719_001
422,39.143339999999995,T,-40.0,0.1373291015625,,20200719_001
424,39.298429999999996,T,20.0,45.34912109375,4.552276138069034,20200719_001
426,39.48327999999999,T,10.0,42.90771484375,5.2026013006503256,20200719_001
428,39.71151,T,-5.0,43.1976318359375,5.902951475737869,20200719_001
430,39.95164,T,-20.0,36.7431640625,9.75487743871936,20200719_001
438,40.90242,T,40.0,46.0357666015625,4.102051025512757,20200719_001
440,41.10109,T,5.0,43.609619140625,5.402701350675338,20200719_001
442,41.29508,T,-10.0,40.7257080078125,6.853426713356678,20200719_001
444,41.44811,T,-0.0,42.8314208984375,5.5027513756878434,20200719_001
446,41.64648,T,-30.0,3.387451171875,8.704352176088044,20200719_001
448,41.858549999999994,T,30.0,45.8831787109375,4.352176088044022,20200719_001
450,42.003119999999996,T,-40.0,0.030517578125,,20200719_001
452,42.147189999999995,T,20.0,44.1436767578125,4.702351175587794,20200719_001
454,42.347919999999995,T,10.0,43.1365966796875,5.052526263131566,20200719_001
456,42.581689999999995,T,-5.0,42.9840087890625,6.203101550775388,20200719_001
458,42.819419999999994,T,-20.0,4.6234130859375,6.953476738369186,20200719_001
466,43.79792,T,40.0,44.49462890625,4.052026013006503,20200719_001
468,44.014289999999995,T,5.0,43.1976318359375,5.3526763381690845,20200719_001
470,44.255379999999995,T,-10.0,42.2210693359375,6.903451725862932,20200719_001
472,44.49545,T,-0.0,42.633056640625,5.7528764382191095,20200719_001
474,44.723079999999996,T,-30.0,3.9520263671875,7.403701850925463,20200719_001
476,44.96019,T,30.0,44.5709228515625,4.352176088044022,20200719_001
478,45.20498,T,-40.0,0.2899169921875,,20200719_001
480,45.42881,T,20.0,44.25048828125,4.602301150575288,20200719_001
482,45.65548,T,10.0,44.2657470703125,5.052526263131566,20200719_001
484,45.90568999999999,T,-5.0,42.9840087890625,5.852926463231616,20200719_001
