,time,code,ampshift,s0t,s0a,s1t,s1a,s2t,s2a,s3t,s3a,animalID,exptname
161,24.331202499999996,T,-30.0,5.468227424749164,13.61083984375,6.9230769230769225,11.0931396484375,,,,,20200621,20200621_011
163,24.446392499999998,T,30.0,2.5083612040133776,13.0767822265625,3.6622073578595313,8.5906982421875,5.919732441471572,12.237548828125,,,20200621,20200621_011
165,24.5602025,T,-5.0,3.060200668896321,13.336181640625,4.264214046822742,9.9029541015625,,,,,20200621,20200621_011
167,24.677732499999998,T,0.0,2.959866220735786,13.36669921875,4.113712374581939,9.5977783203125,6.77257525083612,12.8173828125,,,20200621,20200621_011
169,24.8246425,T,40.0,2.4581939799331103,12.8936767578125,3.612040133779264,8.331298828125,5.869565217391304,12.2222900390625,,,20200621,20200621_011
171,25.010992499999997,T,5.0,2.8093645484949827,13.275146484375,3.9632107023411365,9.5062255859375,6.220735785953177,12.1917724609375,,,20200621,20200621_011
173,25.254502499999997,T,10.0,2.6588628762541804,13.214111328125,3.812709030100334,9.3536376953125,6.070234113712375,12.054443359375,,,20200621,20200621_011
175,25.5067325,T,-40.0,7.424749163879598,1.6021728515625,,,,,,,20200621,20200621_011
177,25.7696625,T,-20.0,3.862876254180602,14.09912109375,5.0668896321070225,11.1236572265625,,,,,20200621,20200621_011
185,26.8543025,T,20.0,2.5585284280936453,13.5955810546875,3.6622073578595313,9.3841552734375,6.020066889632107,12.908935546875,,,20200621,20200621_011
187,27.097512499999997,T,-10.0,3.260869565217391,14.1448974609375,4.464882943143812,10.7879638671875,,,,,20200621,20200621_011
189,27.359742499999996,T,-30.0,5.367892976588628,14.5721435546875,6.77257525083612,11.90185546875,,,,,20200621,20200621_011
191,27.628272499999998,T,30.0,2.4581939799331103,13.702392578125,3.612040133779264,9.033203125,5.869565217391304,12.8021240234375,,,20200621,20200621_011
193,27.940302499999998,T,-5.0,3.0100334448160533,13.85498046875,4.214046822742475,10.55908203125,,,,,20200621,20200621_011
195,28.226892499999998,T,-0.0,2.9096989966555182,13.8397216796875,4.063545150501672,10.07080078125,6.471571906354515,12.87841796875,,,20200621,20200621_011
197,28.504142499999997,T,40.0,2.4080267558528425,13.2598876953125,3.612040133779264,8.8043212890625,5.869565217391304,12.8173828125,,,20200621,20200621_011
199,28.804432499999997,T,5.0,2.759197324414716,13.6566162109375,3.913043478260869,10.009765625,6.220735785953177,12.908935546875,,,20200621,20200621_011
201,29.0632025,T,10.0,2.6588628762541804,13.6566162109375,3.812709030100334,9.8419189453125,6.120401337792642,12.8936767578125,,,20200621,20200621_011
203,29.3547925,T,-40.0,7.725752508361204,1.495361328125,,,,,,,20200621,20200621_011
205,29.643302499999997,T,-20.0,3.7625418060200664,13.8092041015625,5.016722408026755,11.16943359375,,,,,20200621,20200621_011
213,30.867302499999997,T,20.0,2.5083612040133776,14.1143798828125,3.6622073578595313,9.735107421875,5.8193979933110365,13.1988525390625,,,20200621,20200621_011
215,31.202412499999998,T,-10.0,3.2107023411371234,14.4805908203125,4.414715719063544,11.322021484375,,,,,20200621,20200621_011
217,31.515562499999998,T,-30.0,5.167224080267558,15.0299072265625,6.622073578595318,12.603759765625,,,,,20200621,20200621_011
219,31.860072499999998,T,30.0,2.4581939799331103,14.495849609375,3.612040133779264,9.9639892578125,5.8193979933110365,13.9923095703125,,,20200621,20200621_011
221,32.1889025,T,-5.0,3.0100334448160533,14.923095703125,4.214046822742475,11.53564453125,,,,,20200621,20200621_011
223,32.526332499999995,T,0.0,2.8595317725752505,15.1519775390625,4.063545150501672,11.53564453125,6.471571906354515,14.6331787109375,,,20200621,20200621_011
225,32.821502499999994,T,40.0,2.3578595317725752,15.0909423828125,3.612040133779264,10.4522705078125,5.8193979933110365,15.045166015625,,,20200621,20200621_011
227,33.1563325,T,5.0,2.759197324414716,15.1824951171875,3.9632107023411365,11.5509033203125,6.321070234113712,14.8162841796875,,,20200621,20200621_011
229,33.465242499999995,T,10.0,2.6588628762541804,15.4571533203125,3.862876254180602,11.3067626953125,6.070234113712375,14.6636962890625,,,20200621,20200621_011
231,33.790792499999995,T,-40.0,7.775919732441471,1.28173828125,,,,,,,20200621,20200621_011
233,34.0808025,T,-20.0,3.812709030100334,15.2740478515625,5.117056856187291,12.725830078125,,,,,20200621,20200621_011
241,35.433142499999995,T,20.0,2.5083612040133776,15.1214599609375,3.7625418060200664,10.986328125,5.919732441471572,14.984130859375,,,20200621,20200621_011
243,35.7522125,T,-10.0,3.2107023411371234,15.2587890625,4.464882943143812,12.237548828125,,,,,20200621,20200621_011
245,36.049862499999996,T,-30.0,5.167224080267558,15.6402587890625,6.672240802675585,13.824462890625,,,,,20200621,20200621_011
247,36.3505325,T,30.0,2.4080267558528425,15.2435302734375,3.6622073578595313,10.6353759765625,5.769230769230768,15.0909423828125,,,20200621,20200621_011
249,36.6917025,T,-5.0,3.0100334448160533,15.6097412109375,4.214046822742475,12.4664306640625,6.57190635451505,15.5487060546875,,,20200621,20200621_011
251,37.0754125,T,0.0,2.8093645484949827,15.3350830078125,4.063545150501672,12.2222900390625,6.3712374581939795,15.7318115234375,,,20200621,20200621_011
253,37.4062025,T,40.0,2.3578595317725752,15.4266357421875,3.612040133779264,10.894775390625,5.8193979933110365,15.899658203125,,,20200621,20200621_011
255,37.7453125,T,5.0,2.709030100334448,15.838623046875,3.9632107023411365,12.451171875,6.270903010033444,15.93017578125,,,20200621,20200621_011
257,38.066242499999994,T,10.0,2.6588628762541804,15.7318115234375,3.862876254180602,12.1612548828125,6.220735785953177,16.143798828125,,,20200621,20200621_011
259,38.4008325,T,-40.0,6.872909698996655,1.5869140625,,,,,,,20200621,20200621_011
261,38.7252625,T,-20.0,3.7625418060200664,15.960693359375,5.0668896321070225,13.7481689453125,,,,,20200621,20200621_011
269,40.0016025,T,20.0,2.5083612040133776,16.1590576171875,3.712374581939799,11.90185546875,5.919732441471572,16.2353515625,,,20200621,20200621_011
271,40.3181525,T,-10.0,3.2107023411371234,16.41845703125,4.464882943143812,13.641357421875,,,,,20200621,20200621_011
273,40.6535625,T,-30.0,5.117056856187291,16.7083740234375,6.57190635451505,14.8468017578125,,,,,20200621,20200621_011
275,40.989892499999996,T,30.0,2.4581939799331103,16.2353515625,3.6622073578595313,11.7645263671875,6.020066889632107,16.998291015625,,,20200621,20200621_011
277,41.341402499999994,T,-5.0,3.0100334448160533,16.448974609375,4.214046822742475,13.580322265625,6.77257525083612,17.08984375,,,20200621,20200621_011
279,41.64219249999999,T,0.0,2.8595317725752505,16.2353515625,4.113712374581939,13.1683349609375,6.3712374581939795,16.387939453125,,,20200621,20200621_011
281,41.9854025,T,40.0,2.3578595317725752,15.625,3.6622073578595313,11.505126953125,5.8193979933110365,16.4337158203125,,,20200621,20200621_011
283,42.3105925,T,5.0,2.759197324414716,15.3656005859375,4.013377926421405,12.3748779296875,6.270903010033444,16.082763671875,,,20200621,20200621_011
285,42.627022499999995,T,10.0,2.6086956521739126,15.2740478515625,3.913043478260869,12.39013671875,6.120401337792642,15.93017578125,,,20200621,20200621_011
287,42.9645325,T,-40.0,6.77257525083612,1.251220703125,,,,,,,20200621,20200621_011
289,43.2907625,T,-20.0,3.812709030100334,15.7012939453125,5.167224080267558,13.8702392578125,,,,,20200621,20200621_011
297,44.705702499999994,T,20.0,2.5083612040133776,15.9149169921875,3.712374581939799,12.237548828125,5.869565217391304,16.2353515625,,,20200621,20200621_011
299,45.110592499999996,T,-10.0,3.2107023411371234,16.11328125,4.5150501672240795,13.946533203125,,,,,20200621,20200621_011
301,45.488902499999995,T,-30.0,5.117056856187291,16.5863037109375,6.622073578595318,15.2587890625,,,,,20200621,20200621_011
303,45.825132499999995,T,30.0,2.4080267558528425,15.8233642578125,3.712374581939799,11.8255615234375,5.869565217391304,16.7388916015625,,,20200621,20200621_011
305,46.1592025,T,-5.0,3.0100334448160533,16.2200927734375,4.264214046822742,13.7176513671875,,,,,20200621,20200621_011
307,46.4824925,T,-0.0,2.8595317725752505,16.0980224609375,4.113712374581939,13.4735107421875,6.421404682274247,16.9830322265625,,,20200621,20200621_011
309,46.8163025,T,40.0,2.3578595317725752,15.9759521484375,3.712374581939799,11.871337890625,5.919732441471572,17.2119140625,,,20200621,20200621_011
311,47.1746925,T,5.0,2.759197324414716,16.1590576171875,4.013377926421405,13.0157470703125,6.321070234113712,17.0440673828125,,,20200621,20200621_011
313,47.5190025,T,10.0,2.6086956521739126,16.265869140625,3.862876254180602,13.214111328125,6.070234113712375,16.815185546875,,,20200621,20200621_011
315,47.863012499999996,T,-40.0,6.77257525083612,1.4190673828125,,,,,,,20200621,20200621_011
317,48.187842499999995,T,-20.0,3.862876254180602,16.4031982421875,5.217391304347825,14.617919921875,,,,,20200621,20200621_011
325,49.619922499999994,T,20.0,2.5083612040133776,16.204833984375,3.7625418060200664,12.6190185546875,6.070234113712375,17.3187255859375,,,20200621,20200621_011
327,50.021052499999996,T,-10.0,3.160535117056856,16.693115234375,4.464882943143812,14.5111083984375,,,,,20200621,20200621_011
329,50.3317425,T,-30.0,5.317725752508361,16.8914794921875,6.872909698996655,15.2740478515625,,,,,20200621,20200621_011
331,50.69063249999999,T,30.0,2.4080267558528425,16.3116455078125,3.712374581939799,12.5579833984375,5.919732441471572,17.4560546875,,,20200621,20200621_011
333,51.0277025,T,-5.0,2.959866220735786,16.510009765625,4.264214046822742,14.2059326171875,6.77257525083612,17.76123046875,,,20200621,20200621_011
335,51.3678525,T,0.0,2.8093645484949827,16.4794921875,4.113712374581939,13.916015625,6.521739130434782,17.7001953125,,,20200621,20200621_011
337,51.767202499999996,T,40.0,2.3578595317725752,15.9759521484375,3.6622073578595313,12.115478515625,5.8193979933110365,17.303466796875,,,20200621,20200621_011
339,52.1349325,T,5.0,2.709030100334448,16.17431640625,3.9632107023411365,13.5650634765625,6.1705685618729085,16.876220703125,,,20200621,20200621_011
341,52.483802499999996,T,10.0,2.6086956521739126,15.7623291015625,3.862876254180602,13.18359375,6.120401337792642,17.120361328125,,,20200621,20200621_011
343,52.83929249999999,T,-40.0,8.127090301003344,16.8609619140625,,,,,,,20200621,20200621_011
345,53.1998025,T,-20.0,3.7625418060200664,15.869140625,5.117056856187291,14.4195556640625,,,,,20200621,20200621_011
353,54.6502425,T,20.0,2.5083612040133776,15.56396484375,3.812709030100334,12.5732421875,5.8193979933110365,16.54052734375,,,20200621,20200621_011
355,54.997432499999995,T,-10.0,3.2107023411371234,16.0980224609375,4.5150501672240795,14.3585205078125,,,,,20200621,20200621_011
357,55.36902249999999,T,-30.0,5.016722408026755,15.9454345703125,6.57190635451505,15.350341796875,,,,,20200621,20200621_011
359,55.71369249999999,T,30.0,2.4080267558528425,15.350341796875,3.712374581939799,12.1002197265625,6.020066889632107,17.1356201171875,,,20200621,20200621_011
361,56.0213025,T,-5.0,2.959866220735786,15.2587890625,4.264214046822742,13.5650634765625,,,,,20200621,20200621_011
363,56.336032499999995,T,0.0,2.8595317725752505,15.3656005859375,4.113712374581939,13.3209228515625,6.521739130434782,16.9525146484375,,,20200621,20200621_011
365,56.63012249999999,T,40.0,2.3578595317725752,15.289306640625,3.712374581939799,11.871337890625,5.8193979933110365,16.6778564453125,,,20200621,20200621_011
367,56.9539925,T,5.0,2.709030100334448,15.4571533203125,4.013377926421405,13.3514404296875,6.270903010033444,16.845703125,,,20200621,20200621_011
369,57.2668025,T,10.0,2.6086956521739126,15.2740478515625,3.913043478260869,12.8631591796875,6.120401337792642,16.5252685546875,,,20200621,20200621_011
371,57.61219249999999,T,-40.0,6.77257525083612,1.2664794921875,,,,,,,20200621,20200621_011
373,57.91990249999999,T,-20.0,3.7625418060200664,15.4266357421875,5.117056856187291,14.4805908203125,,,,,20200621,20200621_011
381,58.77652249999999,T,20.0,2.5083612040133776,15.2740478515625,3.812709030100334,12.5885009765625,5.969899665551839,16.7388916015625,,,20200621,20200621_011
383,58.94441249999999,T,-10.0,3.260869565217391,15.5181884765625,4.565217391304348,14.3280029296875,,,,,20200621,20200621_011
385,59.10924249999999,T,-30.0,5.568561872909698,15.9454345703125,7.224080267558528,15.8233642578125,,,,,20200621,20200621_011
387,59.284752499999996,T,30.0,2.4080267558528425,15.1824951171875,3.712374581939799,12.237548828125,5.8193979933110365,16.6473388671875,,,20200621,20200621_011
389,59.542402499999994,T,-5.0,3.0100334448160533,15.19775390625,4.31438127090301,13.824462890625,6.9230769230769225,17.4713134765625,,,20200621,20200621_011
391,59.78281249999999,T,0.0,2.8093645484949827,15.106201171875,4.113712374581939,13.397216796875,6.471571906354515,16.876220703125,,,20200621,20200621_011
393,60.0566025,T,40.0,2.3578595317725752,14.6942138671875,3.712374581939799,11.871337890625,5.719063545150501,16.7694091796875,,,20200621,20200621_011
395,60.34545249999999,T,5.0,2.709030100334448,15.228271484375,3.9632107023411365,13.24462890625,6.220735785953177,16.6015625,,,20200621,20200621_011
397,60.6461025,T,10.0,2.6086956521739126,14.9383544921875,3.862876254180602,12.8326416015625,6.120401337792642,16.66259765625,,,20200621,20200621_011
399,60.9451925,T,-40.0,6.7224080267558515,1.2969970703125,,,,,,,20200621,20200621_011
401,61.25040249999999,T,-20.0,3.7625418060200664,15.289306640625,5.117056856187291,14.373779296875,,,,,20200621,20200621_011
409,62.551362499999996,T,20.0,2.4581939799331103,14.9383544921875,3.7625418060200664,12.3748779296875,5.969899665551839,16.632080078125,,,20200621,20200621_011
411,62.86799249999999,T,-10.0,3.2107023411371234,14.9078369140625,4.565217391304348,13.6871337890625,,,,,20200621,20200621_011
413,63.155402499999994,T,-30.0,5.016722408026755,14.9688720703125,6.521739130434782,15.0909423828125,,,,,20200621,20200621_011
415,63.36159249999999,T,30.0,2.4080267558528425,14.5416259765625,3.7625418060200664,11.77978515625,5.869565217391304,16.6473388671875,,,20200621,20200621_011
417,63.572602499999995,T,-5.0,3.0100334448160533,14.9078369140625,4.31438127090301,13.519287109375,,,,,20200621,20200621_011
419,63.74059249999999,T,0.0,2.8595317725752505,14.862060546875,4.1638795986622075,13.519287109375,6.421404682274247,16.6015625,,,20200621,20200621_011
421,63.90056249999999,T,40.0,2.3578595317725752,14.6484375,3.7625418060200664,11.871337890625,5.969899665551839,16.9525146484375,,,20200621,20200621_011
423,64.07905249999999,T,5.0,2.709030100334448,14.8468017578125,4.013377926421405,13.12255859375,6.220735785953177,16.4947509765625,,,20200621,20200621_011
425,64.2799225,T,10.0,2.6086956521739126,14.7247314453125,3.913043478260869,12.847900390625,6.220735785953177,17.0745849609375,,,20200621,20200621_011
427,64.5309525,T,-40.0,7.073578595317725,1.129150390625,,,,,,,20200621,20200621_011
429,64.8287625,T,-20.0,3.862876254180602,14.7247314453125,5.217391304347825,13.9923095703125,,,,,20200621,20200621_011
437,65.95880249999999,T,20.0,2.4581939799331103,14.3585205078125,3.7625418060200664,12.26806640625,6.020066889632107,16.510009765625,,,20200621,20200621_011
439,66.17181249999999,T,-10.0,3.2107023411371234,14.495849609375,4.615384615384615,13.73291015625,,,,,20200621,20200621_011
441,66.3995025,T,-30.0,5.117056856187291,14.83154296875,6.77257525083612,15.13671875,,,,,20200621,20200621_011
443,66.5620525,T,30.0,2.3578595317725752,14.1448974609375,3.712374581939799,11.65771484375,5.869565217391304,16.4337158203125,,,20200621,20200621_011
445,66.7262025,T,-5.0,3.0100334448160533,14.4500732421875,4.31438127090301,13.458251953125,,,,,20200621,20200621_011
447,66.93225249999999,T,0.0,2.8093645484949827,14.4195556640625,4.113712374581939,13.1072998046875,6.471571906354515,16.387939453125,,,20200621,20200621_011
449,67.1280225,T,40.0,2.3578595317725752,14.373779296875,3.7625418060200664,11.7645263671875,5.869565217391304,16.5557861328125,,,20200621,20200621_011
451,67.3871925,T,5.0,2.709030100334448,14.251708984375,4.063545150501672,12.7105712890625,6.270903010033444,16.29638671875,,,20200621,20200621_011
453,67.6470025,T,10.0,2.6086956521739126,14.4195556640625,3.913043478260869,12.542724609375,6.120401337792642,16.3116455078125,,,20200621,20200621_011
455,67.9100125,T,-40.0,7.123745819397993,1.1138916015625,,,,,,,20200621,20200621_011
457,68.18730249999999,T,-20.0,3.812709030100334,14.556884765625,5.217391304347825,14.3585205078125,,,,,20200621,20200621_011
465,69.38260249999999,T,20.0,2.4581939799331103,14.09912109375,3.7625418060200664,12.0086669921875,5.869565217391304,15.9759521484375,,,20200621,20200621_011
467,69.6646325,T,-10.0,3.2107023411371234,14.4195556640625,4.565217391304348,13.702392578125,,,,,20200621,20200621_011
469,69.98566249999999,T,-30.0,5.317725752508361,14.46533203125,6.97324414715719,14.923095703125,,,,,20200621,20200621_011
471,70.2625125,T,30.0,2.3578595317725752,13.9312744140625,3.7625418060200664,11.9171142578125,5.969899665551839,16.6168212890625,,,20200621,20200621_011
473,70.5839625,T,-5.0,2.959866220735786,14.2059326171875,4.31438127090301,13.3056640625,6.872909698996655,16.8914794921875,,,20200621,20200621_011
475,70.91117249999999,T,0.0,2.8093645484949827,14.068603515625,4.113712374581939,12.8326416015625,6.321070234113712,15.7928466796875,,,20200621,20200621_011
477,71.20960249999999,T,40.0,2.3076923076923075,13.8397216796875,3.712374581939799,11.3525390625,5.8193979933110365,16.4947509765625,,,20200621,20200621_011
479,71.5022125,T,5.0,2.709030100334448,13.9007568359375,4.013377926421405,12.8326416015625,6.220735785953177,16.0369873046875,,,20200621,20200621_011
481,71.81772249999999,T,10.0,2.6086956521739126,14.1143798828125,3.913043478260869,12.420654296875,6.070234113712375,16.11328125,,,20200621,20200621_011
483,72.11259249999999,T,-40.0,,,,,,,,,20200621,20200621_011
485,72.43542249999999,T,-20.0,3.812709030100334,14.16015625,5.217391304347825,14.1448974609375,,,,,20200621,20200621_011
493,73.7817025,T,20.0,2.4581939799331103,13.85498046875,3.812709030100334,12.14599609375,6.020066889632107,16.4947509765625,,,20200621,20200621_011
495,74.0741925,T,-10.0,3.2107023411371234,14.2059326171875,4.565217391304348,13.702392578125,,,,,20200621,20200621_011
497,74.4029025,T,-30.0,5.117056856187291,14.5111083984375,6.77257525083612,14.923095703125,,,,,20200621,20200621_011
499,74.7607925,T,30.0,2.4080267558528425,13.946533203125,3.7625418060200664,11.7340087890625,5.969899665551839,16.4337158203125,,,20200621,20200621_011
501,75.05810249999999,T,-5.0,2.9096989966555182,13.73291015625,4.31438127090301,13.2598876953125,6.822742474916387,16.876220703125,,,20200621,20200621_011
503,75.35461249999999,T,0.0,2.8093645484949827,13.916015625,4.1638795986622075,12.939453125,6.3712374581939795,16.0064697265625,,,20200621,20200621_011
505,75.63550249999999,T,40.0,2.3076923076923075,13.5955810546875,3.7625418060200664,11.474609375,5.919732441471572,16.510009765625,,,20200621,20200621_011
507,75.92127249999999,T,5.0,2.709030100334448,13.9312744140625,4.013377926421405,12.908935546875,6.57190635451505,16.90673828125,,,20200621,20200621_011
509,76.18910249999999,T,10.0,2.6086956521739126,13.85498046875,3.913043478260869,12.8173828125,6.1705685618729085,16.754150390625,,,20200621,20200621_011
511,76.46619249999999,T,-40.0,,,,,,,,,20200621,20200621_011
513,76.7188425,T,-20.0,3.862876254180602,13.8397216796875,5.2675585284280935,13.9007568359375,,,,,20200621,20200621_011
521,77.8956625,T,20.0,2.4581939799331103,13.5955810546875,3.812709030100334,11.993408203125,6.070234113712375,16.632080078125,,,20200621,20200621_011
524,78.2138925,T,-10.0,3.2107023411371234,13.7939453125,4.565217391304348,13.5955810546875,,,,,20200621,20200621_011
49,5.898087499999999,T,5.0,2.8595317725752505,9.307861328125,3.9632107023411365,7.0037841796875,,,,,20200621,20200621_013
51,6.1417775,T,-20.0,3.812709030100334,9.4757080078125,5.016722408026755,7.62939453125,,,,,20200621,20200621_013
53,6.4248674999999995,T,-40.0,6.622073578595318,9.4757080078125,7.826086956521738,7.7056884765625,,,,,20200621,20200621_013
55,6.732077499999999,T,-5.0,3.1103678929765883,9.2010498046875,4.264214046822742,7.2174072265625,,,,,20200621,20200621_013
57,7.0555875,T,10.0,2.759197324414716,9.09423828125,3.862876254180602,6.6986083984375,6.471571906354515,6.500244140625,,,20200621,20200621_013
59,7.362277499999999,T,-10.0,3.3612040133779257,8.819580078125,4.414715719063544,6.988525390625,,,,,20200621,20200621_013
61,7.694987499999999,T,-30.0,4.765886287625418,8.7432861328125,5.919732441471572,7.1868896484375,,,,,20200621,20200621_013
63,7.984377499999999,T,-0.0,2.959866220735786,8.7738037109375,,,,,,,20200621,20200621_013
65,8.260327499999999,T,40.0,2.3578595317725752,8.697509765625,5.518394648829432,5.5999755859375,,,,,20200621,20200621_013
67,8.5506175,T,20.0,2.5585284280936453,8.697509765625,6.020066889632107,5.7830810546875,,,,,20200621,20200621_013
69,8.8699075,T,30.0,2.4080267558528425,8.7890625,5.6187290969899655,5.4779052734375,,,,,20200621,20200621_013
77,10.116367499999999,T,5.0,2.8093645484949827,8.4228515625,,,,,,,20200621,20200621_013
79,10.4118775,T,-20.0,3.812709030100334,8.72802734375,5.016722408026755,7.0953369140625,,,,,20200621,20200621_013
81,10.725887499999999,T,-40.0,6.321070234113712,8.636474609375,7.525083612040133,7.080078125,,,,,20200621,20200621_013
83,11.0674175,T,-5.0,3.1103678929765883,8.7127685546875,,,,,,,20200621,20200621_013
85,11.3788875,T,10.0,2.709030100334448,8.5906982421875,6.3712374581939795,6.2103271484375,,,,,20200621,20200621_013
87,11.6839775,T,-10.0,3.311036789297659,9.0179443359375,4.414715719063544,7.2021484375,,,,,20200621,20200621_013
89,12.026067499999998,T,-30.0,4.7157190635451505,8.9263916015625,5.869565217391304,7.4310302734375,,,,,20200621,20200621_013
91,12.3538375,T,0.0,2.959866220735786,8.941650390625,,,,,,,20200621,20200621_013
93,12.688627499999999,T,40.0,2.3578595317725752,9.4146728515625,5.568561872909698,6.2255859375,,,,,20200621,20200621_013
95,13.029617499999999,T,20.0,2.5585284280936453,9.3231201171875,3.6622073578595313,6.5765380859375,5.719063545150501,5.950927734375,,,20200621,20200621_013
97,13.354707499999998,T,30.0,2.4581939799331103,9.0179443359375,5.719063545150501,5.8135986328125,,,,,20200621,20200621_013
105,14.744867499999998,T,5.0,2.8093645484949827,9.27734375,3.862876254180602,6.927490234375,,,,,20200621,20200621_013
107,15.084677499999998,T,-20.0,3.862876254180602,9.0484619140625,5.0668896321070225,7.4462890625,,,,,20200621,20200621_013
109,15.437467499999999,T,-40.0,5.668896321070234,9.3841552734375,6.872909698996655,7.537841796875,,,,,20200621,20200621_013
111,15.765077499999999,T,-5.0,3.1103678929765883,9.3841552734375,4.1638795986622075,7.232666015625,,,,,20200621,20200621_013
113,16.112187499999997,T,10.0,2.709030100334448,9.2315673828125,3.812709030100334,6.7901611328125,6.070234113712375,6.2408447265625,,,20200621,20200621_013
115,16.4657375,T,-10.0,3.3612040133779257,9.307861328125,4.414715719063544,7.32421875,,,,,20200621,20200621_013
117,16.7683675,T,-30.0,4.665551839464882,9.1094970703125,5.8193979933110365,7.568359375,,,,,20200621,20200621_013
119,17.0942975,T,0.0,3.0100334448160533,9.4146728515625,4.063545150501672,7.14111328125,,,,,20200621,20200621_013
121,17.412967499999997,T,40.0,2.3578595317725752,9.4146728515625,5.518394648829432,5.9661865234375,,,,,20200621,20200621_013
123,17.758017499999998,T,20.0,2.5585284280936453,9.6588134765625,6.020066889632107,6.5155029296875,,,,,20200621,20200621_013
125,18.0869875,T,30.0,2.4581939799331103,9.6282958984375,5.769230769230768,6.3018798828125,,,,,20200621,20200621_013
133,19.239527499999998,T,5.0,2.9096989966555182,10.2691650390625,3.9632107023411365,7.75146484375,,,,,20200621,20200621_013
135,19.333577499999997,T,-20.0,4.113712374581939,10.2081298828125,5.2675585284280935,8.3465576171875,,,,,20200621,20200621_013
137,19.4331675,T,-40.0,7.575250836120401,10.5438232421875,8.979933110367893,8.6669921875,,,,,20200621,20200621_013
139,19.5069375,T,-5.0,3.2107023411371234,10.4522705078125,4.364548494983278,8.087158203125,,,,,20200621,20200621_013
141,19.6125275,T,10.0,2.8093645484949827,10.55908203125,3.862876254180602,7.87353515625,,,,,20200621,20200621_013
143,19.7440975,T,-10.0,3.511705685618729,10.7574462890625,4.615384615384615,8.4228515625,,,,,20200621,20200621_013
145,19.886107499999998,T,-30.0,5.117056856187291,10.9100341796875,6.321070234113712,9.033203125,,,,,20200621,20200621_013
147,20.0190375,T,-0.0,3.0100334448160533,11.1236572265625,4.113712374581939,8.7738037109375,,,,,20200621,20200621_013
149,20.1708875,T,40.0,2.4080267558528425,10.9710693359375,3.511705685618729,7.293701171875,5.6187290969899655,6.89697265625,,,20200621,20200621_013
151,20.343817499999997,T,20.0,2.6086956521739126,11.2762451171875,3.6622073578595313,8.270263671875,5.919732441471572,7.4615478515625,,,20200621,20200621_013
153,20.562627499999998,T,30.0,2.4581939799331103,11.6729736328125,3.511705685618729,8.0413818359375,5.919732441471572,7.965087890625,,,20200621,20200621_013
161,21.779607499999997,T,5.0,2.8595317725752505,11.8408203125,3.862876254180602,9.124755859375,,,,,20200621,20200621_013
163,22.042477499999997,T,-20.0,3.913043478260869,12.298583984375,5.016722408026755,10.162353515625,,,,,20200621,20200621_013
165,22.2734675,T,-40.0,8.528428093645484,12.14599609375,9.832775919732441,9.9639892578125,,,,,20200621,20200621_013
167,22.3921775,T,-5.0,3.1103678929765883,12.3138427734375,4.214046822742475,9.796142578125,,,,,20200621,20200621_013
169,22.508867499999997,T,10.0,2.8093645484949827,12.420654296875,3.913043478260869,9.4146728515625,,,,,20200621,20200621_013
171,22.659377499999998,T,-10.0,3.4113712374581935,12.5579833984375,4.5150501672240795,10.4522705078125,,,,,20200621,20200621_013
173,22.8096875,T,-30.0,4.866220735785953,12.5579833984375,6.120401337792642,10.3302001953125,,,,,20200621,20200621_013
175,22.979877499999997,T,-0.0,2.959866220735786,13.0157470703125,4.013377926421405,10.162353515625,,,,,20200621,20200621_013
177,23.2003675,T,40.0,2.4080267558528425,13.3209228515625,3.4615384615384612,9.2620849609375,5.719063545150501,8.8653564453125,,,20200621,20200621_013
179,23.447017499999998,T,20.0,2.6086956521739126,13.8397216796875,3.712374581939799,10.345458984375,6.270903010033444,9.46044921875,,,20200621,20200621_013
181,23.7562875,T,30.0,2.5083612040133776,14.1448974609375,3.5618729096989963,10.1318359375,5.668896321070234,8.7890625,,,20200621,20200621_013
189,24.972927499999997,T,5.0,2.8595317725752505,17.8680419921875,3.913043478260869,14.16015625,,,,,20200621,20200621_013
191,25.2550575,T,-20.0,3.913043478260869,18.00537109375,5.0668896321070225,15.1824951171875,,,,,20200621,20200621_013
193,25.567127499999998,T,-40.0,6.3712374581939795,18.2647705078125,7.675585284280936,14.739990234375,,,,,20200621,20200621_013
195,25.868117499999997,T,-5.0,3.160535117056856,19.0887451171875,4.264214046822742,15.2587890625,,,,,20200621,20200621_013
197,26.1970675,T,10.0,2.759197324414716,20.2484130859375,3.812709030100334,15.899658203125,,,,,20200621,20200621_013
199,26.4983975,T,-10.0,3.311036789297659,20.4315185546875,4.414715719063544,16.937255859375,,,,,20200621,20200621_013
201,26.806067499999997,T,-30.0,4.866220735785953,20.263671875,6.070234113712375,16.4947509765625,,,,,20200621,20200621_013
203,27.150597499999996,T,-0.0,3.0100334448160533,21.0113525390625,4.063545150501672,16.510009765625,,,,,20200621,20200621_013
205,27.484407499999996,T,40.0,2.4080267558528425,21.697998046875,3.4113712374581935,15.5181884765625,5.568561872909698,13.5040283203125,,,20200621,20200621_013
207,27.835817499999997,T,20.0,2.6086956521739126,21.8505859375,3.6622073578595313,16.448974609375,5.769230769230768,13.3819580078125,,,20200621,20200621_013
209,28.1572875,T,30.0,2.5083612040133776,22.064208984375,3.5618729096989963,16.021728515625,5.769230769230768,14.0228271484375,,,20200621,20200621_013
