,time,code,ampshift,peakAmp,peakT,exptname
1285,108.87252,T,0.0,24.8260498046875,11.105552776388194,20200718_000
1293,109.52156,T,-20.0,12.20703125,16.058029014507255,20200718_000
1295,109.66671,T,-40.0,2.2735595703125,4.4022011005502755,20200718_000
1297,109.82271999999999,T,5.0,19.1650390625,9.504752376188094,20200718_000
1299,110.00778999999999,T,-5.0,21.5911865234375,11.855927963981992,20200718_000
1301,110.20259999999999,T,10.0,22.857666015625,15.207603801900952,20200718_000
1303,110.39571,T,40.0,28.6102294921875,15.407703851925964,20200718_000
1305,110.58659999999999,T,30.0,21.78955078125,5.952976488244123,20200718_000
1307,110.75798999999999,T,20.0,20.3399658203125,17.608804402201102,20200718_000
1309,110.94685999999999,T,-30.0,2.3193359375,18.809404702351177,20200718_000
1311,111.14604999999999,T,-10.0,20.904541015625,15.407703851925964,20200718_000
1313,111.33411999999998,T,0.0,24.871826171875,9.104552276138069,20200718_000
1321,112.1017,T,-20.0,13.4124755859375,13.456728364182093,20200718_000
1323,112.24704999999999,T,-40.0,0.0457763671875,,20200718_000
1325,112.38806,T,5.0,22.430419921875,12.206103051525764,20200718_000
1327,112.53054999999999,T,-5.0,23.01025390625,13.506753376688346,20200718_000
1329,112.65395999999998,T,10.0,19.6990966796875,7.703851925962982,20200718_000
1331,112.78578999999999,T,40.0,22.7813720703125,5.5027513756878434,20200718_000
1333,112.90925999999999,T,30.0,19.073486328125,5.802901450725363,20200718_000
1335,113.03115,T,20.0,18.2952880859375,7.953976988494248,20200718_000
1337,113.15061999999999,T,-30.0,-0.06103515625,,20200718_000
1339,113.27186999999999,T,-10.0,19.4854736328125,12.106053026513257,20200718_000
1341,113.39545999999999,T,0.0,18.0816650390625,12.15607803901951,20200718_000
597,106.74425249999999,T,-20.0,4.8980712890625,10.482096419283858,20200606_001
601,107.66121249999999,T,20.0,39.4744873046875,11.1622324464893,20200606_001
605,108.53189249999998,T,5.0,33.26416015625,9.521904380876178,20200606_001
609,109.4294925,T,-40.0,-0.2288818359375,,20200606_001
613,110.35291249999999,T,10.0,16.8609619140625,8.341668333666735,20200606_001
617,111.1686525,T,-5.0,11.16943359375,9.401880376075216,20200606_001
621,111.99989249999999,T,-10.0,7.4920654296875,10.102020404080816,20200606_001
625,112.8369925,T,-30.0,1.800537109375,10.842168433686739,20200606_001
629,113.75885249999999,T,40.0,18.0511474609375,5.181036207241449,20200606_001
633,114.77281249999999,T,30.0,26.8707275390625,7.201440288057612,20200606_001
637,115.77801249999999,T,0.0,14.801025390625,8.901780356071216,20200606_001
647,117.2074725,T,-20.0,2.1820068359375,12.382476495299063,20200606_001
651,117.39159249999999,T,20.0,10.7574462890625,5.72114422884577,20200606_001
655,118.12403249999998,T,10.0,18.157958984375,8.581716343268655,20200606_001
659,118.52211249999999,T,-5.0,7.7362060546875,9.901980396079217,20200606_001
663,118.92021249999999,T,-10.0,6.011962890625,8.321664332866574,20200606_001
667,119.31829249999998,T,-30.0,3.3111572265625,42.70854170834167,20200606_001
671,119.71637249999999,T,40.0,17.181396484375,5.401080216043209,20200606_001
677,120.51253249999999,T,-0.0,13.5040283203125,10.342068413682739,20200606_001
686,121.9058125,T,-20.0,3.5400390625,11.72234446889378,20200606_001
689,122.30389249999999,T,20.0,35.15625,10.202040408081618,20200606_001
693,123.10005249999999,T,-40.0,0.0,,20200606_001
696,123.49813249999998,T,10.0,33.660888671875,9.501900380076016,20200606_001
699,123.89621249999999,T,-5.0,6.6986083984375,9.741948389677939,20200606_001
702,124.29429249999998,T,-10.0,5.340576171875,9.341868373674737,20200606_001
704,124.69239249999998,T,-30.0,0.274658203125,,20200606_001
707,125.09045249999998,T,40.0,14.801025390625,5.1410282056411285,20200606_001
708,125.48853249999999,T,30.0,21.97265625,6.881376275255052,20200606_001
711,125.88661249999998,T,-0.0,11.9476318359375,8.901780356071216,20200606_001
720,127.27989249999999,T,-20.0,3.1280517578125,12.3624724944989,20200606_001
723,127.6780125,T,20.0,19.4854736328125,7.221444288857772,20200606_001
726,128.0760525,T,5.0,18.2952880859375,9.801960392078417,20200606_001
729,128.8722125,T,10.0,21.2860107421875,9.261852370474097,20200606_001
730,129.27029249999998,T,-5.0,7.9345703125,10.342068413682739,20200606_001
733,129.66839249999998,T,-10.0,4.7454833984375,9.421884376875376,20200606_001
736,130.0664525,T,-30.0,0.1983642578125,,20200606_001
739,130.4645525,T,40.0,16.1285400390625,5.28105621124225,20200606_001
742,130.86261249999998,T,30.0,17.5933837890625,5.6811362272454495,20200606_001
743,131.26069249999998,T,0.0,11.0931396484375,9.761952390478097,20200606_001
754,132.6539925,T,-20.0,3.0364990234375,11.78235647129426,20200606_001
757,133.0520525,T,20.0,24.017333984375,7.461492298459693,20200606_001
760,133.4501325,T,5.0,18.9056396484375,10.042008401680338,20200606_001
763,133.8482325,T,-40.0,0.213623046875,,20200606_001
768,135.04249249999998,T,-10.0,5.0201416015625,10.38207641528306,20200606_001
771,135.4405525,T,-30.0,0.3204345703125,,20200606_001
772,135.8386325,T,40.0,15.3961181640625,5.161032206441289,20200606_001
775,136.23671249999998,T,30.0,20.416259765625,7.421484296859373,20200606_001
786,138.02809249999999,T,-20.0,2.1514892578125,12.482496499299861,20200606_001
790,139.2223125,T,-40.0,-0.0152587890625,,20200606_001
793,139.62039249999998,T,10.0,17.76123046875,8.901780356071216,20200606_001
796,140.01849249999998,T,-5.0,8.0108642578125,10.022004400880178,20200606_001
798,140.4165525,T,-10.0,5.0811767578125,9.841968393678737,20200606_001
801,141.21271249999998,T,40.0,15.5487060546875,5.181036207241449,20200606_001
804,141.61079249999997,T,30.0,12.969970703125,5.52110422084417,20200606_001
807,142.0088925,T,0.0,10.589599609375,9.921984396879376,20200606_001
814,143.5313525,T,-20.0,1.9683837890625,13.002600520104021,20200606_001
816,143.8255925,T,20.0,24.200439453125,9.401880376075216,20200606_001
820,144.3422525,T,5.0,17.578125,10.122024404880978,20200606_001
824,145.3042525,T,-40.0,-0.1220703125,,20200606_001
828,146.2454525,T,10.0,27.83203125,8.901780356071216,20200606_001
832,147.30029249999998,T,-5.0,9.0179443359375,10.142028405681137,20200606_001
836,148.40431249999997,T,-10.0,7.5836181640625,10.682136427285458,20200606_001
840,149.53029249999997,T,-30.0,1.4495849609375,10.842168433686739,20200606_001
844,150.57139249999997,T,40.0,13.671875,5.121024204840969,20200606_001
848,151.6309125,T,30.0,37.41455078125,7.5015003000600124,20200606_001
852,152.5336525,T,0.0,12.481689453125,9.781956391278257,20200606_001
864,155.93431249999998,T,-20.0,4.2877197265625,11.40228045609122,20200606_001
868,156.94433249999997,T,20.0,37.9791259765625,9.421884376875376,20200606_001
872,157.91469249999997,T,5.0,38.14697265625,10.842168433686739,20200606_001
876,158.9801925,T,-40.0,-0.091552734375,,20200606_001
880,159.9186925,T,10.0,39.1693115234375,10.802160432086419,20200606_001
884,160.8786525,T,-5.0,11.1541748046875,9.561912382476498,20200606_001
888,161.88821249999998,T,-10.0,6.5460205078125,9.061812362472496,20200606_001
892,162.8564525,T,-30.0,0.79345703125,,20200606_001
896,163.9017525,T,40.0,13.85498046875,5.241048209641929,20200606_001
900,165.01831249999998,T,30.0,17.791748046875,5.481096219243849,20200606_001
904,166.0456725,T,0.0,26.1383056640625,11.62232446489298,20200606_001
981,163.78924249999997,T,-30.0,1.495361328125,11.205602801400701,20200607_000
983,164.2464925,T,-5.0,2.8228759765625,14.70735367683842,20200607_000
985,164.6380025,T,40.0,7.2021484375,5.602801400700351,20200607_000
987,165.0812325,T,5.0,4.2877197265625,9.554777388694347,20200607_000
989,165.4708025,T,0.0,3.753662109375,9.25462731365683,20200607_000
991,165.8888925,T,-40.0,1.2969970703125,28.514257128564285,20200607_000
993,166.1746225,T,10.0,3.96728515625,6.603301650825413,20200607_000
995,166.48391249999997,T,-10.0,1.1749267578125,11.305652826413208,20200607_000
1003,167.21555249999997,T,-20.0,1.8463134765625,18.209104552276138,20200607_000
1005,167.64150249999997,T,20.0,5.06591796875,8.704352176088044,20200607_000
1007,168.15539249999998,T,30.0,9.09423828125,8.454227113556778,20200607_000
1009,168.64930249999998,T,-30.0,0.7476806640625,,20200607_000
1011,169.0837325,T,-5.0,2.99072265625,13.456728364182093,20200607_000
1013,169.5775425,T,40.0,9.7198486328125,6.103051525762882,20200607_000
1015,170.06389249999998,T,5.0,2.5787353515625,10.105052526263131,20200607_000
1017,170.53380249999998,T,0.0,2.9144287109375,8.504252126063031,20200607_000
1019,170.9494925,T,-40.0,0.4119873046875,,20200607_000
1021,171.40882249999999,T,10.0,3.6163330078125,9.954977488744372,20200607_000
1023,171.85069249999998,T,-10.0,1.739501953125,13.306653326663332,20200607_000
1031,172.6950125,T,-20.0,1.6937255859375,17.958979489744873,20200607_000
1033,173.02504249999998,T,20.0,8.331298828125,11.005502751375687,20200607_000
1035,173.5632925,T,30.0,9.1094970703125,7.8039019509754874,20200607_000
1037,174.0803025,T,-30.0,0.67138671875,,20200607_000
1039,174.55099249999998,T,-5.0,2.38037109375,27.9639819909955,20200607_000
1041,174.9896025,T,40.0,9.4146728515625,6.303151575787894,20200607_000
1043,175.4676925,T,5.0,6.2255859375,10.905452726363183,20200607_000
1045,175.74520249999998,T,0.0,2.4871826171875,12.65632816408204,20200607_000
1047,175.86125249999998,T,-40.0,0.48828125,,20200607_000
1049,176.10910249999998,T,10.0,5.9051513671875,8.804402201100551,20200607_000
1051,176.44981249999998,T,-10.0,1.4495849609375,11.455727863931967,20200607_000
1059,177.18253249999998,T,-20.0,1.8157958984375,11.105552776388194,20200607_000
1061,177.33340249999998,T,20.0,6.317138671875,8.104052026013006,20200607_000
1063,177.54409249999998,T,30.0,8.514404296875,7.5037518759379696,20200607_000
1065,178.0177425,T,-30.0,1.5411376953125,25.71285642821411,20200607_000
1067,178.57067249999997,T,-5.0,2.4261474609375,11.805902951475739,20200607_000
1069,179.1102425,T,40.0,7.659912109375,5.7528764382191095,20200607_000
1071,179.67993249999998,T,5.0,4.5166015625,11.105552776388194,20200607_000
1073,180.18296249999997,T,-0.0,3.7078857421875,12.056028014007003,20200607_000
1075,180.65835249999998,T,-40.0,0.3662109375,,20200607_000
1077,181.17520249999998,T,10.0,5.6915283203125,7.5037518759379696,20200607_000
1079,181.51393249999998,T,-10.0,2.25830078125,12.256128064032017,20200607_000
1087,182.89169249999998,T,-20.0,2.0294189453125,9.954977488744372,20200607_000
1089,183.3631025,T,20.0,6.8511962890625,7.1035517758879445,20200607_000
1091,183.90075249999998,T,30.0,6.8359375,6.603301650825413,20200607_000
1093,184.4560425,T,-30.0,0.6256103515625,,20200607_000
1095,185.01929249999998,T,-5.0,2.3956298828125,12.606303151575789,20200607_000
1097,185.4821025,T,40.0,10.43701171875,6.103051525762882,20200607_000
1099,186.0291925,T,5.0,3.7841796875,8.204102051025513,20200607_000
1101,186.46970249999998,T,0.0,2.7313232421875,12.00600300150075,20200607_000
1103,186.8551925,T,-40.0,1.129150390625,27.713856928464235,20200607_000
1105,186.94956249999998,T,10.0,4.852294921875,10.755377688844423,20200607_000
1107,187.0596125,T,-10.0,1.251220703125,20.410205102551277,20200607_000
1115,188.3577125,T,-20.0,1.6632080078125,12.806403201600801,20200607_000
1117,188.84450249999998,T,20.0,8.941650390625,8.454227113556778,20200607_000
1119,189.4365925,T,30.0,9.5367431640625,7.8039019509754874,20200607_000
1121,189.9623025,T,-30.0,1.251220703125,11.65582791395698,20200607_000
1123,190.41401249999998,T,-5.0,2.8228759765625,10.405202601300651,20200607_000
1125,190.54086249999997,T,40.0,8.4991455078125,8.204102051025513,20200607_000
1127,190.8431125,T,5.0,3.6773681640625,9.404702351175589,20200607_000
1129,191.15826249999998,T,0.0,3.6773681640625,13.206603301650826,20200607_000
1131,191.59479249999998,T,-40.0,2.25830078125,28.264132066033017,20200607_000
1133,192.1105625,T,10.0,5.9051513671875,8.104052026013006,20200607_000
1135,192.4078525,T,-10.0,2.3345947265625,18.85942971485743,20200607_000
1143,193.5751325,T,-20.0,0.9002685546875,,20200607_000
1145,193.67632249999997,T,20.0,7.4462890625,8.254127063531767,20200607_000
1147,193.95555249999998,T,30.0,5.9051513671875,7.053526763381691,20200607_000
1149,194.41230249999998,T,-30.0,0.9307861328125,,20200607_000
1151,194.81309249999998,T,-5.0,3.7384033203125,10.905452726363183,20200607_000
1153,195.18700249999998,T,40.0,8.6212158203125,6.303151575787894,20200607_000
1155,195.63219249999997,T,5.0,4.0435791015625,11.705852926463232,20200607_000
1157,196.13830249999998,T,0.0,3.662109375,9.154577288644322,20200607_000
1159,196.60365249999998,T,-40.0,-0.457763671875,,20200607_000
1161,197.00642249999999,T,10.0,6.6070556640625,13.156578289144573,20200607_000
1163,197.33313249999998,T,-10.0,2.8533935546875,11.605802901450726,20200607_000
1171,198.3197325,T,-20.0,1.6021728515625,25.41270635317659,20200607_000
1173,198.5740625,T,20.0,6.866455078125,8.604302151075538,20200607_000
1175,198.99815249999997,T,30.0,8.2855224609375,7.1035517758879445,20200607_000
1571,264.7325725,T,-20.0,2.349853515625,30.465232616308157,20200607_000
1573,265.1751425,T,20.0,8.97216796875,11.305652826413208,20200607_000
1575,265.6743325,T,30.0,9.796142578125,6.953476738369186,20200607_000
1577,266.13580249999995,T,-30.0,0.3814697265625,,20200607_000
1579,266.5746125,T,-5.0,6.011962890625,17.208604302151077,20200607_000
1581,266.83872249999996,T,40.0,10.5438232421875,15.707853926963482,20200607_000
1583,266.9435325,T,5.0,1.617431640625,23.261630815407706,20200607_000
1585,267.11630249999996,T,0.0,3.5552978515625,14.357178589294648,20200607_000
1587,267.3576725,T,-40.0,1.2359619140625,47.1735867933967,20200607_000
1589,267.55556249999995,T,10.0,6.4544677734375,12.756378189094548,20200607_000
1591,267.7867925,T,-10.0,2.6397705078125,19.80990495247624,20200607_000
1599,268.2731925,T,-20.0,0.640869140625,,20200607_000
1601,268.34806249999997,T,20.0,7.598876953125,7.903951975987995,20200607_000
1603,268.4188125,T,30.0,7.1563720703125,6.303151575787894,20200607_000
1605,268.4934025,T,-30.0,0.3204345703125,,20200607_000
1607,268.57915249999996,T,-5.0,3.3111572265625,14.007003501750876,20200607_000
1609,268.66910249999995,T,40.0,9.58251953125,15.35767883941971,20200607_000
1611,268.76163249999996,T,5.0,4.5013427734375,10.355177588794398,20200607_000
1613,268.9304625,T,0.0,4.9285888671875,16.508254127063534,20200607_000
1615,269.03543249999996,T,-40.0,1.3580322265625,35.667833916958486,20200607_000
1617,269.2567625,T,10.0,4.9591064453125,12.15607803901951,20200607_000
1619,269.39059249999997,T,-10.0,2.8839111328125,22.86143071535768,20200607_000
1627,270.7462925,T,-20.0,2.3193359375,13.906953476738371,20200607_000
1629,270.8758625,T,20.0,6.6986083984375,6.653326663331666,20200607_000
1631,270.99423249999995,T,30.0,7.6141357421875,15.307653826913457,20200607_000
1633,271.1593625,T,-30.0,2.6702880859375,27.213606803401703,20200607_000
1635,271.4193325,T,-5.0,5.0201416015625,13.156578289144573,20200607_000
1637,271.71482249999997,T,40.0,8.8653564453125,9.704852426213106,20200607_000
1639,272.00645249999997,T,5.0,5.0506591796875,10.705352676338169,20200607_000
1641,272.2360025,T,0.0,5.0201416015625,12.606303151575789,20200607_000
1643,272.6762525,T,-40.0,2.838134765625,49.92496248124062,20200607_000
1645,273.1482225,T,10.0,6.317138671875,15.857928964482241,20200607_000
1647,273.74193249999996,T,-10.0,2.960205078125,12.306153076538271,20200607_000
1213,150.574335,T,-5.0,25.177001953125,18.483696739347874,20200524_002
1217,150.975855,T,20.0,32.6690673828125,15.443088617723546,20200524_002
1221,151.451835,T,0.0,37.0025634765625,19.92398479695939,20200524_002
1225,151.918735,T,5.0,25.8331298828125,12.522504500900181,20200524_002
1229,152.397775,T,-10.0,20.538330078125,17.62352470494099,20200524_002
1233,152.87837499999998,T,-40.0,-0.2288818359375,,20200524_002
1237,153.39449499999998,T,30.0,27.923583984375,17.86357271454291,20200524_002
1241,153.865075,T,-30.0,7.6446533203125,18.20364072814563,20200524_002
1245,154.33325499999998,T,10.0,25.543212890625,12.22244448889778,20200524_002
1249,154.84693499999997,T,-20.0,16.998291015625,17.28345669133827,20200524_002
1253,155.34517499999998,T,40.0,26.79443359375,13.202640528105624,20200524_002
1267,157.311355,T,-5.0,25.1312255859375,15.163032606521307,20200524_002
1271,157.82159499999997,T,20.0,31.585693359375,14.582916583316665,20200524_002
1275,158.341895,T,0.0,23.5748291015625,18.003600720144032,20200524_002
1279,158.83243499999998,T,5.0,22.216796875,16.363272654530906,20200524_002
1283,159.355335,T,-10.0,23.13232421875,17.28345669133827,20200524_002
1287,159.873495,T,-40.0,0.1068115234375,,20200524_002
1291,160.379335,T,30.0,31.4483642578125,17.32346469293859,20200524_002
1295,160.896975,T,-30.0,7.171630859375,13.822764552910582,20200524_002
1299,161.39465499999997,T,10.0,29.6783447265625,16.563312662532507,20200524_002
1303,161.90693499999998,T,-20.0,18.829345703125,17.72354470894179,20200524_002
1307,162.42413499999998,T,40.0,26.580810546875,12.582516503300662,20200524_002
1321,164.082955,T,-5.0,27.496337890625,15.103020604120827,20200524_002
1325,164.61719499999998,T,20.0,32.867431640625,19.683936787357474,20200524_002
1329,165.13867499999998,T,0.0,27.64892578125,13.082616523304663,20200524_002
1333,165.66793499999997,T,5.0,30.6243896484375,18.103620724144832,20200524_002
1337,166.183135,T,-10.0,26.5960693359375,17.56351270254051,20200524_002
1341,166.69473499999998,T,-40.0,-0.0152587890625,,20200524_002
1345,167.18763499999997,T,30.0,26.1688232421875,14.682936587317466,20200524_002
1349,167.71397499999998,T,-30.0,9.6282958984375,17.843568713742748,20200524_002
1353,168.255835,T,10.0,32.867431640625,20.364072814562913,20200524_002
1357,168.77139499999998,T,-20.0,16.5557861328125,16.423284656931386,20200524_002
1361,169.29393499999998,T,40.0,30.94482421875,22.46449289857972,20200524_002
1375,171.104855,T,-5.0,27.40478515625,15.70314062812563,20200524_002
1379,171.583935,T,20.0,25.5889892578125,15.263052610522106,20200524_002
1383,172.104495,T,0.0,29.8919677734375,23.26465293058612,20200524_002
1387,172.62203499999998,T,5.0,32.8369140625,17.963592718543712,20200524_002
1391,173.155035,T,-10.0,22.2320556640625,19.203840768153633,20200524_002
1395,173.686995,T,-40.0,-0.213623046875,,20200524_002
1399,174.19185499999998,T,30.0,33.416748046875,20.98419683936788,20200524_002
1403,174.70307499999998,T,-30.0,8.23974609375,17.02340468093619,20200524_002
1407,175.210535,T,10.0,28.5186767578125,21.184236847369476,20200524_002
1411,175.75365499999998,T,-20.0,15.106201171875,19.183836767353473,20200524_002
1415,176.24263499999998,T,40.0,30.0140380859375,17.76355271054211,20200524_002
1429,177.93283499999998,T,-5.0,19.47021484375,14.542908581716345,20200524_002
1433,178.43803499999999,T,20.0,22.705078125,11.54230846169234,20200524_002
1437,178.934495,T,0.0,30.82275390625,16.30326065213043,20200524_002
