,time,code,ampshift,s0t,s0a,s1t,s1a,s2t,s2a,s3t,s3a,animalID,exptname
402,83.90815249999999,T,0.0,4.808013355592654,65.155029296875,,,,,,,20200129,20200129_008
404,84.30201249999999,T,-40.0,,,,,,,,,20200129,20200129_008
406,84.6958325,T,-5.0,5.058430717863105,65.460205078125,,,,,,,20200129,20200129_008
408,85.08965249999999,T,10.0,4.006677796327212,65.49072265625,5.559265442404007,48.919677734375,,,,,20200129,20200129_008
410,85.4834925,T,40.0,2.8797996661101837,65.3228759765625,4.232053422370617,45.8221435546875,5.959933222036727,41.2750244140625,,,20200129,20200129_008
412,85.8773325,T,20.0,3.5809682804674456,65.4296875,5.0083472454090145,48.4619140625,,,,,20200129,20200129_008
414,86.27121249999999,T,-10.0,7.562604340567612,64.453125,,,,,,,20200129,20200129_008
416,86.66501249999999,T,-20.0,,,,,,,,,20200129,20200129_008
418,87.05885249999999,T,30.0,3.1552587646076793,65.6890869140625,4.532554257095158,46.417236328125,6.886477462437395,50.7659912109375,,,20200129,20200129_008
420,87.45271249999999,T,5.0,4.4073455759599325,65.7501220703125,6.6110183639399,52.8106689453125,,,,,20200129,20200129_008
427,88.83111249999999,T,-30.0,,,,,,,,,20200129,20200129_008
429,89.22495249999999,T,0.0,5.0083472454090145,66.4825439453125,,,,,,,20200129,20200129_008
431,89.61881249999999,T,-40.0,,,,,,,,,20200129,20200129_008
433,90.0126325,T,-5.0,5.208681135225376,65.8721923828125,,,,,,,20200129,20200129_008
435,90.40645249999999,T,10.0,4.031719532554257,66.192626953125,5.584307178631051,49.1943359375,,,,,20200129,20200129_008
437,90.8002925,T,40.0,2.9048414023372287,66.0247802734375,4.257095158597663,46.2799072265625,6.060100166944908,43.182373046875,,,20200129,20200129_008
439,91.1941325,T,20.0,3.5308848080133552,65.9942626953125,4.958263772954925,47.698974609375,,,,,20200129,20200129_008
441,91.5879925,T,-10.0,6.911519198664441,66.4215087890625,,,,,,,20200129,20200129_008
443,91.98181249999999,T,-20.0,,,,,,,,,20200129,20200129_008
445,92.37565249999999,T,30.0,3.230383973288814,66.5435791015625,4.607679465776293,47.271728515625,,,,,20200129,20200129_008
447,92.7694925,T,5.0,4.757929883138564,66.192626953125,,,,,,,20200129,20200129_008
454,94.1479325,T,-30.0,,,,,,,,,20200129,20200129_008
456,94.54181249999999,T,0.0,5.233722871452421,66.3299560546875,,,,,,,20200129,20200129_008
458,94.9355925,T,-40.0,,,,,,,,,20200129,20200129_008
460,95.3294325,T,-5.0,5.409015025041736,65.00244140625,,,,,,,20200129,20200129_008
462,95.72329249999999,T,10.0,4.081803005008347,65.7958984375,5.759599332220367,50.323486328125,,,,,20200129,20200129_008
464,96.11711249999999,T,40.0,2.8797996661101837,65.5670166015625,4.232053422370617,45.5169677734375,6.060100166944908,43.243408203125,,,20200129,20200129_008
466,96.51095249999999,T,20.0,3.5559265442404007,66.3604736328125,4.958263772954925,47.3480224609375,,,,,20200129,20200129_008
468,96.90479249999999,T,-10.0,7.136894824707846,65.85693359375,,,,,,,20200129,20200129_008
470,97.29861249999999,T,-20.0,,,,,,,,,20200129,20200129_008
472,97.69245249999999,T,30.0,3.2053422370617692,65.7196044921875,4.582637729549249,46.4630126953125,,,,,20200129,20200129_008
474,98.08629249999998,T,5.0,4.557595993322203,66.40625,,,,,,,20200129,20200129_008
481,99.46471249999999,T,-30.0,,,,,,,,,20200129,20200129_008
483,99.85855249999999,T,0.0,4.7328881469115185,66.4215087890625,7.412353923205342,53.8330078125,,,,,20200129,20200129_008
485,100.25239249999998,T,-40.0,,,,,,,,,20200129,20200129_008
487,100.64621249999999,T,-5.0,5.559265442404007,66.34521484375,,,,,,,20200129,20200129_008
489,101.04005249999999,T,10.0,4.131886477462437,66.1468505859375,5.809682804674457,50.29296875,,,,,20200129,20200129_008
491,101.43389249999998,T,40.0,2.9048414023372287,66.1468505859375,4.282136894824708,46.844482421875,6.235392320534223,43.7469482421875,,,20200129,20200129_008
493,101.8277325,T,20.0,3.5809682804674456,66.2689208984375,5.058430717863105,48.4619140625,,,,,20200129,20200129_008
495,102.22155249999999,T,-10.0,6.836393989983305,66.2841796875,,,,,,,20200129,20200129_008
497,102.61539249999998,T,-20.0,9.215358931552586,65.6585693359375,,,,,,,20200129,20200129_008
499,103.0092325,T,30.0,3.2053422370617692,66.192626953125,4.557595993322203,46.0968017578125,6.986644407345576,51.1627197265625,,,20200129,20200129_008
501,103.40305249999999,T,5.0,4.632721202003339,66.497802734375,,,,,,,20200129,20200129_008
508,104.78151249999999,T,-30.0,,,,,,,,,20200129,20200129_008
510,105.1753325,T,0.0,4.958263772954925,66.314697265625,,,,,,,20200129,20200129_008
512,105.56915249999999,T,-40.0,,,,,,,,,20200129,20200129_008
514,105.96299249999998,T,-5.0,5.959933222036727,66.7266845703125,,,,,,,20200129,20200129_008
516,106.3568325,T,10.0,4.156928213689483,66.5283203125,5.834724540901502,50.3997802734375,,,,,20200129,20200129_008
518,106.75069249999999,T,40.0,2.8797996661101837,65.97900390625,4.232053422370617,46.6766357421875,6.010016694490817,43.1976318359375,,,20200129,20200129_008
520,107.14451249999999,T,20.0,3.6060100166944906,66.375732421875,5.083472454090151,48.553466796875,,,,,20200129,20200129_008
522,107.53835249999999,T,-10.0,7.036727879799666,65.704345703125,,,,,,,20200129,20200129_008
524,107.93219249999999,T,-20.0,,,,,,,,,20200129,20200129_008
526,108.32601249999999,T,30.0,3.2053422370617692,65.9637451171875,4.582637729549249,46.3104248046875,6.961602671118531,49.8046875,,,20200129,20200129_008
528,108.71985249999999,T,5.0,4.632721202003339,66.680908203125,,,,,,,20200129,20200129_008
535,110.09831249999999,T,-30.0,,,,,,,,,20200129,20200129_008
537,110.49211249999999,T,0.0,4.782971619365608,66.0247802734375,,,,,,,20200129,20200129_008
539,110.88595249999999,T,-40.0,,,,,,,,,20200129,20200129_008
541,111.27979249999999,T,-5.0,5.534223706176961,66.6046142578125,,,,,,,20200129,20200129_008
543,111.67361249999999,T,10.0,4.181969949916527,66.2994384765625,5.884808013355593,50.384521484375,,,,,20200129,20200129_008
545,112.06745249999999,T,40.0,2.8797996661101837,65.9027099609375,4.232053422370617,45.7916259765625,6.010016694490817,41.80908203125,,,20200129,20200129_008
547,112.46129249999998,T,20.0,3.6060100166944906,65.9637451171875,5.058430717863105,46.9207763671875,,,,,20200129,20200129_008
549,112.8551325,T,-10.0,7.462437395659432,65.85693359375,,,,,,,20200129,20200129_008
551,113.2489725,T,-20.0,,,,,,,,,20200129,20200129_008
553,113.64279249999998,T,30.0,3.2053422370617692,65.704345703125,4.582637729549249,45.5322265625,6.961602671118531,50.384521484375,,,20200129,20200129_008
555,114.0366325,T,5.0,4.557595993322203,66.009521484375,,,,,,,20200129,20200129_008
562,115.41509249999999,T,-30.0,,,,,,,,,20200129,20200129_008
564,115.80891249999999,T,-0.0,5.108514190317195,65.00244140625,,,,,,,20200129,20200129_008
566,116.2027325,T,-40.0,,,,,,,,,20200129,20200129_008
568,116.59659249999999,T,-5.0,5.409015025041736,65.5975341796875,,,,,,,20200129,20200129_008
570,116.99041249999999,T,10.0,4.232053422370617,66.10107421875,5.984974958263773,49.7283935546875,,,,,20200129,20200129_008
572,117.38425249999999,T,40.0,2.9048414023372287,65.6585693359375,4.232053422370617,45.41015625,6.185308848080133,43.548583984375,,,20200129,20200129_008
574,117.77809249999999,T,20.0,3.5809682804674456,65.85693359375,5.033388981636059,47.515869140625,,,,,20200129,20200129_008
576,118.17193249999998,T,-10.0,7.086811352253756,65.9637451171875,,,,,,,20200129,20200129_008
578,118.56575249999999,T,-20.0,,,,,,,,,20200129,20200129_008
580,118.95959249999999,T,30.0,3.2053422370617692,65.704345703125,4.557595993322203,45.989990234375,7.237061769616027,52.459716796875,,,20200129,20200129_008
582,119.35343249999998,T,5.0,4.482470784641068,65.5517578125,,,,,,,20200129,20200129_008
589,120.73189249999999,T,-30.0,,,,,,,,,20200129,20200129_008
591,121.12571249999999,T,0.0,5.083472454090151,65.8721923828125,,,,,,,20200129,20200129_008
593,121.51955249999999,T,-40.0,,,,,,,,,20200129,20200129_008
595,121.91339249999999,T,-5.0,5.7095158597662765,66.0247802734375,,,,,,,20200129,20200129_008
597,122.30721249999999,T,10.0,4.307178631051753,65.8721923828125,6.185308848080133,50.8575439453125,,,,,20200129,20200129_008
599,122.70105249999999,T,40.0,2.9048414023372287,65.582275390625,4.257095158597663,45.8831787109375,6.160267111853088,41.50390625,,,20200129,20200129_008
601,123.09491249999999,T,20.0,3.5809682804674456,65.093994140625,5.033388981636059,46.6461181640625,,,,,20200129,20200129_008
603,123.48873249999998,T,-10.0,6.861435726210351,65.3228759765625,,,,,,,20200129,20200129_008
605,123.88255249999999,T,-20.0,,,,,,,,,20200129,20200129_008
607,124.27639249999999,T,30.0,3.230383973288814,65.521240234375,4.607679465776293,45.867919921875,,,,,20200129,20200129_008
609,124.67023249999998,T,5.0,4.7328881469115185,65.7958984375,,,,,,,20200129,20200129_008
616,126.0486725,T,-30.0,,,,,,,,,20200129,20200129_008
618,126.44249249999999,T,0.0,5.108514190317195,65.2618408203125,,,,,,,20200129,20200129_008
620,126.83633249999998,T,-40.0,,,,,,,,,20200129,20200129_008
622,127.23019249999999,T,-5.0,5.959933222036727,65.8721923828125,,,,,,,20200129,20200129_008
624,127.62401249999999,T,10.0,4.006677796327212,64.88037109375,5.659432387312187,49.0570068359375,,,,,20200129,20200129_008
626,128.01785249999998,T,40.0,2.9048414023372287,65.1702880859375,4.257095158597663,45.074462890625,6.060100166944908,40.6494140625,,,20200129,20200129_008
628,128.4117125,T,20.0,3.731218697829716,65.24658203125,5.183639398998331,46.112060546875,,,,,20200129,20200129_008
630,128.8055125,T,-10.0,6.3606010016694485,65.61279296875,,,,,,,20200129,20200129_008
632,129.19935249999997,T,-20.0,,,,,,,,,20200129,20200129_008
634,129.5931925,T,30.0,3.230383973288814,64.9871826171875,4.607679465776293,44.6319580078125,7.287145242070117,52.42919921875,,,20200129,20200129_008
636,129.9870125,T,5.0,4.6828046744574285,65.277099609375,,,,,,,20200129,20200129_008
643,131.36545249999998,T,-30.0,,,,,,,,,20200129,20200129_008
645,131.7593125,T,0.0,5.058430717863105,65.0177001953125,,,,,,,20200129,20200129_008
647,132.1531125,T,-40.0,,,,,,,,,20200129,20200129_008
649,132.54695249999997,T,-5.0,5.834724540901502,64.8345947265625,,,,,,,20200129,20200129_008
651,132.9407925,T,10.0,4.307178631051753,64.8651123046875,6.260434056761268,49.9267578125,,,,,20200129,20200129_008
653,133.3346325,T,40.0,2.9048414023372287,64.3157958984375,4.232053422370617,44.281005859375,6.0851419031719525,40.71044921875,,,20200129,20200129_008
655,133.72847249999998,T,20.0,3.6060100166944906,64.5599365234375,5.083472454090151,46.1883544921875,,,,,20200129,20200129_008
657,134.1222925,T,-10.0,7.111853088480801,64.02587890625,,,,,,,20200129,20200129_008
659,134.5161325,T,-20.0,,,,,,,,,20200129,20200129_008
661,134.9099925,T,30.0,3.230383973288814,64.0869140625,4.607679465776293,43.6859130859375,,,,,20200129,20200129_008
663,135.3038125,T,5.0,4.457429048414023,63.9495849609375,6.686143572621035,49.74365234375,,,,,20200129,20200129_008
670,136.6822325,T,-30.0,,,,,,,,,20200129,20200129_008
