,time,code,ampshift,pspamp,exptname
1314,174.84434249999998,T,30.0,14.3890380859375,20200719_005
1316,175.12971249999998,T,40.0,14.5721435546875,20200719_005
1318,175.36018249999998,T,0.0,12.75634765625,20200719_005
1320,175.60787249999998,T,5.0,12.969970703125,20200719_005
1328,176.6323325,T,-30.0,9.2926025390625,20200719_005
1330,176.91722249999998,T,10.0,13.5955810546875,20200719_005
1332,177.17463249999997,T,-10.0,11.505126953125,20200719_005
1334,177.49770249999997,T,20.0,14.068603515625,20200719_005
1336,177.77191249999998,T,-20.0,12.51220703125,20200719_005
1338,178.06058249999998,T,-40.0,8.880615234375,20200719_005
1340,178.32607249999998,T,-5.0,12.51220703125,20200719_005
1342,178.59458249999997,T,30.0,14.3585205078125,20200719_005
1344,178.81283249999998,T,40.0,13.61083984375,20200719_005
1346,178.92140249999997,T,0.0,10.589599609375,20200719_005
1348,179.0051725,T,5.0,12.8936767578125,20200719_005
1356,179.40873249999999,T,-30.0,10.0860595703125,20200719_005
1358,179.58718249999998,T,10.0,12.847900390625,20200719_005
1360,179.8427725,T,-10.0,12.3748779296875,20200719_005
3971,492.09717249999994,T,-10.0,8.4991455078125,20200712_000
3973,492.21726249999995,T,20.0,30.4412841796875,20200712_000
3975,492.3343925,T,40.0,29.8614501953125,20200712_000
3977,492.45224249999995,T,30.0,30.4107666015625,20200712_000
3979,492.57305249999996,T,-5.0,11.322021484375,20200712_000
3981,492.7043025,T,5.0,17.8375244140625,20200712_000
3983,492.84105249999993,T,0.0,14.5416259765625,20200712_000
3985,492.98470249999997,T,-30.0,5.950927734375,20200712_000
3987,493.13479249999995,T,10.0,21.4691162109375,20200712_000
3989,493.29636249999993,T,-40.0,4.5623779296875,20200712_000
3991,493.46789249999995,T,-20.0,7.7056884765625,20200712_000
3999,494.28733249999993,T,-10.0,10.284423828125,20200712_000
4001,494.4507025,T,20.0,31.3873291015625,20200712_000
4003,494.6159125,T,40.0,31.2957763671875,20200712_000
4005,494.80972249999996,T,30.0,29.78515625,20200712_000
4007,495.00279249999994,T,-5.0,9.857177734375,20200712_000
4009,495.20630249999994,T,5.0,19.378662109375,20200712_000
4011,495.47469249999995,T,-0.0,16.9830322265625,20200712_000
4013,495.68134249999997,T,-30.0,5.7373046875,20200712_000
4015,495.92493249999995,T,10.0,22.52197265625,20200712_000
4017,496.1543225,T,-40.0,4.302978515625,20200712_000
4019,496.4239525,T,-20.0,8.4075927734375,20200712_000
4027,497.4921525,T,-10.0,9.9334716796875,20200712_000
4029,497.69204249999996,T,20.0,29.0985107421875,20200712_000
4031,497.93849249999994,T,40.0,31.9976806640625,20200712_000
4033,498.2265025,T,30.0,30.4107666015625,20200712_000
4035,498.49471249999993,T,-5.0,11.7340087890625,20200712_000
4037,498.70324249999993,T,5.0,20.294189453125,20200712_000
4039,498.88503249999997,T,-0.0,14.434814453125,20200712_000
4041,499.05240249999997,T,-30.0,5.9814453125,20200712_000
4043,499.21659249999993,T,10.0,20.477294921875,20200712_000
4045,499.39396249999993,T,-40.0,3.814697265625,20200712_000
4047,499.58091249999995,T,-20.0,8.23974609375,20200712_000
4055,500.5507325,T,-10.0,10.284423828125,20200712_000
4057,500.7261225,T,20.0,30.6549072265625,20200712_000
4059,500.90293249999996,T,40.0,30.1361083984375,20200712_000
4061,501.0963025,T,30.0,27.801513671875,20200712_000
4063,501.31763249999995,T,-5.0,11.6729736328125,20200712_000
4065,501.49532249999993,T,5.0,20.0347900390625,20200712_000
4067,501.66613249999995,T,0.0,15.045166015625,20200712_000
4069,501.81770249999994,T,-30.0,5.1116943359375,20200712_000
4071,501.97259249999996,T,10.0,21.5911865234375,20200712_000
4073,502.13870249999997,T,-40.0,4.5928955078125,20200712_000
4075,502.30291249999993,T,-20.0,7.8277587890625,20200712_000
4083,503.19235249999997,T,-10.0,9.796142578125,20200712_000
4085,503.40482249999997,T,20.0,32.16552734375,20200712_000
4087,503.65305249999994,T,40.0,30.70068359375,20200712_000
4089,503.90670249999994,T,30.0,29.1748046875,20200712_000
4091,504.17381249999994,T,-5.0,11.8865966796875,20200712_000
4093,504.44670249999996,T,5.0,19.775390625,20200712_000
4095,504.6669525,T,-0.0,15.93017578125,20200712_000
4097,504.84644249999997,T,-30.0,5.79833984375,20200712_000
4099,505.02735249999995,T,10.0,21.3623046875,20200712_000
4101,505.21150249999994,T,-40.0,4.45556640625,20200712_000
4103,505.41191249999997,T,-20.0,8.0718994140625,20200712_000
4111,506.4178525,T,-10.0,10.6353759765625,20200712_000
4113,506.60390249999995,T,20.0,31.341552734375,20200712_000
4115,506.80409249999997,T,40.0,30.5328369140625,20200712_000
4117,507.09514249999995,T,30.0,31.6619873046875,20200712_000
4119,507.36761249999995,T,-5.0,11.4593505859375,20200712_000
4121,507.55150249999997,T,5.0,19.71435546875,20200712_000
4123,507.69903249999993,T,-0.0,14.2059326171875,20200712_000
4125,507.81650249999996,T,-30.0,5.2490234375,20200712_000
4127,507.94359249999997,T,10.0,21.026611328125,20200712_000
4129,508.06972249999995,T,-40.0,4.2572021484375,20200712_000
4131,508.1997125,T,-20.0,8.3770751953125,20200712_000
4139,508.78285249999993,T,-10.0,9.7808837890625,20200712_000
4141,508.93914249999995,T,20.0,29.7698974609375,20200712_000
4143,509.09373249999993,T,40.0,29.815673828125,20200712_000
4145,509.25420249999996,T,30.0,30.426025390625,20200712_000
4147,509.43489249999993,T,-5.0,10.25390625,20200712_000
4149,509.61380249999996,T,5.0,18.4478759765625,20200712_000
4151,509.7922925,T,-0.0,13.8397216796875,20200712_000
4153,509.9600225,T,-30.0,6.28662109375,20200712_000
4155,510.13697249999996,T,10.0,20.904541015625,20200712_000
4157,510.31726249999997,T,-40.0,5.2032470703125,20200712_000
4159,510.52651249999997,T,-20.0,8.056640625,20200712_000
4167,511.4201525,T,-10.0,9.33837890625,20200712_000
4169,511.58254249999993,T,20.0,29.541015625,20200712_000
4171,511.75479249999995,T,40.0,30.029296875,20200712_000
4173,511.95970249999993,T,30.0,30.1971435546875,20200712_000
4175,512.1683125,T,-5.0,11.8865966796875,20200712_000
4177,512.3974225,T,5.0,19.4244384765625,20200712_000
4179,512.5916325,T,0.0,15.68603515625,20200712_000
4181,512.7664424999999,T,-30.0,4.119873046875,20200712_000
4183,512.9450125,T,10.0,20.5841064453125,20200712_000
4185,513.1218624999999,T,-40.0,4.4403076171875,20200712_000
4187,513.3761925,T,-20.0,8.026123046875,20200712_000
4195,514.4229525,T,-10.0,9.8724365234375,20200712_000
4197,514.6636225,T,20.0,30.2734375,20200712_000
4199,514.8758925,T,40.0,29.4647216796875,20200712_000
4201,515.1500024999999,T,30.0,28.8543701171875,20200712_000
4203,515.4258524999999,T,-5.0,10.8184814453125,20200712_000
4205,515.6875425,T,5.0,18.7225341796875,20200712_000
4207,515.9401325,T,0.0,14.312744140625,20200712_000
4209,516.1451424999999,T,-30.0,5.9967041015625,20200712_000
4211,516.4153924999999,T,10.0,20.355224609375,20200712_000
4213,516.7082425,T,-40.0,4.4403076171875,20200712_000
4215,516.9884925,T,-20.0,8.1787109375,20200712_000
4223,518.0127524999999,T,-10.0,10.07080078125,20200712_000
4225,518.2158425,T,20.0,29.449462890625,20200712_000
4227,518.4478325,T,40.0,29.449462890625,20200712_000
4229,518.7226224999999,T,30.0,31.7535400390625,20200712_000
4231,518.9603924999999,T,-5.0,10.3607177734375,20200712_000
4233,519.1546424999999,T,5.0,17.9901123046875,20200712_000
4235,519.3397924999999,T,0.0,15.13671875,20200712_000
4237,519.4983625,T,-30.0,5.157470703125,20200712_000
4239,519.6648925,T,10.0,19.59228515625,20200712_000
4241,519.8235225,T,-40.0,4.0740966796875,20200712_000
4243,519.9957125,T,-20.0,8.23974609375,20200712_000
4251,520.8390724999999,T,-10.0,9.5062255859375,20200712_000
4253,521.0141024999999,T,20.0,30.303955078125,20200712_000
4255,521.1868525,T,40.0,29.0985107421875,20200712_000
4257,521.3798425,T,30.0,28.564453125,20200712_000
4259,521.6439124999999,T,-5.0,11.04736328125,20200712_000
4261,521.9142025,T,5.0,19.22607421875,20200712_000
4263,522.1686924999999,T,-0.0,14.2364501953125,20200712_000
4265,522.3551024999999,T,-30.0,5.1727294921875,20200712_000
4267,522.6263524999999,T,10.0,20.93505859375,20200712_000
4269,522.8779625,T,-40.0,3.96728515625,20200712_000
4271,523.1603325,T,-20.0,7.6904296875,20200712_000
4279,524.1912725,T,-10.0,9.8724365234375,20200712_000
4281,524.3810625,T,20.0,28.4271240234375,20200712_000
4283,524.5752924999999,T,40.0,28.2135009765625,20200712_000
4285,524.8054424999999,T,30.0,29.60205078125,20200712_000
4287,525.0893725,T,-5.0,10.92529296875,20200712_000
4289,525.3015224999999,T,5.0,19.1497802734375,20200712_000
4291,525.5394325,T,-0.0,14.129638671875,20200712_000
4293,525.7379625,T,-30.0,4.1046142578125,20200712_000
4295,525.9598524999999,T,10.0,20.5535888671875,20200712_000
4297,526.2103024999999,T,-40.0,4.2572021484375,20200712_000
4299,526.4935925,T,-20.0,8.3160400390625,20200712_000
4307,527.4412325,T,-10.0,9.4451904296875,20200712_000
4309,527.6201424999999,T,20.0,28.4271240234375,20200712_000
4311,527.8096125,T,40.0,29.0679931640625,20200712_000
197,39.53917499999999,T,30.0,20.9503173828125,20200614_002_ampshift
199,39.767224999999996,T,-40.0,8.36181640625,20200614_002_ampshift
201,40.085294999999995,T,10.0,20.7061767578125,20200614_002_ampshift
203,40.420964999999995,T,-10.0,11.322021484375,20200614_002_ampshift
205,40.847314999999995,T,0.0,18.8751220703125,20200614_002_ampshift
207,41.277964999999995,T,40.0,20.20263671875,20200614_002_ampshift
209,41.732074999999995,T,-5.0,13.4429931640625,20200614_002_ampshift
211,42.144864999999996,T,-20.0,10.2996826171875,20200614_002_ampshift
213,42.297115,T,5.0,18.6614990234375,20200614_002_ampshift
215,42.383824999999995,T,-30.0,6.500244140625,20200614_002_ampshift
217,42.485555,T,20.0,20.7977294921875,20200614_002_ampshift
225,43.343394999999994,T,30.0,20.8740234375,20200614_002_ampshift
227,43.703185,T,-40.0,6.9732666015625,20200614_002_ampshift
229,44.075374999999994,T,10.0,20.0958251953125,20200614_002_ampshift
231,44.478624999999994,T,-10.0,12.359619140625,20200614_002_ampshift
233,44.916554999999995,T,0.0,14.95361328125,20200614_002_ampshift
235,45.366764999999994,T,40.0,19.2718505859375,20200614_002_ampshift
237,45.78485499999999,T,-5.0,13.5040283203125,20200614_002_ampshift
239,46.231624999999994,T,-20.0,9.6435546875,20200614_002_ampshift
241,46.635115,T,5.0,17.51708984375,20200614_002_ampshift
243,47.046265,T,-30.0,7.7362060546875,20200614_002_ampshift
245,47.48401499999999,T,20.0,20.0653076171875,20200614_002_ampshift
253,49.235994999999996,T,30.0,21.30126953125,20200614_002_ampshift
255,49.679325,T,-40.0,6.805419921875,20200614_002_ampshift
257,50.126315,T,10.0,20.3399658203125,20200614_002_ampshift
259,50.522225,T,-10.0,11.444091796875,20200614_002_ampshift
261,50.91831499999999,T,0.0,18.7225341796875,20200614_002_ampshift
263,51.338044999999994,T,40.0,18.9971923828125,20200614_002_ampshift
265,51.779014999999994,T,-5.0,12.9547119140625,20200614_002_ampshift
267,52.169385,T,-20.0,9.3231201171875,20200614_002_ampshift
269,52.56451499999999,T,5.0,17.6544189453125,20200614_002_ampshift
271,52.94412499999999,T,-30.0,8.9569091796875,20200614_002_ampshift
273,53.32803499999999,T,20.0,20.5230712890625,20200614_002_ampshift
281,55.078574999999994,T,30.0,20.4925537109375,20200614_002_ampshift
283,55.501225,T,-40.0,7.3699951171875,20200614_002_ampshift
285,55.95921499999999,T,10.0,20.050048828125,20200614_002_ampshift
287,56.384125,T,-10.0,11.993408203125,20200614_002_ampshift
289,56.839014999999996,T,0.0,15.56396484375,20200614_002_ampshift
291,57.260785,T,40.0,21.17919921875,20200614_002_ampshift
293,57.737615,T,-5.0,13.580322265625,20200614_002_ampshift
295,58.155024999999995,T,-20.0,11.2457275390625,20200614_002_ampshift
297,58.595654999999994,T,5.0,18.5546875,20200614_002_ampshift
299,59.04606499999999,T,-30.0,8.1787109375,20200614_002_ampshift
301,59.513254999999994,T,20.0,20.782470703125,20200614_002_ampshift
309,61.255354999999994,T,30.0,21.78955078125,20200614_002_ampshift
311,61.69336499999999,T,-40.0,8.087158203125,20200614_002_ampshift
313,62.085274999999996,T,10.0,18.73779296875,20200614_002_ampshift
315,62.460764999999995,T,-10.0,11.993408203125,20200614_002_ampshift
317,62.882715,T,-0.0,15.2435302734375,20200614_002_ampshift
319,63.295024999999995,T,40.0,21.4996337890625,20200614_002_ampshift
321,63.723555,T,-5.0,14.22119140625,20200614_002_ampshift
323,64.183325,T,-20.0,11.6424560546875,20200614_002_ampshift
325,64.614515,T,5.0,19.7601318359375,20200614_002_ampshift
327,65.013785,T,-30.0,8.23974609375,20200614_002_ampshift
329,65.457715,T,20.0,21.636962890625,20200614_002_ampshift
337,67.171235,T,30.0,22.430419921875,20200614_002_ampshift
339,67.647745,T,-40.0,9.5062255859375,20200614_002_ampshift
341,68.05745499999999,T,10.0,19.3328857421875,20200614_002_ampshift
343,68.498825,T,-10.0,11.7034912109375,20200614_002_ampshift
345,68.86091499999999,T,0.0,14.46533203125,20200614_002_ampshift
347,69.23846499999999,T,40.0,21.148681640625,20200614_002_ampshift
349,69.616315,T,-5.0,13.0157470703125,20200614_002_ampshift
351,70.02974499999999,T,-20.0,11.29150390625,20200614_002_ampshift
353,70.483515,T,5.0,18.1121826171875,20200614_002_ampshift
355,70.93732499999999,T,-30.0,9.27734375,20200614_002_ampshift
357,71.322755,T,20.0,22.52197265625,20200614_002_ampshift
365,73.034015,T,30.0,22.5067138671875,20200614_002_ampshift
367,73.47422499999999,T,-40.0,8.97216796875,20200614_002_ampshift
369,73.952135,T,10.0,19.3939208984375,20200614_002_ampshift
371,74.360565,T,-10.0,12.0391845703125,20200614_002_ampshift
373,74.765335,T,0.0,15.0299072265625,20200614_002_ampshift
375,75.090465,T,40.0,20.6451416015625,20200614_002_ampshift
377,75.459115,T,-5.0,13.4735107421875,20200614_002_ampshift
379,75.82438499999999,T,-20.0,9.94873046875,20200614_002_ampshift
381,76.234855,T,5.0,21.2860107421875,20200614_002_ampshift
383,76.71204499999999,T,-30.0,9.46044921875,20200614_002_ampshift
385,77.148815,T,20.0,22.76611328125,20200614_002_ampshift
393,78.384515,T,30.0,19.866943359375,20200614_002_ampshift
395,78.711045,T,-40.0,8.9263916015625,20200614_002_ampshift
397,78.979895,T,10.0,19.256591796875,20200614_002_ampshift
399,79.33274499999999,T,-10.0,11.871337890625,20200614_002_ampshift
401,79.67601499999999,T,-0.0,15.3961181640625,20200614_002_ampshift
403,79.981625,T,40.0,22.2320556640625,20200614_002_ampshift
405,80.360435,T,-5.0,14.16015625,20200614_002_ampshift
407,80.727925,T,-20.0,11.2457275390625,20200614_002_ampshift
409,81.132735,T,5.0,19.134521484375,20200614_002_ampshift
411,81.528725,T,-30.0,10.31494140625,20200614_002_ampshift
413,81.904535,T,20.0,21.697998046875,20200614_002_ampshift
1275,125.66056999999999,t,-30.0,2.5634765625,20200107_004_ampshift2
1281,126.05514999999998,t,30.0,13.4124755859375,20200107_004_ampshift2
1287,126.53088999999999,t,40.0,12.3291015625,20200107_004_ampshift2
1293,126.99954999999999,t,10.0,11.71875,20200107_004_ampshift2
1299,127.43686999999998,t,-20.0,4.638671875,20200107_004_ampshift2
1305,127.86654999999999,t,5.0,10.986328125,20200107_004_ampshift2
1311,128.27217,t,-40.0,1.9378662109375,20200107_004_ampshift2
1317,128.68741,t,20.0,13.031005859375,20200107_004_ampshift2
1323,129.06265,t,0.0,9.3536376953125,20200107_004_ampshift2
1329,129.30817,t,-10.0,5.6915283203125,20200107_004_ampshift2
1335,129.62296999999998,t,-5.0,10.4522705078125,20200107_004_ampshift2
1338,129.78399,t,0.0,11.383056640625,20200107_004_ampshift2
1362,131.25437,t,-30.0,2.44140625,20200107_004_ampshift2
1368,131.63655,t,30.0,11.9171142578125,20200107_004_ampshift2
1374,132.05525,t,40.0,16.204833984375,20200107_004_ampshift2
1380,132.44669,t,10.0,10.009765625,20200107_004_ampshift2
1386,132.85799,t,-20.0,4.2724609375,20200107_004_ampshift2
1392,133.28805,t,5.0,9.9029541015625,20200107_004_ampshift2
1398,133.71435,t,-40.0,2.0294189453125,20200107_004_ampshift2
1404,134.13359,t,20.0,8.11767578125,20200107_004_ampshift2
1410,134.55304999999998,t,-0.0,10.4217529296875,20200107_004_ampshift2
1416,134.97664999999998,t,-10.0,5.06591796875,20200107_004_ampshift2
1422,135.38771,t,-5.0,8.4991455078125,20200107_004_ampshift2
1425,135.58724999999998,t,-0.0,10.1776123046875,20200107_004_ampshift2
1449,137.17148999999998,t,-30.0,1.7242431640625,20200107_004_ampshift2
1455,137.59427,t,30.0,9.70458984375,20200107_004_ampshift2
1461,138.01874999999998,t,40.0,13.5955810546875,20200107_004_ampshift2
1467,138.44805,t,10.0,9.796142578125,20200107_004_ampshift2
1473,138.86178999999998,t,-20.0,2.716064453125,20200107_004_ampshift2
1479,139.28069,t,5.0,11.77978515625,20200107_004_ampshift2
1485,139.68105,t,-40.0,1.434326171875,20200107_004_ampshift2
1491,140.08544999999998,t,20.0,13.641357421875,20200107_004_ampshift2
1497,140.48995,t,0.0,11.3067626953125,20200107_004_ampshift2
1503,140.90590999999998,t,-10.0,5.462646484375,20200107_004_ampshift2
1509,141.32079,t,-5.0,5.5389404296875,20200107_004_ampshift2
1512,141.51194999999998,t,0.0,6.866455078125,20200107_004_ampshift2
1536,143.12139,t,-30.0,3.0670166015625,20200107_004_ampshift2
1542,143.54686999999998,t,30.0,11.7340087890625,20200107_004_ampshift2
1548,143.97347,t,40.0,12.664794921875,20200107_004_ampshift2
1554,144.37705,t,10.0,11.4593505859375,20200107_004_ampshift2
1560,144.79315,t,-20.0,3.021240234375,20200107_004_ampshift2
1566,145.21875,t,5.0,9.1400146484375,20200107_004_ampshift2
1572,145.61130999999997,t,-40.0,2.4261474609375,20200107_004_ampshift2
1578,146.01266999999999,t,20.0,8.544921875,20200107_004_ampshift2
1584,146.43114999999997,t,0.0,10.6201171875,20200107_004_ampshift2
1590,146.86848999999998,t,-10.0,5.1727294921875,20200107_004_ampshift2
1596,147.25867,t,-5.0,8.8348388671875,20200107_004_ampshift2
1599,147.46955,t,0.0,8.8653564453125,20200107_004_ampshift2
1623,149.06618999999998,t,-30.0,3.5247802734375,20200107_004_ampshift2
1629,149.49639,t,30.0,9.7503662109375,20200107_004_ampshift2
1635,149.88735,t,40.0,10.7421875,20200107_004_ampshift2
1641,150.30374999999998,t,10.0,11.4898681640625,20200107_004_ampshift2
1647,150.74185,t,-20.0,3.3721923828125,20200107_004_ampshift2
1653,151.16154999999998,t,5.0,8.3770751953125,20200107_004_ampshift2
1659,151.57465,t,-40.0,2.6702880859375,20200107_004_ampshift2
1665,152.01191,t,20.0,12.1917724609375,20200107_004_ampshift2
1671,152.43997,t,-0.0,6.591796875,20200107_004_ampshift2
1677,152.86884999999998,t,-10.0,4.9285888671875,20200107_004_ampshift2
1683,153.30884999999998,t,-5.0,5.7525634765625,20200107_004_ampshift2
1686,153.51045,t,-0.0,7.7362060546875,20200107_004_ampshift2
1710,155.18965,t,-30.0,2.3651123046875,20200107_004_ampshift2
1716,155.61864999999997,t,30.0,9.2315673828125,20200107_004_ampshift2
1722,156.05825,t,40.0,12.87841796875,20200107_004_ampshift2
1728,156.49814999999998,t,10.0,7.0953369140625,20200107_004_ampshift2
1734,156.93595,t,-20.0,4.364013671875,20200107_004_ampshift2
1740,157.37654999999998,t,5.0,8.880615234375,20200107_004_ampshift2
1746,157.81635,t,-40.0,1.9073486328125,20200107_004_ampshift2
1752,158.26217,t,20.0,10.1318359375,20200107_004_ampshift2
1758,158.68999,t,-0.0,7.568359375,20200107_004_ampshift2
1764,159.09664999999998,t,-10.0,7.3699951171875,20200107_004_ampshift2
1770,159.53671,t,-5.0,6.0882568359375,20200107_004_ampshift2
1773,159.75169,t,0.0,9.5672607421875,20200107_004_ampshift2
1797,161.33928999999998,t,-30.0,2.593994140625,20200107_004_ampshift2
1803,161.76074999999997,t,30.0,10.5438232421875,20200107_004_ampshift2
1809,162.18008999999998,t,40.0,11.7950439453125,20200107_004_ampshift2
1815,162.62796999999998,t,10.0,10.8489990234375,20200107_004_ampshift2
1821,163.07614999999998,t,-20.0,2.288818359375,20200107_004_ampshift2
1827,163.46819,t,5.0,9.9945068359375,20200107_004_ampshift2
1833,163.89325,t,-40.0,0.762939453125,20200107_004_ampshift2
1839,164.31741,t,20.0,9.2315673828125,20200107_004_ampshift2
1845,164.73114999999999,t,0.0,5.9814453125,20200107_004_ampshift2
1851,165.15281,t,-10.0,4.119873046875,20200107_004_ampshift2
1857,165.57996999999997,t,-5.0,8.880615234375,20200107_004_ampshift2
1860,165.78924999999998,t,-0.0,6.4697265625,20200107_004_ampshift2
1884,167.54220999999998,t,-30.0,2.716064453125,20200107_004_ampshift2
1890,167.96634999999998,t,30.0,8.8348388671875,20200107_004_ampshift2
1896,168.39264999999997,t,40.0,15.0604248046875,20200107_004_ampshift2
1902,168.79534999999998,t,10.0,8.8958740234375,20200107_004_ampshift2
1908,169.22975,t,-20.0,2.349853515625,20200107_004_ampshift2
1914,169.62180999999998,t,5.0,9.7503662109375,20200107_004_ampshift2
