,time,code,ampshift,fsl,onset,spkamp,exptname,animalID
276,55.45809249999999,T,40.0,4.053377814845704,2.8773978315262716,66.986083984375,20200129_012,20200129
278,55.8518925,T,-5.0,,,0.0,20200129_012,20200129
285,57.23021249999999,T,0.0,8.281901584653879,5.604670558799,61.7218017578125,20200129_012,20200129
287,57.62401249999999,T,-10.0,,,0.0,20200129_012,20200129
289,58.0178125,T,30.0,4.954128440366972,3.127606338615513,65.8416748046875,20200129_012,20200129
291,58.4116125,T,-40.0,,,0.0,20200129_012,20200129
293,58.805412499999996,T,10.0,7.656380316930776,4.178482068390325,63.8427734375,20200129_012,20200129
295,59.199232499999994,T,-20.0,,,0.0,20200129_012,20200129
297,59.59301249999999,T,5.0,6.880733944954128,4.628857381150959,65.5364990234375,20200129_012,20200129
299,59.98683249999999,T,-30.0,,,0.0,20200129_012,20200129
301,60.3806325,T,20.0,6.655546288573811,3.5529608006672224,62.6678466796875,20200129_012,20200129
303,60.774432499999996,T,40.0,4.028356964136781,2.852376980817348,66.986083984375,20200129_012,20200129
305,61.168232499999995,T,-5.0,,,0.0,20200129_012,20200129
312,62.5465525,T,-0.0,,,0.0,20200129_012,20200129
314,62.940352499999996,T,-10.0,9.63302752293578,9.057547956630525,63.0035400390625,20200129_012,20200129
316,63.334152499999995,T,30.0,3.778148457047539,3.0525437864887404,65.1397705078125,20200129_012,20200129
318,63.727952499999994,T,-40.0,,,0.0,20200129_012,20200129
320,64.1217525,T,10.0,7.906588824020016,4.128440366972478,60.8062744140625,20200129_012,20200129
322,64.5155525,T,-20.0,9.58298582151793,7.256046705587989,62.7899169921875,20200129_012,20200129
324,64.9093525,T,5.0,5.629691409507923,4.829024186822352,63.1256103515625,20200129_012,20200129
326,65.30317249999999,T,-30.0,,,0.0,20200129_012,20200129
328,65.6969725,T,20.0,5.004170141784821,3.452877397831526,64.3157958984375,20200129_012,20200129
330,66.09079249999999,T,40.0,3.603002502085071,2.902418682235196,64.3310546875,20200129_012,20200129
332,66.48459249999999,T,-5.0,9.082568807339449,5.779816513761467,61.676025390625,20200129_012,20200129
339,67.8628925,T,0.0,5.454545454545454,4.9040867389491245,62.6068115234375,20200129_012,20200129
341,68.25671249999999,T,-10.0,,,0.0,20200129_012,20200129
343,68.6504925,T,30.0,5.104253544620517,3.127606338615513,63.7359619140625,20200129_012,20200129
345,69.0442925,T,-40.0,,,0.0,20200129_012,20200129
347,69.43811249999999,T,10.0,7.256046705587989,4.253544620517098,62.4237060546875,20200129_012,20200129
349,69.8318925,T,-20.0,,,0.0,20200129_012,20200129
351,70.2257125,T,5.0,,,0.0,20200129_012,20200129
353,70.6195125,T,-30.0,,,0.0,20200129_012,20200129
355,71.0133125,T,20.0,5.204336947456214,3.5279399499582986,63.9801025390625,20200129_012,20200129
357,71.4071125,T,40.0,4.178482068390325,2.8773978315262716,64.1632080078125,20200129_012,20200129
359,71.8009125,T,-5.0,,,0.0,20200129_012,20200129
366,73.1792325,T,0.0,,,0.0,20200129_012,20200129
368,73.5730325,T,-10.0,10.158465387823185,9.557964970809007,60.4248046875,20200129_012,20200129
370,73.9668325,T,30.0,4.628857381150959,3.177648040033361,61.492919921875,20200129_012,20200129
372,74.3606525,T,-40.0,,,0.0,20200129_012,20200129
374,74.7544525,T,10.0,8.006672226855713,4.403669724770642,56.0455322265625,20200129_012,20200129
376,75.1482525,T,-20.0,,,0.0,20200129_012,20200129
378,75.5420525,T,5.0,8.607172643869891,4.753961634695579,57.7392578125,20200129_012,20200129
380,75.93587249999999,T,-30.0,,,0.0,20200129_012,20200129
382,76.32967249999999,T,20.0,7.005838198498749,3.603002502085071,54.3060302734375,20200129_012,20200129
384,76.72349249999999,T,40.0,3.878231859883236,2.902418682235196,60.48583984375,20200129_012,20200129
386,77.11729249999999,T,-5.0,,,0.0,20200129_012,20200129
393,78.49559249999999,T,-0.0,,,0.0,20200129_012,20200129
395,78.8893925,T,-10.0,,,0.0,20200129_012,20200129
397,79.2831925,T,30.0,4.528773978315263,3.127606338615513,60.85205078125,20200129_012,20200129
399,79.67701249999999,T,-40.0,,,0.0,20200129_012,20200129
401,80.07081249999999,T,10.0,7.706422018348624,4.32860717264387,55.5572509765625,20200129_012,20200129
403,80.46461249999999,T,-20.0,,,0.0,20200129_012,20200129
405,80.85841249999999,T,5.0,7.756463719766472,5.054211843202668,58.0902099609375,20200129_012,20200129
407,81.2522125,T,-30.0,,,0.0,20200129_012,20200129
409,81.64603249999999,T,20.0,5.029190992493745,3.678065054211843,61.431884765625,20200129_012,20200129
411,82.03983249999999,T,40.0,3.402835696413678,2.8023352793995,60.7452392578125,20200129_012,20200129
413,82.43363249999999,T,-5.0,,,0.0,20200129_012,20200129
420,83.8119725,T,-0.0,,,0.0,20200129_012,20200129
422,84.20579249999999,T,-10.0,,,0.0,20200129_012,20200129
424,84.59961249999999,T,30.0,4.954128440366972,3.1025854879065884,62.1337890625,20200129_012,20200129
426,84.9933925,T,-40.0,,,0.0,20200129_012,20200129
428,85.3871925,T,10.0,6.53044203502919,4.178482068390325,60.2874755859375,20200129_012,20200129
430,85.7809925,T,-20.0,,,0.0,20200129_012,20200129
432,86.1747925,T,5.0,8.056713928273561,4.829024186822352,58.89892578125,20200129_012,20200129
434,86.5685925,T,-30.0,,,0.0,20200129_012,20200129
436,86.9624125,T,20.0,5.679733110925771,3.6280233527939947,62.1490478515625,20200129_012,20200129
438,87.3562125,T,40.0,3.3778148457047537,2.8273561301084236,61.4471435546875,20200129_012,20200129
440,87.7500125,T,-5.0,,,0.0,20200129_012,20200129
447,89.1283325,T,0.0,,,0.0,20200129_012,20200129
449,89.52215249999999,T,-10.0,,,0.0,20200129_012,20200129
451,89.91595249999999,T,30.0,3.928273561301084,3.2026688907422853,63.568115234375,20200129_012,20200129
453,90.30975249999999,T,-40.0,,,0.0,20200129_012,20200129
455,90.70355249999999,T,10.0,7.706422018348624,4.32860717264387,60.60791015625,20200129_012,20200129
457,91.097355,T,-20.0,,,0.0,20200129_012,20200129
459,91.49117249999999,T,5.0,6.305254378648874,4.728940783986655,63.079833984375,20200129_012,20200129
461,91.8849925,T,-30.0,,,0.0,20200129_012,20200129
463,92.2787925,T,20.0,5.204336947456214,3.678065054211843,63.7054443359375,20200129_012,20200129
465,92.6725925,T,40.0,4.128440366972478,2.8773978315262716,63.1561279296875,20200129_012,20200129
467,93.0664125,T,-5.0,,,0.0,20200129_012,20200129
474,94.4447125,T,0.0,,,0.0,20200129_012,20200129
476,94.8385125,T,-10.0,,,0.0,20200129_012,20200129
478,95.23231249999999,T,30.0,4.428690575479566,3.0775646371976646,65.4296875,20200129_012,20200129
480,95.6261325,T,-40.0,,,0.0,20200129_012,20200129
482,96.0199325,T,10.0,7.206005004170142,4.228523769808174,61.279296875,20200129_012,20200129
484,96.4137325,T,-20.0,,,0.0,20200129_012,20200129
486,96.8075325,T,5.0,,,0.0,20200129_012,20200129
488,97.20133249999999,T,-30.0,,,0.0,20200129_012,20200129
490,97.59513249999999,T,20.0,6.355296080066722,3.5279399499582986,61.431884765625,20200129_012,20200129
492,97.9889525,T,40.0,3.953294412010008,2.7773144286905755,65.765380859375,20200129_012,20200129
494,98.3827525,T,-5.0,5.579649708090075,4.929107589658049,63.568115234375,20200129_012,20200129
501,99.76105249999999,T,0.0,,,0.0,20200129_012,20200129
503,100.15485249999999,T,-10.0,,,0.0,20200129_012,20200129
505,100.54865249999999,T,30.0,5.30442035029191,3.1025854879065884,63.262939453125,20200129_012,20200129
507,100.9424725,T,-40.0,,,0.0,20200129_012,20200129
509,101.33625249999999,T,10.0,6.130108423686405,4.403669724770642,63.3544921875,20200129_012,20200129
511,101.73007249999999,T,-20.0,,,0.0,20200129_012,20200129
513,102.1238925,T,5.0,7.93160967472894,5.129274395329441,60.7147216796875,20200129_012,20200129
515,102.5176925,T,-30.0,,,0.0,20200129_012,20200129
517,102.9114925,T,20.0,5.029190992493745,3.452877397831526,64.1326904296875,20200129_012,20200129
519,103.3052925,T,40.0,3.402835696413678,2.852376980817348,64.0716552734375,20200129_012,20200129
521,103.69909249999999,T,-5.0,,,0.0,20200129_012,20200129
528,105.0774125,T,0.0,6.28023352793995,5.554628857381151,63.9495849609375,20200129_012,20200129
530,105.4712125,T,-10.0,,,0.0,20200129_012,20200129
532,105.86501249999999,T,30.0,3.728106755629691,3.152627189324437,64.27001953125,20200129_012,20200129
534,106.2588325,T,-40.0,,,0.0,20200129_012,20200129
536,106.6526325,T,10.0,6.5804837364470385,4.278565471226021,63.7359619140625,20200129_012,20200129
5,1.9505024999999998,T,-30.0,2.602168473728107,2.2268557130942455,27.3590087890625,20200204_000,20200204
7,2.3441025,T,20.0,2.0517097581317767,1.701417848206839,26.7791748046875,20200204_000,20200204
9,2.7377024999999997,T,-5.0,2.1517931609674728,1.0258548790658883,26.763916015625,20200204_000,20200204
11,3.1313025,T,-10.0,2.176814011676397,1.8265221017514597,26.6265869140625,20200204_000,20200204
13,3.5249224999999997,T,-20.0,2.3269391159299415,2.0016680567139282,26.6571044921875,20200204_000,20200204
15,3.9185224999999995,T,40.0,2.0517097581317767,1.0258548790658883,27.0843505859375,20200204_000,20200204
17,4.312142499999999,T,-40.0,3.35279399499583,2.627189324437031,26.5350341796875,20200204_000,20200204
19,4.7057424999999995,T,10.0,,,0.0,20200204_000,20200204
21,5.0993625,T,30.0,2.0517097581317767,1.0258548790658883,27.1148681640625,20200204_000,20200204
23,5.493002499999999,T,0.0,2.1017514595496247,1.0258548790658883,27.28271484375,20200204_000,20200204
25,5.8866024999999995,T,5.0,2.0767306088407005,1.7764804003336112,27.7099609375,20200204_000,20200204
32,7.2642025,T,-30.0,2.602168473728107,2.2268557130942455,30.5328369140625,20200204_000,20200204
34,7.657822499999999,T,20.0,2.0767306088407005,1.0258548790658883,30.70068359375,20200204_000,20200204
36,8.0514225,T,-5.0,2.176814011676397,1.0258548790658883,30.975341796875,20200204_000,20200204
38,8.4450425,T,-10.0,2.201834862385321,1.8015012510425354,30.975341796875,20200204_000,20200204
40,8.8386625,T,-20.0,2.3269391159299415,1.926605504587156,31.5399169921875,20200204_000,20200204
42,9.2322625,T,40.0,2.0517097581317767,1.0258548790658883,31.1431884765625,20200204_000,20200204
44,9.625902499999999,T,-40.0,3.302752293577982,2.602168473728107,31.9671630859375,20200204_000,20200204
46,10.0195025,T,10.0,2.0767306088407005,1.0258548790658883,32.0892333984375,20200204_000,20200204
48,10.413102499999999,T,30.0,2.026688907422852,1.651376146788991,32.3486328125,20200204_000,20200204
50,10.806702499999998,T,-0.0,2.126772310258549,1.0258548790658883,32.989501953125,20200204_000,20200204
52,11.2003025,T,5.0,2.1017514595496247,1.0258548790658883,33.0963134765625,20200204_000,20200204
59,12.577962499999998,T,-30.0,2.627189324437031,2.201834862385321,34.515380859375,20200204_000,20200204
61,12.9715625,T,20.0,2.0767306088407005,1.7514595496246872,34.271240234375,20200204_000,20200204
63,13.365202499999999,T,-5.0,2.1517931609674728,1.0258548790658883,34.6221923828125,20200204_000,20200204
65,13.758802499999998,T,-10.0,2.201834862385321,1.8265221017514597,34.9884033203125,20200204_000,20200204
67,14.152402499999999,T,-20.0,2.3269391159299415,1.976647206005004,34.6527099609375,20200204_000,20200204
69,14.546002499999998,T,40.0,2.026688907422852,1.0258548790658883,35.4461669921875,20200204_000,20200204
71,14.939622499999999,T,-40.0,3.427856547122602,2.702251876563803,35.4461669921875,20200204_000,20200204
73,15.333222499999998,T,10.0,2.1017514595496247,1.0258548790658883,35.614013671875,20200204_000,20200204
75,15.726842499999998,T,30.0,2.0517097581317767,1.0258548790658883,35.614013671875,20200204_000,20200204
77,16.1204625,T,0.0,2.126772310258549,1.0258548790658883,34.881591796875,20200204_000,20200204
79,16.514062499999998,T,5.0,2.1017514595496247,1.0258548790658883,33.7371826171875,20200204_000,20200204
86,17.891702499999997,T,-30.0,2.627189324437031,2.126772310258549,33.26416015625,20200204_000,20200204
88,18.2853225,T,20.0,2.0767306088407005,1.0258548790658883,32.5164794921875,20200204_000,20200204
90,18.6789225,T,-5.0,2.176814011676397,1.0258548790658883,32.3028564453125,20200204_000,20200204
92,19.072542499999997,T,-10.0,2.2268557130942455,1.9015846538782317,31.982421875,20200204_000,20200204
94,19.466142499999997,T,-20.0,2.3519599666388658,1.0258548790658883,31.7840576171875,20200204_000,20200204
96,19.8597625,T,40.0,2.0517097581317767,1.0258548790658883,31.4788818359375,20200204_000,20200204
98,20.2534025,T,-40.0,3.427856547122602,2.627189324437031,31.25,20200204_000,20200204
100,20.6470025,T,10.0,2.0767306088407005,1.0258548790658883,31.4788818359375,20200204_000,20200204
102,21.0406025,T,30.0,2.0517097581317767,1.0258548790658883,31.219482421875,20200204_000,20200204
104,21.434202499999998,T,0.0,2.126772310258549,1.0258548790658883,30.8380126953125,20200204_000,20200204
106,21.827822499999996,T,5.0,2.126772310258549,1.7514595496246872,31.0211181640625,20200204_000,20200204
113,23.205502499999998,T,-30.0,2.652210175145955,2.2768974145120935,30.6396484375,20200204_000,20200204
115,23.599102499999997,T,20.0,2.0517097581317767,1.0258548790658883,30.670166015625,20200204_000,20200204
117,23.992702499999996,T,-5.0,2.1517931609674728,1.0258548790658883,30.8685302734375,20200204_000,20200204
119,24.3863225,T,-10.0,2.201834862385321,1.9015846538782317,31.1279296875,20200204_000,20200204
121,24.779922499999998,T,-20.0,2.3519599666388658,1.976647206005004,31.005859375,20200204_000,20200204
123,25.173542499999996,T,40.0,2.0517097581317767,1.0258548790658883,30.9906005859375,20200204_000,20200204
125,25.5671425,T,-40.0,3.427856547122602,1.0258548790658883,31.280517578125,20200204_000,20200204
127,25.960802499999996,T,10.0,2.1017514595496247,1.0258548790658883,30.8837890625,20200204_000,20200204
129,26.3544025,T,30.0,2.0517097581317767,1.0258548790658883,31.1737060546875,20200204_000,20200204
131,26.7480025,T,0.0,2.126772310258549,1.0258548790658883,31.3720703125,20200204_000,20200204
133,27.141622499999997,T,5.0,2.126772310258549,1.0258548790658883,31.31103515625,20200204_000,20200204
140,28.519262499999996,T,-30.0,2.652210175145955,2.2518765638031693,30.8685302734375,20200204_000,20200204
142,28.912902499999998,T,20.0,2.0767306088407005,1.0258548790658883,30.2581787109375,20200204_000,20200204
144,29.306502499999997,T,-5.0,2.1517931609674728,1.0258548790658883,30.3802490234375,20200204_000,20200204
146,29.700102499999996,T,-10.0,2.201834862385321,1.8765638031693077,30.2734375,20200204_000,20200204
148,30.0937225,T,-20.0,2.3769808173477895,1.0258548790658883,30.1666259765625,20200204_000,20200204
150,30.487342499999997,T,40.0,2.0517097581317767,1.0258548790658883,30.4412841796875,20200204_000,20200204
152,30.8809625,T,-40.0,3.402835696413678,1.0258548790658883,30.548095703125,20200204_000,20200204
154,31.274602499999997,T,10.0,2.1017514595496247,1.7764804003336112,29.7088623046875,20200204_000,20200204
156,31.668202499999996,T,30.0,2.0517097581317767,1.0258548790658883,29.8004150390625,20200204_000,20200204
158,32.0618025,T,-0.0,2.126772310258549,1.0258548790658883,30.059814453125,20200204_000,20200204
160,32.4554025,T,5.0,2.126772310258549,1.0258548790658883,30.09033203125,20200204_000,20200204
167,33.833102499999995,T,-30.0,2.652210175145955,2.3019182652210173,29.4647216796875,20200204_000,20200204
169,34.226702499999995,T,20.0,2.0767306088407005,1.0258548790658883,28.8238525390625,20200204_000,20200204
171,34.620302499999994,T,-5.0,2.176814011676397,1.0258548790658883,28.50341796875,20200204_000,20200204
173,35.0139225,T,-10.0,2.2268557130942455,1.926605504587156,28.3355712890625,20200204_000,20200204
175,35.4075425,T,-20.0,2.3769808173477895,1.0258548790658883,28.1219482421875,20200204_000,20200204
177,35.8011425,T,40.0,2.0517097581317767,1.0258548790658883,28.25927734375,20200204_000,20200204
179,36.194762499999996,T,-40.0,3.427856547122602,1.0258548790658883,28.5797119140625,20200204_000,20200204
181,36.588402499999994,T,10.0,2.1017514595496247,1.0258548790658883,28.350830078125,20200204_000,20200204
183,36.9820025,T,30.0,2.0517097581317767,1.0258548790658883,28.167724609375,20200204_000,20200204
185,37.3756025,T,-0.0,2.126772310258549,1.0258548790658883,27.64892578125,20200204_000,20200204
187,37.7692225,T,5.0,2.126772310258549,1.0258548790658883,28.2135009765625,20200204_000,20200204
194,39.146902499999996,T,-30.0,2.652210175145955,1.0258548790658883,29.1290283203125,20200204_000,20200204
196,39.540502499999995,T,20.0,2.0767306088407005,1.0258548790658883,28.2135009765625,20200204_000,20200204
198,39.934102499999995,T,-5.0,2.176814011676397,1.0258548790658883,28.1982421875,20200204_000,20200204
200,40.32772249999999,T,-10.0,2.2268557130942455,1.0258548790658883,28.8543701171875,20200204_000,20200204
202,40.7213425,T,-20.0,2.3769808173477895,1.0258548790658883,28.4423828125,20200204_000,20200204
204,41.1149625,T,40.0,2.0517097581317767,1.0258548790658883,29.083251953125,20200204_000,20200204
206,41.508602499999995,T,-40.0,3.3778148457047537,2.7773144286905755,29.4036865234375,20200204_000,20200204
208,41.902202499999994,T,10.0,2.1017514595496247,1.0258548790658883,29.7393798828125,20200204_000,20200204
210,42.29582249999999,T,30.0,2.0767306088407005,1.0258548790658883,30.1055908203125,20200204_000,20200204
212,42.6894425,T,0.0,2.1517931609674728,1.0258548790658883,29.4952392578125,20200204_000,20200204
214,43.0830625,T,5.0,2.126772310258549,1.0258548790658883,28.50341796875,20200204_000,20200204
221,44.460722499999996,T,-30.0,2.677231025854879,1.0258548790658883,28.1982421875,20200204_000,20200204
223,44.854342499999994,T,20.0,2.1017514595496247,1.0258548790658883,27.77099609375,20200204_000,20200204
225,45.24796249999999,T,-5.0,2.176814011676397,1.0258548790658883,27.83203125,20200204_000,20200204
227,45.6416025,T,-10.0,2.2268557130942455,1.8515429524603837,28.38134765625,20200204_000,20200204
229,46.0352025,T,-20.0,2.3519599666388658,2.0016680567139282,28.6865234375,20200204_000,20200204
231,46.428802499999996,T,40.0,2.0517097581317767,1.0258548790658883,28.9306640625,20200204_000,20200204
233,46.822422499999995,T,-40.0,3.402835696413678,1.0258548790658883,29.3121337890625,20200204_000,20200204
235,47.21604249999999,T,10.0,2.126772310258549,1.0258548790658883,28.4881591796875,20200204_000,20200204
237,47.6096625,T,30.0,2.0767306088407005,1.0258548790658883,28.6102294921875,20200204_000,20200204
239,48.0033025,T,-0.0,2.1517931609674728,1.0258548790658883,29.35791015625,20200204_000,20200204
241,48.396902499999996,T,5.0,2.126772310258549,1.0258548790658883,29.23583984375,20200204_000,20200204
248,49.77460249999999,T,-30.0,2.652210175145955,2.1517931609674728,28.80859375,20200204_000,20200204
250,50.16820249999999,T,20.0,2.0767306088407005,1.7764804003336112,27.7862548828125,20200204_000,20200204
252,50.5618225,T,-5.0,2.201834862385321,1.0258548790658883,27.9541015625,20200204_000,20200204
254,50.9554225,T,-10.0,2.2518765638031693,1.0258548790658883,28.6407470703125,20200204_000,20200204
256,51.349042499999996,T,-20.0,2.3769808173477895,1.0258548790658883,28.80859375,20200204_000,20200204
258,51.74270249999999,T,40.0,2.0517097581317767,1.0258548790658883,28.9154052734375,20200204_000,20200204
260,52.13630249999999,T,-40.0,3.402835696413678,2.627189324437031,28.9459228515625,20200204_000,20200204
262,52.5299025,T,10.0,2.1017514595496247,1.0258548790658883,28.5797119140625,20200204_000,20200204
264,52.9235225,T,30.0,2.1017514595496247,1.0258548790658883,28.472900390625,20200204_000,20200204
266,53.317142499999996,T,-0.0,2.176814011676397,1.0258548790658883,28.0303955078125,20200204_000,20200204
268,53.710762499999994,T,5.0,2.126772310258549,1.0258548790658883,27.7557373046875,20200204_000,20200204
275,55.08842249999999,T,-30.0,2.702251876563803,1.0258548790658883,28.778076171875,20200204_000,20200204
277,55.4820425,T,20.0,2.1017514595496247,1.0258548790658883,28.9154052734375,20200204_000,20200204
279,55.8756425,T,-5.0,2.201834862385321,1.0258548790658883,28.717041015625,20200204_000,20200204
281,56.269302499999995,T,-10.0,2.2268557130942455,1.9015846538782317,28.778076171875,20200204_000,20200204
283,56.662902499999994,T,-20.0,2.3519599666388658,2.0016680567139282,28.839111328125,20200204_000,20200204
285,57.05652249999999,T,40.0,2.0767306088407005,1.0258548790658883,28.564453125,20200204_000,20200204
287,57.45012249999999,T,-40.0,3.427856547122602,1.0258548790658883,28.6712646484375,20200204_000,20200204
289,57.8437425,T,10.0,2.126772310258549,1.0258548790658883,27.923583984375,20200204_000,20200204
291,58.237362499999996,T,30.0,2.0767306088407005,1.0258548790658883,27.1148681640625,20200204_000,20200204
293,58.631002499999994,T,-0.0,2.1517931609674728,1.0258548790658883,27.069091796875,20200204_000,20200204
295,59.02460249999999,T,5.0,2.126772310258549,1.0258548790658883,26.4739990234375,20200204_000,20200204
302,60.4023025,T,-30.0,2.652210175145955,2.2268557130942455,25.604248046875,20200204_000,20200204
304,60.7959025,T,20.0,2.1017514595496247,1.0258548790658883,26.519775390625,20200204_000,20200204
306,61.189502499999996,T,-5.0,2.201834862385321,1.0258548790658883,27.2979736328125,20200204_000,20200204
308,61.583122499999995,T,-10.0,2.2518765638031693,1.0258548790658883,27.984619140625,20200204_000,20200204
310,61.97674249999999,T,-20.0,2.3769808173477895,1.0258548790658883,28.4423828125,20200204_000,20200204
312,62.37036249999999,T,40.0,2.0767306088407005,1.0508757297748124,28.1982421875,20200204_000,20200204
314,62.7640025,T,-40.0,3.402835696413678,1.0258548790658883,28.38134765625,20200204_000,20200204
316,63.157602499999996,T,10.0,2.1017514595496247,1.0258548790658883,26.2908935546875,20200204_000,20200204
318,63.551222499999994,T,30.0,2.1017514595496247,1.0258548790658883,26.458740234375,20200204_000,20200204
320,63.94484249999999,T,0.0,2.176814011676397,1.0258548790658883,26.9012451171875,20200204_000,20200204
322,64.33846249999999,T,5.0,2.1517931609674728,1.0258548790658883,26.611328125,20200204_000,20200204
329,65.7161225,T,-30.0,2.702251876563803,1.0258548790658883,27.1759033203125,20200204_000,20200204
331,66.1097425,T,20.0,2.1017514595496247,1.0508757297748124,26.7333984375,20200204_000,20200204
333,66.5033625,T,-5.0,2.201834862385321,1.0258548790658883,27.4505615234375,20200204_000,20200204
335,66.8970025,T,-10.0,2.2518765638031693,1.0258548790658883,27.7252197265625,20200204_000,20200204
337,67.29060249999999,T,-20.0,2.3769808173477895,1.0258548790658883,28.8848876953125,20200204_000,20200204
339,67.68422249999999,T,40.0,2.1017514595496247,1.0758965804837364,27.862548828125,20200204_000,20200204
341,68.07784249999999,T,-40.0,3.427856547122602,2.8273561301084236,28.656005859375,20200204_000,20200204
343,68.47146249999999,T,10.0,2.126772310258549,1.0258548790658883,28.86962890625,20200204_000,20200204
345,68.86510249999999,T,30.0,2.0767306088407005,1.0258548790658883,28.0914306640625,20200204_000,20200204
347,69.2587025,T,0.0,2.176814011676397,1.8015012510425354,27.9693603515625,20200204_000,20200204
349,69.6523225,T,5.0,2.1517931609674728,1.0258548790658883,28.076171875,20200204_000,20200204
356,71.0300025,T,-30.0,2.652210175145955,1.0258548790658883,27.9388427734375,20200204_000,20200204
358,71.42360249999999,T,20.0,2.1017514595496247,1.1009174311926604,27.5115966796875,20200204_000,20200204
360,71.8172225,T,-5.0,2.2268557130942455,1.0258548790658883,27.03857421875,20200204_000,20200204
362,72.2108425,T,-10.0,2.2768974145120935,1.0258548790658883,27.099609375,20200204_000,20200204
364,72.6044625,T,-20.0,2.4020016680567142,1.0258548790658883,27.5115966796875,20200204_000,20200204
366,72.99810249999999,T,40.0,2.0767306088407005,1.0258548790658883,27.1453857421875,20200204_000,20200204
368,73.3917025,T,-40.0,3.3778148457047537,1.0258548790658883,27.9541015625,20200204_000,20200204
370,73.78532249999999,T,10.0,2.1517931609674728,1.0258548790658883,27.7099609375,20200204_000,20200204
372,74.1789625,T,30.0,2.1017514595496247,1.0258548790658883,27.313232421875,20200204_000,20200204
374,74.57260249999999,T,-0.0,2.176814011676397,1.0258548790658883,27.252197265625,20200204_000,20200204
376,74.9662025,T,5.0,2.1517931609674728,1.0258548790658883,27.34375,20200204_000,20200204
383,76.3438625,T,-30.0,2.677231025854879,1.0258548790658883,27.8778076171875,20200204_000,20200204
385,76.73750249999999,T,20.0,2.1017514595496247,1.0258548790658883,27.6641845703125,20200204_000,20200204
387,77.13112249999999,T,-5.0,2.2268557130942455,1.0258548790658883,27.64892578125,20200204_000,20200204
389,77.52474249999999,T,-10.0,2.2518765638031693,1.0258548790658883,26.8096923828125,20200204_000,20200204
391,77.91836249999999,T,-20.0,2.4020016680567142,1.0508757297748124,27.2216796875,20200204_000,20200204
393,78.31200249999999,T,40.0,2.1017514595496247,1.0758965804837364,26.7181396484375,20200204_000,20200204
395,78.7056025,T,-40.0,3.452877397831526,1.0258548790658883,27.2674560546875,20200204_000,20200204
397,79.0992225,T,10.0,2.1517931609674728,1.0258548790658883,27.1759033203125,20200204_000,20200204
399,79.4928425,T,30.0,2.1017514595496247,1.0258548790658883,27.16064453125,20200204_000,20200204
401,79.88650249999999,T,-0.0,2.176814011676397,1.0758965804837364,26.214599609375,20200204_000,20200204
403,80.2801025,T,5.0,2.1517931609674728,1.0258548790658883,26.8402099609375,20200204_000,20200204
410,81.65780249999999,T,-30.0,2.702251876563803,1.0258548790658883,26.5045166015625,20200204_000,20200204
412,82.0514025,T,20.0,2.126772310258549,1.0258548790658883,25.634765625,20200204_000,20200204
414,82.4450225,T,-5.0,2.2518765638031693,1.0258548790658883,25.6500244140625,20200204_000,20200204
416,82.8386625,T,-10.0,2.2768974145120935,1.0258548790658883,25.6805419921875,20200204_000,20200204
418,83.23230249999999,T,-20.0,2.4020016680567142,1.976647206005004,25.3753662109375,20200204_000,20200204
420,83.6259025,T,40.0,2.1017514595496247,1.1509591326105086,25.20751953125,20200204_000,20200204
422,84.0195225,T,-40.0,3.452877397831526,1.0258548790658883,25.5126953125,20200204_000,20200204
424,84.41314249999999,T,10.0,2.176814011676397,1.0258548790658883,25.0244140625,20200204_000,20200204
426,84.80680249999999,T,30.0,2.1017514595496247,1.0258548790658883,24.96337890625,20200204_000,20200204
428,85.2004025,T,0.0,2.176814011676397,1.0258548790658883,24.59716796875,20200204_000,20200204
430,85.5940225,T,5.0,2.201834862385321,1.0758965804837364,24.658203125,20200204_000,20200204
437,86.97170249999999,T,-30.0,2.702251876563803,1.0258548790658883,25.4974365234375,20200204_000,20200204
439,87.3653025,T,20.0,2.126772310258549,1.0508757297748124,25.177001953125,20200204_000,20200204
441,87.7589225,T,-5.0,2.2518765638031693,1.0258548790658883,25.421142578125,20200204_000,20200204
443,88.1525425,T,-10.0,2.3019182652210173,1.0258548790658883,25.3753662109375,20200204_000,20200204
445,88.54620249999999,T,-20.0,2.4020016680567142,1.0258548790658883,25.20751953125,20200204_000,20200204
447,88.9398025,T,40.0,2.1017514595496247,1.0258548790658883,25.4058837890625,20200204_000,20200204
449,89.3334225,T,-40.0,3.4778982485404506,1.0258548790658883,25.7110595703125,20200204_000,20200204
451,89.7270425,T,10.0,2.176814011676397,1.0258548790658883,25.1312255859375,20200204_000,20200204
453,90.1206625,T,30.0,2.126772310258549,1.0258548790658883,25.3448486328125,20200204_000,20200204
455,90.51430249999999,T,0.0,2.201834862385321,1.0258548790658883,25.3753662109375,20200204_000,20200204
457,90.90790249999999,T,5.0,2.176814011676397,1.0258548790658883,25.45166015625,20200204_000,20200204
464,92.2856025,T,-30.0,2.702251876563803,1.0258548790658883,25.1007080078125,20200204_000,20200204
466,92.6792225,T,20.0,2.1517931609674728,1.0258548790658883,24.5208740234375,20200204_000,20200204
468,93.0728425,T,-5.0,2.2518765638031693,1.0258548790658883,24.3988037109375,20200204_000,20200204
470,93.46650249999999,T,-10.0,2.2768974145120935,1.0258548790658883,23.2086181640625,20200204_000,20200204
