,time,code,ampshift,peakAmp,peakT,exptname
815,62.431259999999995,T,-10.0,12.908935546875,11.255627813906955,20200718_000
817,62.62154999999999,T,0.0,21.087646484375,12.256128064032017,20200718_000
825,63.31954999999999,T,-20.0,9.002685546875,13.356678339169585,20200718_000
827,63.456559999999996,T,-40.0,9.1094970703125,9.704852426213106,20200718_000
829,63.64180999999999,T,5.0,23.5748291015625,11.005502751375687,20200718_000
831,63.82176,T,-5.0,14.5263671875,12.906453226613309,20200718_000
833,64.01446999999999,T,10.0,22.6593017578125,9.704852426213106,20200718_000
835,64.15118,T,40.0,29.2205810546875,5.952976488244123,20200718_000
837,64.28071,T,30.0,30.2581787109375,7.003501750875438,20200718_000
839,64.40046,T,20.0,19.22607421875,7.6538269134567285,20200718_000
841,64.50094999999999,T,-30.0,0.5035400390625,,20200718_000
843,64.60857999999999,T,-10.0,11.3983154296875,11.805902951475739,20200718_000
845,64.71069,T,0.0,14.404296875,12.856428214107055,20200718_000
853,65.11578999999999,T,-20.0,7.5531005859375,15.857928964482241,20200718_000
855,65.21369999999999,T,-40.0,10.9710693359375,11.405702851425714,20200718_000
857,65.31915,T,5.0,20.2484130859375,11.205602801400701,20200718_000
859,65.4228,T,-5.0,17.303466796875,12.15607803901951,20200718_000
861,65.52685,T,10.0,22.8271484375,11.505752876438219,20200718_000
863,65.6296,T,40.0,33.538818359375,6.903451725862932,20200718_000
865,65.73626999999999,T,30.0,25.390625,8.0040020010005,20200718_000
867,65.8429,T,20.0,26.9775390625,8.504252126063031,20200718_000
869,65.95116999999999,T,-30.0,4.33349609375,8.0040020010005,20200718_000
871,66.0705,T,-10.0,10.43701171875,15.457728864432218,20200718_000
873,66.21731,T,0.0,14.3890380859375,13.506753376688346,20200718_000
881,66.91754999999999,T,-20.0,9.9029541015625,17.90895447723862,20200718_000
883,67.09738,T,-40.0,9.521484375,15.157578789394698,20200718_000
885,67.28675,T,5.0,17.5628662109375,10.905452726363183,20200718_000
887,67.41792,T,-5.0,12.054443359375,14.70735367683842,20200718_000
889,67.55408999999999,T,10.0,21.4080810546875,10.255127563781892,20200718_000
891,67.7418,T,40.0,33.6151123046875,6.853426713356678,20200718_000
893,67.88667,T,30.0,27.496337890625,10.405202601300651,20200718_000
895,68.07506,T,20.0,27.679443359375,9.204602301150576,20200718_000
897,68.24974999999999,T,-30.0,2.4871826171875,16.408204102051027,20200718_000
899,68.44275999999999,T,-10.0,11.90185546875,14.957478739369686,20200718_000
901,68.63241,T,-0.0,16.7388916015625,13.456728364182093,20200718_000
909,69.40817,T,-20.0,9.3536376953125,17.55877938969485,20200718_000
911,69.59985999999999,T,-40.0,4.0130615234375,11.005502751375687,20200718_000
913,69.80646999999999,T,5.0,19.59228515625,10.155077538769385,20200718_000
915,69.943,T,-5.0,10.589599609375,14.057028514257128,20200718_000
917,70.08480999999999,T,10.0,22.8424072265625,10.205102551275639,20200718_000
919,70.26422,T,40.0,34.4085693359375,6.603301650825413,20200718_000
921,70.45868999999999,T,30.0,27.3284912109375,6.55327663831916,20200718_000
923,70.65339999999999,T,20.0,22.4761962890625,10.955477738869437,20200718_000
925,70.84326999999999,T,-30.0,3.4027099609375,7.5037518759379696,20200718_000
927,71.05275999999999,T,-10.0,12.2528076171875,13.706853426713357,20200718_000
929,71.24287,T,0.0,17.0135498046875,12.506253126563283,20200718_000
937,72.04720999999999,T,-20.0,8.9111328125,15.307653826913457,20200718_000
939,72.22959999999999,T,-40.0,4.33349609375,10.355177588794398,20200718_000
941,72.43727,T,5.0,22.125244140625,11.405702851425714,20200718_000
943,72.63556,T,-5.0,15.594482421875,12.45622811405703,20200718_000
945,72.81824999999999,T,10.0,20.69091796875,8.604302151075538,20200718_000
947,72.95139999999999,T,40.0,28.2135009765625,6.003001500750375,20200718_000
949,73.08117,T,30.0,32.53173828125,8.704352176088044,20200718_000
951,73.20689999999999,T,20.0,23.62060546875,8.254127063531767,20200718_000
953,73.32865,T,-30.0,2.13623046875,8.454227113556778,20200718_000
955,73.45685999999999,T,-10.0,12.847900390625,13.706853426713357,20200718_000
957,73.59199,T,-0.0,12.725830078125,12.756378189094548,20200718_000
965,74.33296999999999,T,-20.0,13.1072998046875,13.556778389194598,20200718_000
967,74.54296,T,-40.0,8.1024169921875,15.057528764382193,20200718_000
969,74.70451,T,5.0,20.355224609375,9.854927463731867,20200718_000
971,74.89147999999999,T,-5.0,14.068603515625,12.506253126563283,20200718_000
973,75.04157,T,10.0,27.1759033203125,9.204602301150576,20200718_000
975,75.23335999999999,T,40.0,30.6854248046875,6.803401700850426,20200718_000
977,75.43759,T,30.0,30.2581787109375,6.803401700850426,20200718_000
979,75.63485999999999,T,20.0,29.78515625,9.804902451225614,20200718_000
981,75.79915,T,-30.0,3.8909912109375,18.10905452726363,20200718_000
983,76.00431999999999,T,-10.0,11.871337890625,14.507253626813409,20200718_000
985,76.19632999999999,T,0.0,18.035888671875,12.606303151575789,20200718_000
993,76.94830999999999,T,-20.0,9.2620849609375,12.306153076538271,20200718_000
995,77.14175999999999,T,-40.0,11.5966796875,9.804902451225614,20200718_000
997,77.34034999999999,T,5.0,21.820068359375,9.504752376188094,20200718_000
999,77.53528,T,-5.0,16.9677734375,13.556778389194598,20200718_000
1001,77.75054999999999,T,10.0,26.42822265625,8.854427213606805,20200718_000
1003,77.95818,T,40.0,31.005859375,6.803401700850426,20200718_000
1005,78.16595,T,30.0,34.97314453125,10.205102551275639,20200718_000
1007,78.33409999999999,T,20.0,26.6571044921875,13.056528264132066,20200718_000
1009,78.54750999999999,T,-30.0,5.126953125,14.85742871435718,20200718_000
1011,78.75035999999999,T,-10.0,16.05224609375,13.206603301650826,20200718_000
1013,78.95805,T,-0.0,15.2587890625,12.45622811405703,20200718_000
1021,79.78698999999999,T,-20.0,12.2222900390625,15.957978989494748,20200718_000
1023,80.00211999999999,T,-40.0,7.171630859375,16.30815407703852,20200718_000
1025,80.15526999999999,T,5.0,22.552490234375,10.305152576288146,20200718_000
1027,80.32451999999999,T,-5.0,13.9617919921875,15.407703851925964,20200718_000
1029,80.51356999999999,T,10.0,21.2249755859375,8.504252126063031,20200718_000
1031,80.72376,T,40.0,31.9366455078125,5.602801400700351,20200718_000
1033,80.90204999999999,T,30.0,26.1993408203125,6.853426713356678,20200718_000
1035,81.0894,T,20.0,24.1851806640625,7.303651825912957,20200718_000
1037,81.29750999999999,T,-30.0,3.4637451171875,17.958979489744873,20200718_000
1039,81.49059999999999,T,-10.0,12.9241943359375,15.607803901950975,20200718_000
1041,81.68006999999999,T,0.0,14.617919921875,13.706853426713357,20200718_000
1049,82.50264999999999,T,-20.0,14.2822265625,14.907453726863434,20200718_000
1051,82.72095999999999,T,-40.0,7.904052734375,12.206103051525764,20200718_000
1053,82.90767,T,5.0,21.6064453125,9.25462731365683,20200718_000
1055,83.08098,T,-5.0,21.5606689453125,13.25662831415708,20200718_000
1057,83.24446999999999,T,10.0,20.172119140625,10.155077538769385,20200718_000
1059,83.43166,T,40.0,29.0069580078125,5.602801400700351,20200718_000
1061,83.61834999999999,T,30.0,27.7099609375,6.7033516758379195,20200718_000
1063,83.82176,T,20.0,29.388427734375,9.75487743871936,20200718_000
1065,84.02866999999999,T,-30.0,6.2713623046875,14.057028514257128,20200718_000
1067,84.23237999999999,T,-10.0,17.181396484375,12.856428214107055,20200718_000
1069,84.40655,T,0.0,19.6533203125,11.605802901450726,20200718_000
1077,85.17264999999999,T,-20.0,10.9405517578125,14.807403701850927,20200718_000
1079,85.34025999999999,T,-40.0,5.4931640625,8.15407703851926,20200718_000
1081,85.54374999999999,T,5.0,20.32470703125,11.805902951475739,20200718_000
1083,85.73406,T,-5.0,15.5792236328125,12.806403201600801,20200718_000
1085,85.90244999999999,T,10.0,23.7274169921875,10.105052526263131,20200718_000
1087,86.10377999999999,T,40.0,32.1044921875,5.902951475737869,20200718_000
1089,86.30375,T,30.0,30.7464599609375,6.503251625812907,20200718_000
1091,86.51176,T,20.0,20.20263671875,6.953476738369186,20200718_000
1093,86.71905,T,-30.0,3.9825439453125,19.359679839919963,20200718_000
1095,86.93096,T,-10.0,14.068603515625,15.80790395197599,20200718_000
1097,87.12025,T,-0.0,20.8282470703125,9.45472736368184,20200718_000
1105,87.86144999999999,T,-20.0,13.580322265625,14.607303651825914,20200718_000
1107,88.05666,T,-40.0,7.4615478515625,10.105052526263131,20200718_000
925,172.49402249999997,T,-20.0,14.8162841796875,9.861972394478897,20200606_001
929,172.8405425,T,20.0,29.4189453125,6.881376275255052,20200606_001
933,172.98994249999998,T,5.0,27.2979736328125,9.741948389677939,20200606_001
937,173.14100249999998,T,-40.0,2.1820068359375,14.002800560112023,20200606_001
941,173.3023025,T,10.0,32.6690673828125,9.241848369673937,20200606_001
945,173.4605225,T,-5.0,18.890380859375,11.9623924784957,20200606_001
949,173.61634249999997,T,-10.0,9.3994140625,12.18243648729746,20200606_001
953,173.7707625,T,-30.0,3.173828125,14.862972594518906,20200606_001
957,173.9232425,T,40.0,39.581298828125,6.861372274454892,20200606_001
961,174.08574249999998,T,30.0,36.102294921875,6.921384276855372,20200606_001
965,174.2618025,T,0.0,20.5230712890625,9.281856371274255,20200606_001
979,174.9724225,T,-20.0,5.1116943359375,10.202040408081618,20200606_001
983,175.19872249999997,T,20.0,32.1502685546875,7.441488297659533,20200606_001
987,175.4355225,T,5.0,23.01025390625,8.241648329665933,20200606_001
991,175.67124249999998,T,-40.0,3.4942626953125,12.922584516903383,20200606_001
995,175.91282249999998,T,10.0,40.618896484375,8.381676335267056,20200606_001
999,176.1479025,T,-5.0,20.6756591796875,11.382276455291061,20200606_001
1003,176.3843025,T,-10.0,18.5394287109375,11.102220444088818,20200606_001
1007,176.61986249999998,T,-30.0,3.814697265625,15.92318463692739,20200606_001
1011,176.8556625,T,40.0,30.1666259765625,6.16123224644929,20200606_001
1015,177.0986025,T,30.0,33.935546875,7.641528305661134,20200606_001
1019,177.34020249999998,T,0.0,19.866943359375,9.281856371274255,20200606_001
1033,178.22640249999998,T,-20.0,6.5765380859375,12.78255651130226,20200606_001
1037,178.51802249999997,T,20.0,29.11376953125,7.001400280056012,20200606_001
1041,178.82490249999998,T,5.0,25.8941650390625,8.581716343268655,20200606_001
1045,179.1327025,T,-40.0,2.6092529296875,10.442088417683538,20200606_001
1049,179.65226249999998,T,10.0,25.5279541015625,7.821564312862574,20200606_001
1053,179.97400249999998,T,-5.0,9.552001953125,10.92218443688738,20200606_001
1057,180.3371025,T,-10.0,9.3841552734375,9.401880376075216,20200606_001
1061,180.70670249999998,T,-30.0,4.7149658203125,16.40328065613123,20200606_001
1065,181.24896249999998,T,40.0,40.1611328125,6.381276255251051,20200606_001
1069,182.1148025,T,30.0,36.8194580078125,6.661332266453291,20200606_001
1073,182.7555625,T,0.0,23.8189697265625,11.362272454490899,20200606_001
1087,186.1666225,T,-20.0,15.8538818359375,12.522504500900181,20200606_001
1091,186.9864025,T,20.0,39.5355224609375,6.861372274454892,20200606_001
1095,187.98000249999998,T,5.0,35.888671875,8.341668333666735,20200606_001
1099,188.7181225,T,-40.0,3.47900390625,13.542708541708343,20200606_001
1103,189.9769025,T,10.0,39.6575927734375,7.901580316063214,20200606_001
1107,190.83180249999998,T,-5.0,26.3519287109375,10.782156431286259,20200606_001
1111,191.58392249999997,T,-10.0,9.7808837890625,11.282256451290259,20200606_001
1115,191.7498225,T,-30.0,2.7313232421875,10.582116423284658,20200606_001
1119,191.88272249999997,T,40.0,35.33935546875,6.441288257651531,20200606_001
1123,192.04094249999997,T,30.0,34.4085693359375,7.041408281656333,20200606_001
1127,192.2182025,T,-0.0,18.2647705078125,9.001800360072016,20200606_001
1141,193.0744225,T,-20.0,5.5389404296875,14.942988597719546,20200606_001
1145,193.41624249999998,T,20.0,39.9169921875,7.101420284056813,20200606_001
1149,193.8506225,T,5.0,29.266357421875,9.761952390478097,20200606_001
1153,194.47150249999999,T,-40.0,2.9754638671875,11.50230046009202,20200606_001
1157,195.33204249999997,T,10.0,38.8641357421875,8.301660332066415,20200606_001
1161,196.12030249999998,T,-5.0,28.3355712890625,11.68233646729346,20200606_001
1165,197.0936425,T,-10.0,18.9361572265625,10.602120424084818,20200606_001
1169,197.47926249999998,T,-30.0,4.4097900390625,14.782956591318266,20200606_001
1173,197.96862249999998,T,40.0,41.1529541015625,6.581316263252652,20200606_001
1177,198.92090249999998,T,30.0,36.8499755859375,7.321464292858573,20200606_001
1181,199.97436249999998,T,0.0,21.240234375,8.601720344068815,20200606_001
1195,203.17140249999997,T,-20.0,8.2244873046875,12.2624524904981,20200606_001
1199,204.00846249999998,T,20.0,36.102294921875,6.961392278455692,20200606_001
1203,204.93090249999997,T,5.0,42.0074462890625,8.101620324064813,20200606_001
1207,205.89044249999998,T,-40.0,3.7078857421875,17.64352870574115,20200606_001
1211,206.59234249999997,T,10.0,36.8499755859375,7.661532306461293,20200606_001
1215,207.53666249999998,T,-5.0,28.62548828125,12.742548509701942,20200606_001
1219,208.44320249999998,T,-10.0,25.4669189453125,10.622124424884978,20200606_001
1223,209.30100249999998,T,-30.0,5.0506591796875,11.4622924584917,20200606_001
1227,210.2760425,T,40.0,42.78564453125,6.641328265653131,20200606_001
1231,210.94714249999998,T,30.0,41.7327880859375,7.2614522904580925,20200606_001
1235,211.19902249999998,T,-0.0,33.050537109375,10.362072414482897,20200606_001
1249,211.8595025,T,-20.0,4.4708251953125,14.202840568113626,20200606_001
1253,212.02360249999998,T,20.0,31.4788818359375,7.121424284856973,20200606_001
1257,212.1867025,T,5.0,23.5443115234375,9.121824364872976,20200606_001
1261,212.3560025,T,-40.0,1.8768310546875,14.442888577715545,20200606_001
1265,212.56030249999998,T,10.0,27.2064208984375,7.721544308861773,20200606_001
1269,212.79176249999998,T,-5.0,25.8636474609375,10.622124424884978,20200606_001
1273,213.05046249999998,T,-10.0,22.39990234375,10.582116423284658,20200606_001
1277,213.36636249999998,T,-30.0,5.279541015625,16.503300660132027,20200606_001
1281,213.77196249999997,T,40.0,36.0565185546875,6.221244248849771,20200606_001
1285,214.50400249999998,T,30.0,44.3572998046875,7.621524304860974,20200606_001
1289,215.52270249999998,T,0.0,41.6107177734375,9.441888377675536,20200606_001
1303,219.19244249999997,T,-20.0,17.578125,10.322064412882577,20200606_001
1307,219.80060249999997,T,20.0,42.5872802734375,8.121624324864975,20200606_001
1311,220.29344249999997,T,5.0,37.811279296875,9.101820364072815,20200606_001
1315,221.05432249999998,T,-40.0,4.119873046875,17.10342068413683,20200606_001
1319,221.91606249999998,T,10.0,37.8265380859375,8.821764352870575,20200606_001
1323,222.6872225,T,-5.0,43.0145263671875,10.122024404880978,20200606_001
1327,223.07200249999997,T,-10.0,20.56884765625,10.52210442088418,20200606_001
1331,223.35184249999998,T,-30.0,2.9449462890625,10.302060412082419,20200606_001
1335,223.55128249999999,T,40.0,39.4287109375,6.641328265653131,20200606_001
1339,223.73444249999997,T,30.0,29.1900634765625,6.781356271254252,20200606_001
1343,223.92930249999998,T,-0.0,20.233154296875,11.102220444088818,20200606_001
1357,224.86990249999997,T,-20.0,12.908935546875,10.682136427285458,20200606_001
1361,225.3869025,T,20.0,34.1644287109375,7.181436287257452,20200606_001
1365,225.7516025,T,5.0,26.8402099609375,9.981996399279858,20200606_001
1369,226.2037025,T,-40.0,2.7923583984375,9.521904380876178,20200606_001
1373,226.9234225,T,10.0,41.56494140625,8.121624324864975,20200606_001
1377,227.78270249999997,T,-5.0,25.970458984375,10.182036407281457,20200606_001
1381,228.5302625,T,-10.0,20.538330078125,10.422084416883378,20200606_001
1385,229.33724249999997,T,-30.0,5.37109375,12.542508501700341,20200606_001
1389,230.34672249999997,T,40.0,34.698486328125,6.521304260852171,20200606_001
1393,231.3351425,T,30.0,36.8499755859375,7.121424284856973,20200606_001
1397,232.2802625,T,0.0,26.3824462890625,9.841968393678737,20200606_001
1411,235.6691425,T,-20.0,16.937255859375,11.80236047209442,20200606_001
1415,236.67830249999997,T,20.0,38.8641357421875,7.2814562912582526,20200606_001
1419,237.79370249999997,T,5.0,34.85107421875,8.461692338467694,20200606_001
1423,238.7969025,T,-40.0,4.5318603515625,17.38347669533907,20200606_001
1427,239.87954249999999,T,10.0,34.36279296875,8.481696339267856,20200606_001
1431,240.12416249999998,T,-5.0,19.1497802734375,10.322064412882577,20200606_001
1435,240.27786249999997,T,-10.0,17.1051025390625,11.362272454490899,20200606_001
1439,240.4296025,T,-30.0,2.593994140625,10.022004400880178,20200606_001
1443,240.61700249999998,T,40.0,31.55517578125,6.401280256051211,20200606_001
1447,240.84510249999997,T,30.0,32.53173828125,7.021404280856172,20200606_001
1451,241.10992249999998,T,-0.0,25.4974365234375,10.262052410482099,20200606_001
641,104.18009249999999,T,5.0,6.4239501953125,17.208604302151077,20200607_000
643,104.67836249999999,T,0.0,3.8909912109375,16.708354177088548,20200607_000
645,105.1429125,T,-40.0,1.9073486328125,29.514757378689346,20200607_000
647,105.40054249999999,T,10.0,6.4239501953125,16.358179089544773,20200607_000
649,105.6386125,T,-10.0,3.4332275390625,16.908454227113555,20200607_000
657,106.73275249999999,T,-20.0,2.655029296875,16.60830415207604,20200607_000
659,107.26950249999999,T,20.0,8.1939697265625,15.007503751875939,20200607_000
661,107.47891249999999,T,30.0,9.246826171875,14.70735367683842,20200607_000
663,107.6961425,T,-30.0,5.79833984375,16.758379189594798,20200607_000
665,107.88743249999999,T,-5.0,2.8076171875,17.408704352176088,20200607_000
667,108.07590249999998,T,40.0,14.6636962890625,13.306653326663332,20200607_000
669,108.24941249999999,T,5.0,4.302978515625,16.758379189594798,20200607_000
671,108.42700249999999,T,-0.0,6.2713623046875,17.958979489744873,20200607_000
673,108.62239249999999,T,-40.0,3.570556640625,21.71085542771386,20200607_000
675,108.8124225,T,10.0,7.01904296875,15.407703851925964,20200607_000
677,109.03495249999999,T,-10.0,2.197265625,19.759879939969984,20200607_000
685,110.93909249999999,T,-20.0,3.2958984375,17.658829414707355,20200607_000
687,111.42326249999999,T,20.0,9.368896484375,15.157578789394698,20200607_000
689,111.8454125,T,30.0,11.199951171875,14.157078539269635,20200607_000
691,112.29994249999999,T,-30.0,3.173828125,15.007503751875939,20200607_000
693,112.69643249999999,T,-5.0,2.838134765625,19.359679839919963,20200607_000
695,113.07342249999999,T,40.0,15.228271484375,13.156578289144573,20200607_000
697,113.50225249999998,T,5.0,6.6680908203125,16.558279139569784,20200607_000
699,113.7644225,T,0.0,5.4779052734375,20.860430215107556,20200607_000
701,114.0197925,T,-40.0,2.0294189453125,31.265632816408207,20200607_000
703,114.24990249999999,T,10.0,10.0860595703125,14.007003501750876,20200607_000
705,114.57163249999999,T,-10.0,2.960205078125,14.85742871435718,20200607_000
713,115.70549249999999,T,-20.0,3.3721923828125,14.807403701850927,20200607_000
715,116.13934249999998,T,20.0,11.71875,15.907953976988496,20200607_000
717,116.63497249999999,T,30.0,13.3209228515625,15.557778889444725,20200607_000
719,117.07214249999998,T,-30.0,2.44140625,28.664332166083042,20200607_000
721,117.35819249999999,T,-5.0,7.14111328125,13.456728364182093,20200607_000
723,117.60210249999999,T,40.0,14.2974853515625,14.107053526763382,20200607_000
725,117.8474725,T,5.0,4.8828125,19.609804902451227,20200607_000
727,118.04972249999999,T,0.0,4.058837890625,17.10855427713857,20200607_000
729,118.23427249999999,T,-40.0,2.227783203125,26.663331665832917,20200607_000
731,118.32266249999999,T,10.0,6.3934326171875,16.108054027013505,20200607_000
733,118.50411249999999,T,-10.0,2.1209716796875,20.510255127563784,20200607_000
741,119.90461249999998,T,-20.0,4.7607421875,19.959979989995,20200607_000
743,120.32760249999998,T,20.0,10.1165771484375,14.307153576788394,20200607_000
745,120.77971249999999,T,30.0,9.9639892578125,13.306653326663332,20200607_000
747,121.2465625,T,-30.0,1.3275146484375,20.860430215107556,20200607_000
749,121.68739249999999,T,-5.0,4.1351318359375,15.007503751875939,20200607_000
751,122.00616249999999,T,40.0,14.0533447265625,13.406703351675839,20200607_000
753,122.24439249999999,T,5.0,4.0130615234375,13.706853426713357,20200607_000
755,122.49976249999999,T,0.0,7.4615478515625,17.808904452226116,20200607_000
757,122.58895249999999,T,-40.0,0.2593994140625,,20200607_000
759,122.77840249999998,T,10.0,9.27734375,14.55727863931966,20200607_000
761,122.99509249999998,T,-10.0,5.43212890625,17.10855427713857,20200607_000
769,124.7519325,T,-20.0,3.35693359375,31.565782891445725,20200607_000
1186,201.32875249999998,T,-20.0,3.082275390625,18.55927963981991,20200607_000
1188,201.5364425,T,20.0,8.087158203125,9.604802401200601,20200607_000
1190,201.63785249999998,T,30.0,9.09423828125,9.804902451225614,20200607_000
1192,201.8279025,T,-30.0,2.3040771484375,22.411205602801402,20200607_000
1194,202.03183249999998,T,-5.0,3.35693359375,15.607803901950975,20200607_000
1196,202.19614249999998,T,40.0,11.810302734375,7.153576788394197,20200607_000
1198,202.29043249999998,T,5.0,4.3487548828125,13.856928464232118,20200607_000
1200,202.41074249999997,T,0.0,3.0670166015625,15.35767883941971,20200607_000
1202,202.5787925,T,-40.0,0.3204345703125,,20200607_000
1204,202.7560025,T,10.0,5.37109375,13.006503251625814,20200607_000
1206,202.98463249999998,T,-10.0,3.0975341796875,17.608804402201102,20200607_000
1214,204.72875249999998,T,-20.0,2.3345947265625,16.908454227113555,20200607_000
1216,205.01456249999998,T,20.0,9.9029541015625,11.05552776388194,20200607_000
