,time,code,ampshift,fsl,onset,spkamp,exptname
449,90.9063025,T,20.0,2.8273561301084236,1.1009174311926604,15.7470703125,20200204_002
451,91.30004249999999,T,5.0,3.177648040033361,1.0508757297748124,16.693115234375,20200204_002
453,91.69380249999999,T,-40.0,,,0.0,20200204_002
455,92.0875425,T,0.0,3.35279399499583,1.1009174311926604,16.7236328125,20200204_002
457,92.4813025,T,40.0,2.677231025854879,1.1509591326105086,15.7623291015625,20200204_002
459,92.87504249999999,T,30.0,2.7522935779816513,1.0758965804837364,16.1590576171875,20200204_002
461,93.26880249999999,T,-30.0,,,0.0,20200204_002
463,93.66254249999999,T,-10.0,4.053377814845704,1.0258548790658883,16.2200927734375,20200204_002
470,95.0406625,T,10.0,3.0275229357798166,1.1509591326105086,15.4266357421875,20200204_002
472,95.43440249999999,T,-5.0,3.6280233527939947,1.0258548790658883,15.9454345703125,20200204_002
474,95.8281425,T,-20.0,5.904920767306089,1.0758965804837364,16.0675048828125,20200204_002
476,96.22190249999998,T,20.0,2.852376980817348,1.1259382819015846,15.350341796875,20200204_002
478,96.61564249999999,T,5.0,3.177648040033361,1.1009174311926604,15.44189453125,20200204_002
480,97.0094025,T,-40.0,,,0.0,20200204_002
482,97.40314249999999,T,-0.0,3.35279399499583,1.0258548790658883,15.7012939453125,20200204_002
484,97.79690249999999,T,40.0,2.677231025854879,1.1759799833194329,14.892578125,20200204_002
486,98.19062249999999,T,30.0,2.7522935779816513,1.0758965804837364,15.228271484375,20200204_002
488,98.5843625,T,-30.0,,,0.0,20200204_002
490,98.9781225,T,-10.0,4.028356964136781,1.0508757297748124,15.4266357421875,20200204_002
497,100.35622249999999,T,10.0,3.0275229357798166,1.0258548790658883,14.2974853515625,20200204_002
499,100.7500025,T,-5.0,3.603002502085071,1.0258548790658883,14.09912109375,20200204_002
501,101.1437225,T,-20.0,6.005004170141785,1.0258548790658883,14.46533203125,20200204_002
503,101.53746249999999,T,20.0,2.8273561301084236,1.1009174311926604,13.1072998046875,20200204_002
505,101.9312025,T,5.0,3.152627189324437,1.1009174311926604,13.0157470703125,20200204_002
507,102.3249625,T,-40.0,,,0.0,20200204_002
509,102.71870249999999,T,-0.0,3.3277731442869056,1.0508757297748124,13.0157470703125,20200204_002
511,103.11246249999999,T,40.0,2.677231025854879,1.1509591326105086,12.542724609375,20200204_002
513,103.50620249999999,T,30.0,2.727272727272727,1.1759799833194329,12.14599609375,20200204_002
515,103.8999425,T,-30.0,,,0.0,20200204_002
517,104.2937025,T,-10.0,4.0033361134278564,1.0258548790658883,13.1683349609375,20200204_002
524,105.67180249999998,T,10.0,3.0025020850708923,1.1009174311926604,12.8021240234375,20200204_002
526,106.06556249999998,T,-5.0,3.6280233527939947,1.0508757297748124,13.3056640625,20200204_002
528,106.45930249999999,T,-20.0,5.804837364470392,1.0758965804837364,13.4429931640625,20200204_002
530,106.85304249999999,T,20.0,2.852376980817348,1.0758965804837364,12.7716064453125,20200204_002
532,107.24680249999999,T,5.0,3.127606338615513,1.1259382819015846,12.3748779296875,20200204_002
534,107.6405425,T,-40.0,,,0.0,20200204_002
536,108.0343025,T,0.0,3.3277731442869056,1.0258548790658883,12.6953125,20200204_002
538,108.4280225,T,40.0,2.677231025854879,1.1259382819015846,12.20703125,20200204_002
540,108.82180249999999,T,30.0,2.727272727272727,1.1259382819015846,12.39013671875,20200204_002
542,109.21552249999999,T,-30.0,,,0.0,20200204_002
544,109.60926249999999,T,-10.0,4.028356964136781,1.0258548790658883,13.1683349609375,20200204_002
551,110.98740249999999,T,10.0,3.0275229357798166,1.0258548790658883,12.7105712890625,20200204_002
553,111.38112249999999,T,-5.0,3.603002502085071,1.0758965804837364,13.0157470703125,20200204_002
555,111.7749025,T,-20.0,5.97998331943286,1.0258548790658883,13.5040283203125,20200204_002
557,112.16862249999998,T,20.0,2.852376980817348,1.0508757297748124,12.786865234375,20200204_002
559,112.56240249999999,T,5.0,3.127606338615513,1.1509591326105086,12.39013671875,20200204_002
561,112.95612249999999,T,-40.0,,,0.0,20200204_002
563,113.34986249999999,T,-0.0,3.35279399499583,1.0758965804837364,12.8173828125,20200204_002
565,113.7436025,T,40.0,2.677231025854879,1.1009174311926604,12.39013671875,20200204_002
567,114.1373625,T,30.0,2.727272727272727,1.1009174311926604,12.481689453125,20200204_002
569,114.53110249999999,T,-30.0,,,0.0,20200204_002
571,114.92486249999999,T,-10.0,4.028356964136781,1.0758965804837364,12.8631591796875,20200204_002
578,116.30300249999999,T,10.0,3.0275229357798166,1.0758965804837364,12.2528076171875,20200204_002
580,116.69672249999999,T,-5.0,3.6280233527939947,1.0758965804837364,12.6495361328125,20200204_002
582,117.09046249999999,T,-20.0,6.305254378648874,1.0508757297748124,13.0615234375,20200204_002
584,117.4842025,T,20.0,2.8273561301084236,1.0258548790658883,12.4359130859375,20200204_002
88,18.569535,T,10.0,2.201834862385321,1.0258548790658883,23.5595703125,20200204_003
90,18.963275,T,40.0,2.176814011676397,1.0258548790658883,23.6968994140625,20200204_003
92,19.357035,T,20.0,2.176814011676397,1.0258548790658883,23.4832763671875,20200204_003
94,19.750774999999997,T,30.0,2.201834862385321,1.0258548790658883,23.284912109375,20200204_003
96,20.144534999999998,T,5.0,2.2268557130942455,1.0258548790658883,23.13232421875,20200204_003
98,20.538255,T,-30.0,3.0775646371976646,2.3269391159299415,24.0936279296875,20200204_003
100,20.931994999999997,T,-40.0,4.478732276897415,2.652210175145955,24.2767333984375,20200204_003
102,21.325734999999998,T,-10.0,2.3519599666388658,1.8265221017514597,21.78955078125,20200204_003
104,21.719475,T,0.0,2.2768974145120935,1.0258548790658883,22.003173828125,20200204_003
106,22.113235,T,-20.0,2.5521267723102583,1.0258548790658883,22.064208984375,20200204_003
108,22.506974999999997,T,-5.0,2.3019182652210173,1.0258548790658883,21.270751953125,20200204_003
115,23.885074999999997,T,10.0,2.2268557130942455,1.0258548790658883,20.263671875,20200204_003
117,24.278834999999997,T,40.0,2.176814011676397,1.0258548790658883,19.927978515625,20200204_003
119,24.672555,T,20.0,2.176814011676397,1.0258548790658883,19.775390625,20200204_003
121,25.066294999999997,T,30.0,2.176814011676397,1.0258548790658883,19.83642578125,20200204_003
123,25.460034999999998,T,5.0,2.2268557130942455,1.0258548790658883,19.6990966796875,20200204_003
125,25.853775,T,-30.0,3.0775646371976646,1.0258548790658883,20.32470703125,20200204_003
127,26.247535,T,-40.0,4.3035863219349455,1.0258548790658883,21.1181640625,20200204_003
129,26.641254999999997,T,-10.0,2.3519599666388658,1.0258548790658883,18.85986328125,20200204_003
131,27.035034999999997,T,0.0,2.2768974145120935,1.0258548790658883,18.585205078125,20200204_003
133,27.428734999999996,T,-20.0,2.5771476230191825,1.0258548790658883,18.1427001953125,20200204_003
135,27.822474999999997,T,-5.0,2.3269391159299415,1.0258548790658883,17.4407958984375,20200204_003
142,29.200574999999997,T,10.0,2.2268557130942455,1.0258548790658883,16.41845703125,20200204_003
144,29.594334999999997,T,40.0,2.176814011676397,1.0258548790658883,16.265869140625,20200204_003
146,29.988054999999996,T,20.0,2.201834862385321,1.0258548790658883,16.2353515625,20200204_003
148,30.381794999999997,T,30.0,2.201834862385321,1.0258548790658883,15.93017578125,20200204_003
150,30.775534999999998,T,5.0,2.2518765638031693,1.0258548790658883,15.9912109375,20200204_003
152,31.169275,T,-30.0,3.0775646371976646,2.3019182652210173,16.9525146484375,20200204_003
154,31.563034999999996,T,-40.0,4.278565471226021,2.702251876563803,17.76123046875,20200204_003
156,31.956754999999998,T,-10.0,2.3769808173477895,1.976647206005004,15.899658203125,20200204_003
158,32.350535,T,0.0,2.2768974145120935,1.8765638031693077,16.54052734375,20200204_003
160,32.744234999999996,T,-20.0,2.5771476230191825,2.1017514595496247,17.0135498046875,20200204_003
162,33.137975,T,-5.0,2.3269391159299415,1.0258548790658883,17.27294921875,20200204_003
169,34.516074999999994,T,10.0,2.2518765638031693,1.1009174311926604,17.791748046875,20200204_003
171,34.909834999999994,T,40.0,2.176814011676397,1.0258548790658883,17.6239013671875,20200204_003
173,35.303554999999996,T,20.0,2.201834862385321,1.0258548790658883,17.9290771484375,20200204_003
175,35.697295,T,30.0,2.201834862385321,1.0258548790658883,17.8680419921875,20200204_003
177,36.091035,T,5.0,2.2518765638031693,1.0258548790658883,18.0816650390625,20200204_003
179,36.484775,T,-30.0,3.0775646371976646,1.0258548790658883,19.4549560546875,20200204_003
181,36.878535,T,-40.0,4.103419516263553,2.727272727272727,18.3868408203125,20200204_003
183,37.272254999999994,T,-10.0,2.3769808173477895,1.926605504587156,17.02880859375,20200204_003
185,37.666034999999994,T,0.0,2.2768974145120935,1.7764804003336112,17.15087890625,20200204_003
187,38.059734999999996,T,-20.0,2.5771476230191825,2.0517097581317767,16.9830322265625,20200204_003
189,38.453495,T,-5.0,2.3519599666388658,1.0258548790658883,16.6015625,20200204_003
5,2.0157325,T,0.0,2.4020016680567142,1.0258548790658883,8.11767578125,20200204_004
7,2.4094525,T,-20.0,2.677231025854879,1.0258548790658883,8.0718994140625,20200204_004
9,2.8031924999999998,T,-10.0,2.5020850708924103,1.0508757297748124,7.9498291015625,20200204_004
11,3.1969125,T,-40.0,4.0033361134278564,1.0258548790658883,8.1329345703125,20200204_004
13,3.5906325,T,5.0,2.3769808173477895,1.0758965804837364,7.6141357421875,20200204_004
15,3.9843724999999997,T,-30.0,3.0275229357798166,1.0258548790658883,8.1024169921875,20200204_004
17,4.378112499999999,T,20.0,2.3269391159299415,1.1759799833194329,6.7138671875,20200204_004
19,4.771812499999999,T,-5.0,2.4520433694745623,1.0508757297748124,7.1868896484375,20200204_004
21,5.165532499999999,T,10.0,2.3519599666388658,1.0508757297748124,6.8511962890625,20200204_004
23,5.5592925,T,40.0,2.3019182652210173,1.0758965804837364,6.622314453125,20200204_004
25,5.9529925,T,30.0,2.3019182652210173,1.0258548790658883,6.988525390625,20200204_004
32,7.331032499999999,T,0.0,2.4020016680567142,1.0758965804837364,6.6375732421875,20200204_004
34,7.724752499999999,T,-20.0,2.652210175145955,1.0258548790658883,6.7138671875,20200204_004
36,8.1185125,T,-10.0,2.5020850708924103,1.1009174311926604,6.9580078125,20200204_004
38,8.5121925,T,-40.0,4.0033361134278564,1.0508757297748124,7.8125,20200204_004
40,8.905932499999999,T,5.0,2.3769808173477895,1.0758965804837364,7.080078125,20200204_004
42,9.299652499999999,T,-30.0,3.0275229357798166,1.0258548790658883,7.6904296875,20200204_004
44,9.6933925,T,20.0,2.3269391159299415,1.0758965804837364,6.8206787109375,20200204_004
46,10.0871125,T,-5.0,2.4520433694745623,1.0258548790658883,6.8511962890625,20200204_004
48,10.480832499999998,T,10.0,2.3269391159299415,1.0258548790658883,7.1258544921875,20200204_004
50,10.874552499999998,T,40.0,2.2768974145120935,1.0508757297748124,6.9427490234375,20200204_004
52,11.2682925,T,30.0,2.3019182652210173,1.0508757297748124,6.9427490234375,20200204_004
59,12.646312499999999,T,0.0,2.427022518765638,1.1259382819015846,6.805419921875,20200204_004
61,13.040032499999999,T,-20.0,2.677231025854879,1.0258548790658883,6.866455078125,20200204_004
63,13.433752499999999,T,-10.0,2.477064220183486,1.0258548790658883,6.622314453125,20200204_004
65,13.8275125,T,-40.0,4.0033361134278564,3.6280233527939947,7.0953369140625,20200204_004
67,14.221212499999998,T,5.0,2.3769808173477895,1.1009174311926604,6.7138671875,20200204_004
69,14.614932499999998,T,-30.0,3.0525437864887404,1.0258548790658883,7.293701171875,20200204_004
71,15.008652499999998,T,20.0,2.3019182652210173,1.0258548790658883,6.7596435546875,20200204_004
73,15.4023925,T,-5.0,2.427022518765638,1.1009174311926604,6.65283203125,20200204_004
75,15.796112499999998,T,10.0,2.3519599666388658,1.0258548790658883,6.622314453125,20200204_004
77,16.189832499999998,T,40.0,2.3019182652210173,1.0258548790658883,6.439208984375,20200204_004
79,16.5835525,T,30.0,2.2768974145120935,1.1009174311926604,6.256103515625,20200204_004
86,17.9615925,T,0.0,2.4020016680567142,1.0508757297748124,6.7901611328125,20200204_004
88,18.355292499999997,T,-20.0,2.702251876563803,1.0258548790658883,6.8206787109375,20200204_004
90,18.7490325,T,-10.0,2.5020850708924103,1.0508757297748124,6.5765380859375,20200204_004
92,19.142752499999997,T,-40.0,4.053377814845704,1.0258548790658883,7.080078125,20200204_004
94,19.536492499999998,T,5.0,2.3769808173477895,1.0508757297748124,6.5155029296875,20200204_004
96,19.9302125,T,-30.0,3.0525437864887404,1.0258548790658883,6.89697265625,20200204_004
98,20.323932499999998,T,20.0,2.3269391159299415,1.0508757297748124,6.4544677734375,20200204_004
100,20.7176525,T,-5.0,2.427022518765638,1.0508757297748124,6.744384765625,20200204_004
102,21.111412499999997,T,10.0,2.3519599666388658,1.0258548790658883,6.591796875,20200204_004
104,21.5051125,T,40.0,6.030025020850709,1.0258548790658883,7.3699951171875,20200204_004
106,21.898832499999997,T,30.0,2.3019182652210173,1.0508757297748124,6.5155029296875,20200204_004
113,23.2768925,T,0.0,2.427022518765638,1.0758965804837364,6.6986083984375,20200204_004
115,23.670612499999997,T,-20.0,2.677231025854879,1.0508757297748124,6.744384765625,20200204_004
117,24.064312499999996,T,-10.0,2.5020850708924103,1.0258548790658883,6.77490234375,20200204_004
119,24.458052499999997,T,-40.0,4.053377814845704,1.0258548790658883,6.866455078125,20200204_004
121,24.8517925,T,5.0,2.3769808173477895,1.1259382819015846,6.40869140625,20200204_004
123,25.245492499999997,T,-30.0,3.0525437864887404,1.0258548790658883,7.1563720703125,20200204_004
125,25.6392325,T,20.0,2.3019182652210173,1.0508757297748124,6.4239501953125,20200204_004
127,26.032952499999997,T,-5.0,2.427022518765638,1.0758965804837364,6.40869140625,20200204_004
129,26.426692499999998,T,10.0,,,0.0,20200204_004
131,26.820412499999996,T,40.0,6.6805671392827355,1.1509591326105086,7.1868896484375,20200204_004
133,27.214132499999998,T,30.0,5.97998331943286,1.0508757297748124,6.65283203125,20200204_004
140,28.592192499999996,T,0.0,6.155129274395329,1.0508757297748124,6.3934326171875,20200204_004
142,28.9858925,T,-20.0,2.702251876563803,1.0258548790658883,5.9967041015625,20200204_004
144,29.379612499999997,T,-10.0,6.755629691409507,1.0508757297748124,6.744384765625,20200204_004
146,29.773352499999998,T,-40.0,4.078398665554628,1.0258548790658883,6.2713623046875,20200204_004
148,30.1670925,T,5.0,,,0.0,20200204_004
150,30.560792499999998,T,-30.0,3.0525437864887404,1.0258548790658883,5.9661865234375,20200204_004
152,30.954512499999996,T,20.0,,,0.0,20200204_004
154,31.348232499999998,T,-5.0,,,0.0,20200204_004
156,31.7419925,T,10.0,,,0.0,20200204_004
158,32.1356925,T,40.0,,,0.0,20200204_004
160,32.5294125,T,30.0,,,0.0,20200204_004
152,31.484212499999998,T,10.0,2.9524603836530443,1.0258548790658883,59.5703125,20200204_005
154,31.877992499999998,T,30.0,2.5771476230191825,1.0758965804837364,59.051513671875,20200204_005
156,32.2717525,T,20.0,2.702251876563803,1.0258548790658883,60.5010986328125,20200204_005
158,32.6655325,T,-20.0,5.72977481234362,1.0258548790658883,8.056640625,20200204_005
160,33.0593125,T,40.0,2.5020850708924103,1.0758965804837364,60.6536865234375,20200204_005
162,33.4530925,T,5.0,3.177648040033361,1.0508757297748124,61.4471435546875,20200204_005
164,33.8468525,T,-5.0,4.053377814845704,1.0258548790658883,63.720703125,20200204_005
166,34.2406125,T,-30.0,,,0.0,20200204_005
168,34.634412499999996,T,-10.0,5.004170141784821,1.0758965804837364,64.697265625,20200204_005
170,35.0281725,T,-40.0,,,0.0,20200204_005
172,35.4219325,T,0.0,3.4778982485404506,1.0258548790658883,63.7664794921875,20200204_005
179,36.800152499999996,T,10.0,2.9524603836530443,1.0258548790658883,63.873291015625,20200204_005
181,37.193912499999996,T,30.0,2.5771476230191825,1.0258548790658883,63.3392333984375,20200204_005
183,37.587712499999995,T,20.0,2.727272727272727,1.1009174311926604,63.7359619140625,20200204_005
185,37.981492499999995,T,-20.0,5.829858215179316,1.0258548790658883,8.056640625,20200204_005
187,38.375252499999995,T,40.0,2.477064220183486,1.0508757297748124,63.385009765625,20200204_005
189,38.769012499999995,T,5.0,3.2026688907422853,1.0258548790658883,65.0177001953125,20200204_005
191,39.162792499999995,T,-5.0,4.053377814845704,1.0258548790658883,65.5059814453125,20200204_005
193,39.556572499999994,T,-30.0,,,0.0,20200204_005
195,39.950332499999995,T,-10.0,5.079232693911592,1.0258548790658883,66.22314453125,20200204_005
197,40.344112499999994,T,-40.0,,,0.0,20200204_005
199,40.737892499999994,T,0.0,3.5029190992493744,1.0508757297748124,65.6890869140625,20200204_005
206,42.11609249999999,T,10.0,2.9774812343619685,1.0258548790658883,64.51416015625,20200204_005
208,42.5099125,T,30.0,2.5771476230191825,1.0258548790658883,63.8427734375,20200204_005
210,42.9036525,T,20.0,2.702251876563803,1.0258548790658883,64.0106201171875,20200204_005
212,43.29741249999999,T,-20.0,5.679733110925771,1.0758965804837364,7.781982421875,20200204_005
214,43.6911925,T,40.0,2.5020850708924103,1.0758965804837364,63.41552734375,20200204_005
216,44.0849925,T,5.0,3.177648040033361,1.0758965804837364,64.300537109375,20200204_005
218,44.4787525,T,-5.0,4.103419516263553,1.0258548790658883,65.3228759765625,20200204_005
220,44.8725125,T,-30.0,,,0.0,20200204_005
222,45.2662925,T,-10.0,5.029190992493745,1.0258548790658883,65.0482177734375,20200204_005
224,45.6600725,T,-40.0,,,0.0,20200204_005
226,46.0538325,T,-0.0,3.5279399499582986,1.0258548790658883,65.4449462890625,20200204_005
233,47.4320525,T,10.0,2.9774812343619685,1.0258548790658883,64.7430419921875,20200204_005
235,47.8258125,T,30.0,2.5771476230191825,1.0258548790658883,63.8427734375,20200204_005
237,48.2195925,T,20.0,2.727272727272727,1.0258548790658883,64.1937255859375,20200204_005
239,48.613392499999996,T,-20.0,5.679733110925771,1.0258548790658883,8.1634521484375,20200204_005
241,49.0071325,T,40.0,2.5020850708924103,1.1259382819015846,63.78173828125,20200204_005
243,49.4009125,T,5.0,3.177648040033361,1.0258548790658883,65.9027099609375,20200204_005
245,49.7946925,T,-5.0,4.128440366972478,1.0258548790658883,66.40625,20200204_005
247,50.1884525,T,-30.0,,,0.0,20200204_005
249,50.582232499999996,T,-10.0,5.154295246038365,1.0258548790658883,66.650390625,20200204_005
251,50.976012499999996,T,-40.0,,,0.0,20200204_005
253,51.369812499999995,T,-0.0,3.5029190992493744,1.0258548790658883,66.253662109375,20200204_005
260,52.748012499999994,T,10.0,3.0025020850708923,1.0258548790658883,65.24658203125,20200204_005
262,53.141792499999994,T,30.0,2.5771476230191825,1.0758965804837364,64.544677734375,20200204_005
264,53.535552499999994,T,20.0,2.727272727272727,1.0258548790658883,65.3839111328125,20200204_005
266,53.929312499999995,T,-20.0,5.654712260216847,1.0508757297748124,8.331298828125,20200204_005
268,54.323092499999994,T,40.0,2.527105921601334,1.0258548790658883,65.1397705078125,20200204_005
270,54.71689249999999,T,5.0,3.2026688907422853,1.0258548790658883,66.3909912109375,20200204_005
272,55.11065249999999,T,-5.0,4.103419516263553,1.0258548790658883,66.497802734375,20200204_005
274,55.50443249999999,T,-30.0,,,0.0,20200204_005
276,55.89819249999999,T,-10.0,5.079232693911592,1.0258548790658883,66.8792724609375,20200204_005
278,56.29199249999999,T,-40.0,,,0.0,20200204_005
280,56.68575249999999,T,0.0,3.5029190992493744,1.0258548790658883,66.925048828125,20200204_005
287,58.0639725,T,10.0,3.0025020850708923,1.0258548790658883,66.558837890625,20200204_005
289,58.4577525,T,30.0,2.5521267723102583,1.0758965804837364,65.704345703125,20200204_005
291,58.8515125,T,20.0,2.727272727272727,1.0758965804837364,65.9332275390625,20200204_005
293,59.2452925,T,-20.0,5.654712260216847,1.0508757297748124,8.1024169921875,20200204_005
295,59.6390925,T,40.0,2.527105921601334,1.0258548790658883,66.162109375,20200204_005
297,60.0328525,T,5.0,3.152627189324437,1.0258548790658883,62.9425048828125,20200204_005
299,60.4266125,T,-5.0,4.128440366972478,1.0508757297748124,67.535400390625,20200204_005
301,60.8203925,T,-30.0,,,0.0,20200204_005
303,61.2141725,T,-10.0,5.104253544620517,1.0758965804837364,68.2373046875,20200204_005
305,61.6079325,T,-40.0,,,0.0,20200204_005
307,62.0017125,T,0.0,3.5029190992493744,1.0258548790658883,67.6116943359375,20200204_005
314,63.379912499999996,T,10.0,3.0025020850708923,1.0758965804837364,66.864013671875,20200204_005
316,63.773692499999996,T,30.0,2.602168473728107,1.0258548790658883,65.948486328125,20200204_005
318,64.1674525,T,20.0,2.727272727272727,1.0258548790658883,65.9332275390625,20200204_005
320,64.56123249999999,T,-20.0,5.554628857381151,1.0258548790658883,8.23974609375,20200204_005
322,64.9550125,T,40.0,2.5020850708924103,1.0758965804837364,65.521240234375,20200204_005
324,65.34879249999999,T,5.0,3.2026688907422853,1.1259382819015846,66.6351318359375,20200204_005
326,65.74255249999999,T,-5.0,4.103419516263553,1.0758965804837364,67.657470703125,20200204_005
328,66.1363325,T,-30.0,,,0.0,20200204_005
330,66.5300925,T,-10.0,5.129274395329441,1.0258548790658883,67.7490234375,20200204_005
332,66.9238925,T,-40.0,,,0.0,20200204_005
334,67.3176525,T,0.0,3.4778982485404506,1.0258548790658883,66.9403076171875,20200204_005
341,68.6958525,T,10.0,2.9774812343619685,1.0758965804837364,66.2841796875,20200204_005
343,69.0896325,T,30.0,2.5771476230191825,1.0258548790658883,63.018798828125,20200204_005
345,69.4833925,T,20.0,2.7522935779816513,1.0508757297748124,66.0400390625,20200204_005
347,69.87719249999999,T,-20.0,5.529608006672227,1.0258548790658883,7.904052734375,20200204_005
349,70.27095249999999,T,40.0,2.5020850708924103,1.0508757297748124,65.5364990234375,20200204_005
351,70.6647125,T,5.0,3.2026688907422853,1.0758965804837364,67.0623779296875,20200204_005
353,71.0584925,T,-5.0,4.128440366972478,1.0258548790658883,67.7490234375,20200204_005
355,71.4522525,T,-30.0,,,0.0,20200204_005
357,71.84603249999999,T,-10.0,5.154295246038365,1.0508757297748124,67.9473876953125,20200204_005
359,72.2398125,T,-40.0,,,0.0,20200204_005
361,72.63359249999999,T,-0.0,3.5029190992493744,1.0508757297748124,67.19970703125,20200204_005
368,74.0117925,T,10.0,3.0025020850708923,1.0508757297748124,66.253662109375,20200204_005
370,74.40557249999999,T,30.0,2.602168473728107,1.0508757297748124,65.4144287109375,20200204_005
372,74.79933249999999,T,20.0,2.727272727272727,1.0508757297748124,65.6280517578125,20200204_005
374,75.1931125,T,-20.0,5.804837364470392,1.0258548790658883,7.8887939453125,20200204_005
376,75.58689249999999,T,40.0,2.527105921601334,1.0758965804837364,65.4296875,20200204_005
378,75.98065249999999,T,5.0,3.2026688907422853,1.0258548790658883,66.7877197265625,20200204_005
380,76.3744325,T,-5.0,4.078398665554628,1.0508757297748124,67.4896240234375,20200204_005
382,76.76821249999999,T,-30.0,,,0.0,20200204_005
384,77.1619925,T,-10.0,5.204336947456214,1.0258548790658883,67.474365234375,20200204_005
386,77.5557525,T,-40.0,,,0.0,20200204_005
388,77.94953249999999,T,0.0,3.5529608006672224,1.0508757297748124,66.8487548828125,20200204_005
395,79.3277325,T,10.0,2.9774812343619685,1.0508757297748124,66.192626953125,20200204_005
397,79.72151249999999,T,30.0,2.602168473728107,1.0258548790658883,65.2313232421875,20200204_005
399,80.1152925,T,20.0,2.7522935779816513,1.0258548790658883,65.277099609375,20200204_005
401,80.5090525,T,-20.0,5.879899916597164,1.0508757297748124,8.056640625,20200204_005
403,80.90283249999999,T,40.0,2.5020850708924103,1.0258548790658883,64.910888671875,20200204_005
405,81.2966125,T,5.0,3.2026688907422853,1.0258548790658883,66.436767578125,20200204_005
407,81.69039249999999,T,-5.0,4.128440366972478,1.0258548790658883,67.0623779296875,20200204_005
409,82.08415249999999,T,-30.0,,,0.0,20200204_005
411,82.47791249999999,T,-10.0,5.129274395329441,1.0258548790658883,67.2760009765625,20200204_005
413,82.8716925,T,-40.0,,,0.0,20200204_005
415,83.2654925,T,-0.0,3.5279399499582986,1.0258548790658883,66.46728515625,20200204_005
422,84.643695,T,10.0,3.0025020850708923,1.0258548790658883,66.009521484375,20200204_005
424,85.03745249999999,T,30.0,2.602168473728107,1.1009174311926604,64.788818359375,20200204_005
426,85.4312325,T,20.0,2.727272727272727,1.0258548790658883,65.2923583984375,20200204_005
428,85.8249925,T,-20.0,5.654712260216847,3.127606338615513,7.38525390625,20200204_005
430,86.21879249999999,T,40.0,2.527105921601334,1.0758965804837364,64.727783203125,20200204_005
432,86.61255249999999,T,5.0,3.227689741451209,1.0508757297748124,65.9942626953125,20200204_005
434,87.00631249999999,T,-5.0,4.128440366972478,1.1009174311926604,66.741943359375,20200204_005
436,87.400095,T,-30.0,,,0.0,20200204_005
438,87.79387249999999,T,-10.0,5.154295246038365,1.0258548790658883,65.9027099609375,20200204_005
440,88.18763249999999,T,-40.0,,,0.0,20200204_005
442,88.5814125,T,-0.0,3.5279399499582986,1.0258548790658883,66.4825439453125,20200204_005
449,94.05546249999999,T,10.0,2.9774812343619685,1.0258548790658883,64.0106201171875,20200204_005
451,94.26610249999999,T,30.0,2.5771476230191825,1.0508757297748124,64.6514892578125,20200204_005
453,94.4071025,T,20.0,2.727272727272727,1.1259382819015846,65.12451171875,20200204_005
455,94.5563225,T,-20.0,5.804837364470392,1.0258548790658883,10.6353759765625,20200204_005
457,94.70970249999999,T,40.0,2.5020850708924103,1.1009174311926604,64.2242431640625,20200204_005
459,94.8635025,T,5.0,3.2026688907422853,1.0258548790658883,66.4215087890625,20200204_005
461,95.0290225,T,-5.0,4.278565471226021,1.0258548790658883,67.3675537109375,20200204_005
463,95.2462025,T,-30.0,6.205170975813177,1.0258548790658883,6.0577392578125,20200204_005
465,95.54740249999999,T,-10.0,4.979149291075896,1.0258548790658883,67.6422119140625,20200204_005
467,95.91084249999999,T,-40.0,,,0.0,20200204_005
469,96.44940249999999,T,0.0,3.452877397831526,1.0258548790658883,67.07763671875,20200204_005
476,99.98646249999999,T,10.0,2.902418682235196,1.0758965804837364,65.97900390625,20200204_005
478,101.09710249999999,T,30.0,2.527105921601334,1.0258548790658883,65.1092529296875,20200204_005
480,102.1151625,T,20.0,2.677231025854879,1.0258548790658883,65.3076171875,20200204_005
482,103.2338025,T,-20.0,5.42952460383653,1.0258548790658883,12.9547119140625,20200204_005
484,104.2967025,T,40.0,2.477064220183486,1.0758965804837364,64.63623046875,20200204_005
486,105.40990249999999,T,5.0,3.0775646371976646,1.0258548790658883,66.5283203125,20200204_005
488,106.4734625,T,-5.0,3.853211009174312,1.0758965804837364,67.07763671875,20200204_005
490,107.4556025,T,-30.0,5.954962468723937,1.0258548790658883,7.1258544921875,20200204_005
492,108.59046249999999,T,-10.0,4.5037531276063385,1.0258548790658883,67.5811767578125,20200204_005
494,109.43080249999998,T,-40.0,,,0.0,20200204_005
496,110.30450249999998,T,0.0,3.35279399499583,1.0258548790658883,66.8487548828125,20200204_005
503,114.02272249999999,T,10.0,2.902418682235196,1.0258548790658883,66.2384033203125,20200204_005
505,114.98830249999999,T,30.0,2.5521267723102583,1.0258548790658883,65.1702880859375,20200204_005
507,116.09150249999999,T,20.0,2.652210175145955,1.0258548790658883,65.3839111328125,20200204_005
509,117.08330249999999,T,-20.0,5.30442035029191,1.0258548790658883,13.18359375,20200204_005
511,117.92162249999998,T,40.0,2.5020850708924103,1.1009174311926604,64.5599365234375,20200204_005
513,118.95742249999999,T,5.0,3.1025854879065884,1.0258548790658883,66.2384033203125,20200204_005
515,120.04650249999999,T,-5.0,3.728106755629691,1.0258548790658883,66.83349609375,20200204_005
517,120.92100249999999,T,-30.0,5.72977481234362,1.0508757297748124,7.080078125,20200204_005
